numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
1723;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11765;2024-10-25
1724;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11762;2024-10-22
1725;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11762;2024-10-22
1726;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11775;2024-11-08
1727;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11768;2024-10-30
1727;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.grupor3.com;4483;2024-10-30
1728;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11770;2024-11-01
1729;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-10-30
1729;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11768;2024-10-30
1730;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-10-30
1730;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;126085;2024-10-30
1731;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11773;2024-11-06
1732;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11768;2024-10-30
1732;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-10-30
1733;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldoonibus.com.br;2;2024-12-18
1733;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11799;2024-12-18
1734;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Folha de Londrina;;2025-01-15
1734;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;DG Market;;2025-01-15
1734;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11824;2025-01-30
1734;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11812;2025-01-15
1734;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Folha de Londrina;;2025-01-30
1734;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;DG Market;;2025-01-30
1736;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=93019405917362024;;2024-11-04
1736;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11771;2024-11-04
1736;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais/77968170000199/2024/45;;2024-11-04
1736;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais/77968170000199/2024/45;;2024-10-23
1736;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11763;2024-10-23
1736;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.gov.br/compras/pt-br;;2024-10-23
1737;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11811;2025-01-13
1738;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;0;2024-12-12
1738;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2024-12-12
1739;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11776;2024-11-11
1740;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11768;2024-10-30
1741;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11770;2024-11-01
1742;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11765;2024-10-25
1743;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11770;2024-11-01
1744;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11768;2024-10-30
1745;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe.pr.gov.br;11773;2024-11-06
1746;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11763;2024-10-23
1746;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uepg.br/producao/pro-reitorias/proad/dimapa/new/licitacao/licit_publicada.php;;2024-10-23
1746;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&pagina=1;;2024-10-23
1746;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-10-23
1747;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-11-11
1747;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11776;2024-11-11
1750;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11763;2024-10-23
1750;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/pncp;;2024-10-23
1750;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-10-23
1750;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br/licitacoes;;2024-10-23
1751;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11916;2025-06-23
1753;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11768;2024-10-30
1753;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-10-30
1754;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Diário Indústria & Comércio;;2025-01-29
1754;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11823;2025-01-29
1757;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11764;2024-10-23
1759;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;folha de londrina;0;2024-10-24
1759;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2024-10-24
1760;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11903;2025-06-02
1760;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;jornal de grande circulação;;2025-06-02
1760;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL EXTERIOR DG MARKET;;2025-05-28
1761;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11765;2024-10-25
1761;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11778;2024-11-13
1761;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11770;2024-11-01
1762;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11772;2024-11-05
1762;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11765;2024-10-25
1763;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11765;2024-10-25
1764;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-10-24
1764;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/pncp;;2024-10-24
1764;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11765;2024-10-25
1764;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br/licitacoes;;2024-10-24
1766;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11770;2024-11-01
1768;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11758;2024-10-02
1769;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11774;2024-11-07
1770;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-04
1770;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-04
1770;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-04
1770;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11771;2024-11-04
1771;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11779;2024-11-18
1772;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11786;2024-11-28
1772;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-28
1772;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-07
1772;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11774;2024-11-07
1772;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-28
1772;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-07
1772;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-28
1772;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-07
1773;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Bem Paraná;;2024-11-26
1773;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11784;2024-11-26
1774;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais/77968170000199/2024/47;;2024-10-25
1774;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.gov.br/compras/pt-br;;2024-10-25
1774;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11765;2024-10-25
1775;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11893;2025-05-19
1776;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11779;2024-11-18
1777;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;130830;2024-11-08
1777;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-08
1778;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2024-10-28
1780;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11815;2025-01-17
1780;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal do Povo;;2025-01-17
1781;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2024-10-28
1783;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11766;2024-10-28
1783;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-10-28
1783;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uepg.br/producao/pro-reitorias/proad/dimapa/new/licitacao/licit_publicada.php;;2024-10-29
1783;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&pagina=1;;2024-10-29
1784;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11778;2024-11-13
1785;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11770;2024-11-01
1786;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11782;2024-11-22
1786;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11920;2025-06-27
1786;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11901;2025-05-29
1787;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11768;2024-10-30
1787;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-10-30
1787;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-10-30
1787;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-10-30
1788;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.teatroguaira.pr.gov.br;;2024-10-28
1788;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.licitacoes-e.com.br;;2024-10-28
1788;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.comprasparana.pr.gov.br;;2024-10-28
1788;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;DIOE-PR;;2024-10-28
1788;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.transparencia.pr.gov.br;;2024-10-28
1790;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;ttps://www.documentos.dioe.pr.gov.br;;2024-10-29
1791;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;;2025-02-06
1792;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11769;2024-10-31
1793;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2024-10-30
1794;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-06-03
1795;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://npd.uem.br/humcred/;;2024-10-25
1795;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2024-11-12
1795;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=2024&status=todos&pagina=1;;2024-10-29
1795;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=2024&status=todos&pagina=1;;2024-11-12
1795;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11766;2024-10-28
1795;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.jornaldopovo.com.br;;2024-11-12
1795;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11777;2024-11-12
1795;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2024-10-26
1796;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2024-10-28
1797;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11779;2024-11-18
1797;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-18
1797;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-18
1797;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-18
1799;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br;;2024-10-29
1799;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11767;2024-10-29
1799;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-10-27
1802;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;129105;2024-11-05
1802;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-05
1803;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;0;2024-11-11
1803;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;folha de londrina ;0;2024-11-11
1804;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11858;2025-03-24
1804;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.bemparana.com.br/publicidade-legal/;12614;2025-03-24
1804;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11792;2024-12-06
1805;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11778;2024-11-13
1806;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11778;2024-11-13
1807;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11768;2024-10-30
1808;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11772;2024-11-05
1809;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11768;2024-10-30
1810;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11767;2024-10-29
1812;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;129105;2024-11-05
1812;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-05
1813;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11785;2024-11-27
1813;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11778;2024-11-13
1814;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11908;2025-06-09
1816;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11768;2024-10-30
1817;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-05
1817;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;129105;2024-11-05
1818;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11769;2024-10-31
1819;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/pncp;;2024-10-30
1819;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br/licitacoes;;2024-10-30
1819;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-10-30
1819;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11768;2024-10-30
1820;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;129105;2024-11-05
1820;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-11-05
1821;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2024-10-30
1821;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2024-10-29
1821;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=2024&status=todos&pagina=1;;2024-10-31
1821;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2024-11-04
1821;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2024-11-01
1821;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.jornaldopovo.com.br;;2024-11-02
1821;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11768;2024-11-30
1822;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11770;2024-11-01
1823;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11768;2024-10-30
1824;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11770;2024-11-01
1824;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2024-11-01
1824;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/pncp;;2024-11-01
1824;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br/licitacoes;;2024-11-01
1825;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11772;2024-11-05
1826;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11769;2024-10-31
1826;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Gazeta do Paraná;;2024-10-31
1827;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://licitacoes.dgmarket.com;;2025-08-01
1827;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.metropolejornal.com.br/;;2025-08-01
1827;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11945;2025-08-01
1828;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11894;2025-05-20
1829;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11778;2024-11-13
1831;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2024-11-12
1831;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11777;2024-11-12
1831;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2024-11-12
1831;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2024-11-12
1832;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11769;2024-10-31
1832;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Folha do Litoral;;2024-10-31
1833;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11769;2024-10-31
1835;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11770;2024-11-01
1835;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL METROPOLE;6069;2024-11-01
1836;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL INCO;;2024-11-01
1836;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11770;2024-11-01
1837;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11776;2024-11-11
1838;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;3039;2024-10-30
