numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
1124;2022;Pregão Eletrônico;Homologado;Pregão Eletrônico, do Tipo Menor preço por item, objetivando o  registro de preços para futura e eventual aquisição de materiais para marcenaria para consumo frequente no Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Sim;;;Menor Preço;213317.65;105025.60;2022-08-22;2022-09-05;http://www.comprasnet.gov.br;;0001792022;
1125;2022;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a contratação de empresa especializada para prestação de prestação de serviços de desmontagem, coleta, transporte e descarte adequado, de câmaras frias mortuárias, situadas nas unidades da Polícia Científica de Apucarana, Guarapuava, Jacarezinho, Paranaguá, Paranavaí e Umuarama, a fim de atender a demanda da Polícia Científica do Paraná, conforme especificações e quantidades definidas no Anexo I do presente Edital. Ao postar sua proposta no site da disputa - www.licitacoes-e.com.br - verifique a forma correta e o valor, respeitando o VALOR MÁXIMO TOTAL DO LOTE, evitando assim a desclassificação. Para o critério de disputa, será considerado o VALOR TOTAL DO LOTE, conforme as regras estabelecidas no Edital, as quais são de observância obrigatória.;IML-SESP-Instituto Médico Legal - SESP;Não;;;Menor Preço;131120.17;57900.00;2022-08-24;2022-11-04;www.licitacoes-e.com.br (949831);;178075730;
1126;2022;Pregão Eletrônico;Homologado;Aquisição de medicamentos para hospitais;SESA-Secretaria de Estado da Saúde;Sim;2023-10-19;;Menor Preço;4187041.13;2330328.34;2022-08-11;2022-10-10;https://www.licitacoes-e.com.br;;189397925;
1128;2022;Pregão Eletrônico;Homologado;Aquisição de EPI - Equipamentos de Proteção Individual, botas em couro para montaria, para policiamento montado.;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;356165.00;342390.00;2022-07-29;2022-08-18;https://www.licitacoes-e.com.br (ID 949918);;187988250;
1129;2022;Pregão Eletrônico;Homologado;Aquisição de medicamento;SESA-Secretaria de Estado da Saúde;Sim;2023-08-28;;Menor Preço;829842.06;235586.05;2022-07-29;2022-08-19;LICITACOES-E.COM.BR;;189397810;
1130;2022;Pregão Eletrônico;Homologado;Registro de Preços, por um período de 12 meses, para futura e eventual aquisição de  SACO DE LIXO HOSPITALAR;SESA-Secretaria de Estado da Saúde;Sim;2023-10-05;;Menor Preço;32004.88;21065.00;2022-08-29;2022-09-29;www.licitacoes-e.com.br;;190087352;
1131;2022;Pregão Eletrônico;Homologado;Contratacao de empresa especializada para execucao de reparos em imovel para a sede do Destacamento de Policia Militar de Roncador, sito a Avenida Sao Pedro, n 74, no Municipio de Roncador, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;214337.43;214304.22;2022-10-31;2022-11-29;https://www.licitacoes-e.com.br/aop/index.jsp;;185422445;
1132;2022;Pregão Eletrônico;Homologado;Contratação de empresa para fornecimento, em lote único, de 04 Switches SAN com 32 portas de 32  Gbps em cada switch, serviços de instalação, configuração e garantia por 60 meses 24x7, respeitando as especificações técnicas e quantidades deste Termo de Referência.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;1617848.94;1445500.00;2022-08-12;2022-09-06;http://www.licitacoes-e.com.br;;191743792;
1133;2022;Pregão Eletrônico;Homologado;LOCAÇÃO DE CONTADOR AUTOMÁTICO DE CÉLULAS SANGUÍNEAS COM EQUIPAMENTO DE BACKUP E FORNECIMENTO DE INSUMOS PARA REALIZAÇÃO DE 4000 HEMOGRAMAS MENSAIS PELO PERÍODO DE 12 MESES CONTADOS A PARTIR DA ENTREGA DEFINITIVA DO EQUIPAMENTO LOCADO ;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;340021.20;249999.96;2022-08-23;2022-09-21;www.licitacoes-e.com.br;;190777405;1 Ano(s)
1134;2022;Pregão Eletrônico;Homologado;Aquisição de insumos para CME para o Hospital Universitário Regional dos Campos Gerais  e para o Hospital Universitário Materno Infantil ;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;1530454.13;553943.00;2022-07-28;2022-09-27;https://www.licitacoes-e.com.br/aop/index.jsp;;030334;
1135;2022;Pregão Eletrônico;Homologado;CAMINHÃO BAÚ;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;676940.76;675000.00;2022-09-19;2022-10-20;http://www.licitacoes-e.com.br - ID.: 959983;;186787765;
1136;2022;Pregão Eletrônico;Homologado;Reparos no Edificio da Sede do 12 Batalhão de Polícia Militar do Parana, sito a Rua Curupaitis, n 1132, Santa Quiteria, no Municipio de Curitiba, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;175519.08;143999.99;2022-11-01;2022-11-30;https://www.licitacoes-e.com.br/aop/index.jsp;;189123582;
1137;2022;Pregão Eletrônico;Fracassado;HORTIFRUTIGRANJEIROS PARA PONTA GROSSA, IRATI E LAPA.;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;;;Maior Desconto;1083272.80;;2022-09-15;;www.licitacoes-e.com.br - ID 958430;;191751205;
1138;2022;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA em prestação de serviço de Manutenção Corretiva/Preventiva de Equipamentos, para os laboratórios do IAT de Curitiba, Toledo e Londrina, para atendimento aos requisitos exigidos aos laboratórios pela ISO 17025 2017;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;47900.00;47550.00;2022-08-01;2022-09-14;www.licitacoes-e.com.br;;185525651;1 Parcela(s) - Empreitada/Global
1139;2022;Pregão Eletrônico;Homologado;"Contratação de empresa especializada na prestação de serviços de infraestrutura, logística e eventos para realização das atividades esportivas dos Jogos de Aventura e Natureza - ETAPA SERTÕES, bem como de eventos acessórios dos Jogos de Aventura e Natureza.
";PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;1478235.00;1083087.68;2022-08-01;2022-08-12;https://www.licitacoes-e.com.br;;192126797;1 Ano(s)
1142;2022;Pregão Eletrônico;Homologado;Artigos de Papel para Higiene;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2024-04-01;;Menor Preço;25442987.65;1233310.35;2022-11-03;2023-03-27;www.licitacoes-e.com.br;;191777425;
1142;2022;Pregão Eletrônico;Homologado;Artigos de Papel para Higiene;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2024-02-06;;Menor Preço;25442987.65;1233310.35;2022-11-03;2023-03-27;www.licitacoes-e.com.br;;191777425;
1143;2022;Pregão Eletrônico;Homologado;AQUISIÇÃO DE MATERIAIS MÉDICOS HOSPITALARES,;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;3348915.15;1843477.04;2022-07-27;2022-10-18;www.bll.org.br.;;187514142;
1144;2022;Pregão Eletrônico;Homologado;Aquisição e entrega de tabelas de basquete móvel hidráulica elétrica nos municípios de Joaquim Távora e Santa Cruz de Monte Castelo, aderentes ao Plano Paraná Mais Cidades, conforme delimitado na especificação técnica.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;110720.00;68490.00;2022-08-08;2022-08-17;https://www.licitacoes-e.com.br;;191726480;
1145;2022;Pregão Eletrônico;Homologado;Aquisição de MATERIAL MEDICO HOSPITALAR;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;70728.00;28321.72;2022-07-27;2022-09-21;www.bll.org.br.;;190215326;
1146;2022;Pregão Eletrônico;Homologado;"Aquisição de acessórios/peças CASSETES COM PLATES e mobiliário ARMÁRIO PARA
ACONDICIONAMENTO DE ENDOSCÓPIOS";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;77068.61;10129.41;2022-07-27;2022-09-06;www.bll.org.br.;;184224968;
1147;2022;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO PREVENTIVA EM EQUIPAMENTOS LABORATORIAIS DIVERSOS;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;28980.00;23363.00;2022-07-29;2022-08-24;www.licitacoes-e.com.br;;189374127;
1148;2022;Pregão Eletrônico;Homologado;Confecção de pastas porta certificados, para atender às necessidades da Academia Policial Militar do Guatupê;PMPR-APMG-Academia Policial Militar do Guatupê - SESP;Não;;;Menor Preço;8036.00;8024.00;2022-08-02;2022-08-18;https://www.licitacoes-e.com.br (ID 950584);;189000014;
1149;2022;Pregão Eletrônico;Homologado;Registro de Preços, por um período de 12 meses, para futura e eventual aquisição de FRALDAS DESCARTÁVEIS, LUVA SABONOSA E ABSORVENTE PÓS-OPERATÓRIO.;SESA-Secretaria de Estado da Saúde;Sim;2023-12-15;;Menor Preço;5197704.74;2684702.51;2022-09-19;2022-11-07;www.licitacoes-e.com.br;;188380859;
1150;2022;Pregão Eletrônico;Homologado;Selecionar a proposta mais vantajosa para aquisição de DIÓXIDO DE CARBONO E ÓXIDO NITROSO COM FORNECIMENTO DE CILINDROS EM REGIME DE COMODATO para o Hospital Universitário Regional dos Campos Gerais. Quatro lotes com quantidades e especificações constantes no anexo I do edital. Com recursos do tesouro.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;152400.00;76200.00;2022-07-29;2022-08-23;www.licitacoes-e.com.br;;030279;
1152;2022;Pregão Eletrônico;Homologado;Abertura de Licitação visando contratação de empresa especializada para prestação de serviços de locação de 74 - setenta e quatro - sanitários químicos no período de 05/12/22 a 06/03/23.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;537097.42;285832.84;2022-08-03;2022-09-16;www.licitacoes-e.com.br (ID 950705);;190115275;
1153;2022;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de grampeadores para atendimento da demanda do Centro Cirúrgico do Hospital da Polícia Militar do Paraná, conforme especificações e quantidades definidas no Anexo I do presente Edital. Ao postar sua proposta no site da disputa - www.licitacoes-e.com.br - verifique a forma correta e o valor, respeitando o VALOR MÁXIMO TOTAL DO LOTE, evitando assim a desclassificação. Para o critério de disputa, será considerado o VALOR TOTAL DO LOTE, conforme as regras estabelecidas no Edital, as quais são de observância obrigatória.;PMPR-HPM-Hospital da Polícia Militar - SESP;Não;;;Menor Preço;59462.80;19122.80;2022-08-23;2022-10-17;www.licitacoes-e.com.br (950689);;190751333;
1154;2022;Pregão Eletrônico;Homologado;contratação de empresa especializada na prestação de serviços contínuos de administração, gerenciamento, emissão e distribuição de benefício de vales refeição, por meio de cartão eletrônico, com chip de segurança e senha pessoal, para atender aos empregados, diretores, servidores cedidos e estagiários do PARANAPREVIDÊNCIA, conforme condições, quantidades e exigências estabelecidas.;PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA;Não;;;Menor Preço;1895932.80;1883376.96;2022-08-16;2022-10-13;www.bb.com.br;950686;190409600;12 Mês(es)
1155;2022;Pregão Eletrônico;Homologado;Aquisição de ÓLEO DIESEL comum S-500, com entrega no Campus Luiz Meneghel de Bandeirantes.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;92439.60;90000.00;2022-07-29;2022-08-08;www.licitacoes-e.com.br;;191622545;
1156;2022;Pregão Eletrônico;Homologado;Contratação exclusiva de Microempresas  ou Empresas de Pequeno Porte , para a prestacao de servico especializado, não continuos, de locacao com montagem e desmontagem de estruturas tenda barracão, stands, destinada a realizacao  11ª FESTA NACIONAL DO FEIJAO PRETO    FENAFEP, que ocorrera nos dias 12, 13 e 14 de agosto de 2022, no municipio de Prudentopolis  Centro de Eventos Terra das Cachoeiras Gigantes, localizado as margens da BR 373, km 262, Prudentopolis  Paraná, conforme quantidades, especificacoes e demais condicoess descritas no Anexo I  Termo de Referencia.;SEAB-Secretaria de Estado da Agricultura e do Abastecimento;Não;;;Menor Preço;42100.00;42090.00;2022-08-01;2022-08-04;www.licitacoes-e.com.br;;188529550;
1157;2022;Pregão Eletrônico;Homologado;Abertura de licitação visando a locação de rádios-comunicadores portáteis para a Operação Verão Costa Leste 2022/2023. ;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;215465.60;172399.60;2022-08-17;2022-09-16;www.licitacoes-e.com.br (ID 953797);;192139686;
1159;2022;Pregão Eletrônico;Homologado;Contratacao de empresa para prestacao de serviços de manutencao preventiva e corretiva com inclusao de peças para catracas Henry Lumem e manutencao e suporte tecnico do software de acesso Secullum Acesso Net Windows instalados no Centro Previdenciario de Curitiba para controle de acesso dos Blocos A e Bloco B localizados na Rua Inacio Lustosa 700 Curitiba PR.;PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA;Não;;;Menor Preço;22347.84;22080.00;2022-08-02;2022-08-08;www.bb.com.br;950902;190759431;12 Mês(es)
1160;2022;Pregão Eletrônico;Homologado;"A presente licitaçao tem por objeto a aquisiçao de produtos de panificaçao, incluindo o
serviço de entrega, para atender a demanda da Divisao de Cerimonial e Relaçoes
Internacionais da Casa Militar , conforme condiçoes e especificaçoes contidas no Edital e
seus Anexos, pelo período de 12 meses.";CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;45640.00;42751.00;2022-08-02;2022-08-24;;;190444333;
1161;2022;Pregão Eletrônico;Homologado;Abertura de licitação visando aquisição de gêneros alimentícios para 12 -doze- meses, de forma parcelada, para o Corpo de Bombeiros de Ivaiporã-PR.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;203369.75;159536.30;2022-08-04;2022-08-16;https://www.licitacoes-e.com.br/aop/index.jsp ID 951337;;191051580;
1162;2022;Pregão Eletrônico;Homologado;Reparos no Colégio Estadual Barão do Rio Branco, no Município de Foz do Iguaçu.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;1801188.42;1415000.00;2022-10-20;2022-11-21;;;180159045;1 Ano(s)
1163;2022;Pregão Eletrônico;Homologado;Contratação de empresa para prestação de serviços de elaboração, revisão, atualização e pericia de calculos judiciais trabalhistas e civeis, sob demanda, conforme especificações técnicas do termo de referência.;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;156492.00;32588.88;2022-08-12;2022-09-01;www.licitacoes-e.com.br;;192068150;
1164;2022;Pregão Eletrônico;Homologado;aquisição de embalagens de segurança para o acondicionamento de vestígios, a fim de atender a demanda da Polícia Científica do Paraná;PCP-SESP-Polícia Científica do Paraná - SESP (Antigo IC-SESP);Não;;;Menor Preço;524301.00;446500.00;2022-12-06;2023-02-03;;;189240708;
1165;2022;Pregão Eletrônico;Homologado;"FIOS DE SUTURA, MÁSCARAS DE VENTILAÇÃO NÃO
INVASIVA e MÁSCARAS LARÍNGEAS";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;890893.75;451013.29;2022-08-01;2023-01-04;www.bll.org.br.;;186740440;
1166;2022;Pregão Eletrônico;Homologado;Execução de serviços de conservação da faixa de domínio nos trechos rodoviários pertencentes a este Lote Único, cuja extensão total linear é de 3,09 km de pista, sob responsabilidade da Superintendência Regional Leste, Área de Gestão 02.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;296970.18;165000.00;2022-08-31;2022-10-28;www.licitacoes-e.com.br;957040;190666085;
1168;2022;Pregão Eletrônico;Homologado;AQUISIÇÃO DE HIPOCLORITO DE SÓDIO ;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;524388.87;75399.75;2022-08-12;2022-10-21;www.bll.org.br.;;188835198;
1169;2022;Pregão Eletrônico;Homologado;"AQUISIÇÃO DE VASELINA, PASTA PARA ELETROENCEFALOGRAMA E GEL
ABRASIVO,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;8928.96;3600.00;2022-08-01;2022-08-31;www.bll.org.br.;;190392597;
1170;2022;Pregão Eletrônico;Homologado;"Aquisição de OPME  ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS, CATETERES DE LONGA
PERMANÊNCIA";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;19153.56;4436.00;2022-08-01;2022-09-14;www.bll.org.br.;;187757649;
1171;2022;Pregão Eletrônico;Homologado;"Prestação de serviços terceirizados, separados em dois itens
ITEM 1 SERVIÇOS GERAIS e 
ITEM 2 SERVIÇOS DE MANUTENÇÃO PREDIAL.";TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;498542.65;445012.86;2022-08-01;2022-09-21;https://www.gov.br/compras/pt-br/;;310010;
1172;2022;Pregão Eletrônico;Homologado;AQUISIÇÃO DE EQUIPAMENTOS E ACESSÓRIOS DE INFORMÁTICA E PROJETOR MULTIMÍDIA;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;40533.49;31437.71;2022-08-03;2022-09-05;www.licitacoes-e.com.br;;189534795;
1173;2022;Pregão Eletrônico;Homologado;"Contratação de empresa especializada para execução de reparos na 1 Companhia do 22 Batalhão da Polícia Militar, situada a Rua Pedro Pavin, n 964, no municipio de Colombo, Parana.
";PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;137372.63;135000.00;2022-11-25;2022-12-22;www.licitacoes-e.com.br;;179913461;
1174;2022;Pregão Eletrônico;Homologado;"EMPRESA ESPECIALIZADA EM EXAMES LABORATORIAIS, ANÁLISES CLÍNICAS
E PATOLÓGICAS,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;737231.52;579000.00;2022-09-06;2022-10-10;www.bll.org.br.;;186789806;
1175;2022;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de MEDICAMENTOS para atender a demanda do Hospital da Polícia Militar do Paraná, conforme especificações definidas no Anexo I do presente Edital. Ao postar sua proposta no site da disputa - www.licitacoes-e.com.br - verifique a forma correta e o valor, respeitando o VALOR MÁXIMO TOTAL DO LOTE, evitando assim a desclassificação. Para o critério de disputa, será considerado o MAIOR DESCONTO DO LOTE, conforme as regras estabelecidas no Edital, as quais são de observância obrigatória.;PMPR-HPM-Hospital da Polícia Militar - SESP;Não;;;Maior Desconto;120000.00;105.00;2022-09-28;2022-11-16;www.licitacoes-e.com.br (952394);;189640030;
1176;2022;Pregão Eletrônico;Homologado;Registro de Preços para futura e eventual contratação de empresa de gerenciamento de canal eletrônico, instalação e manutenção de equipamentos para transmissão diária de informação e criação de conteúdo, conforme condições e exigências estabelecidas no Edital e seus anexos.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Sim;2024-10-24;;Menor Preço;16178025.00;8050000.00;2022-09-06;2022-10-05;www.licitacoes-e.com.br;;191416961;
1177;2022;Pregão Eletrônico;Homologado;"Contratação de empresa
especializada para prestação de serviços de manutenção preventiva e corretiva na central de vácuo";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;121600.00;51172.00;2022-08-02;2022-10-26;www.bll.org.br.;;187692261;
1178;2022;Pregão Eletrônico;Homologado; 	A presente licitação tem por objeto a contratação de serviços de engenharia consultiva para a supervisão e o gerenciamento das obras de Recuperação da Orla de Matinhos em caráter de apoio à fiscalização do Instituto Água e Terra, conforme as condições, quantidades e exigências estabelecidas neste instrumento e seus anexos.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;10021468.48;7643999.96;2022-08-02;2022-08-17;www.licitacoes-e.com.br;;190461300;
1180;2022;Pregão Eletrônico;Homologado;Material de Limpeza - Grupo I;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2024-02-26;;Menor Preço;4166201.47;932986.79;2022-11-07;2023-02-09;http://www.licitacoes-e.com.br - ID 968631;;192498503;
1180;2022;Pregão Eletrônico;Homologado;Material de Limpeza - Grupo I;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2024-01-29;;Menor Preço;4166201.47;932986.79;2022-11-07;2023-02-09;http://www.licitacoes-e.com.br - ID 968631;;192498503;
1181;2022;Pregão Eletrônico;Homologado;Material de Limpeza - Grupo II;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2024-03-05;;Menor Preço;4465453.43;2060821.97;2022-12-05;2023-02-22;www.licitacoes-e.com.br;;192499607;
1182;2022;Pregão Eletrônico;Homologado;Cestas Básicas de Alimentos;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-10-27;;Menor Preço;22427000.00;15860250.00;2022-10-03;2022-10-20;www.licitacoes-e.com.br - ID 961833;;191418166;
1183;2022;Pregão Eletrônico;Homologado;"Acervo literário previsto no Acordo de Cooperação Técnica No 202100005 
SEED/SEJUF, para atendimento aos adolescentes em cumprimento de medida socioeducativa,
através do Programa de Educação nas Unidades Socioeducativas  PROEDUSE.";SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;335856.40;340107.58;2022-12-06;2023-03-02;https://www.licitacoes-e.com.br/;;189791348;
1184;2022;Pregão Eletrônico;Homologado;Prestação de Serviço de Locação de Infraestrutura para realização do Desfile Cívico de 7 de Setembro de 2022 para atender a demanda da Secretaria de Estado da Segurança Pública;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;306438.53;271108.00;2022-08-05;2022-08-16;www.licitacoes-e.com.br;;191801083;
1185;2022;Pregão Eletrônico;Homologado;Contratação de empresa especializada para execução de reparo para acessibilidade no imóvel ocupado pela DECRISA, DEAM e DELCON, situado à Rua Desembargador Ermelino de Leão, 513, São Francisco, Curitiba, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;35819.13;35819.00;2022-10-10;2022-11-08;www.licitacoes-e.com.br;;190388751;
1186;2022;Pregão Eletrônico;Cancelado;CONTRATAÇÃO DE EMPRESA VISANDO A LOCAÇÃO - FRETAMENTO - DE ÔNIBUS, COM A INCLUSÃO DE MOTORISTA, PARA O TRANSPORTE DE ALUNOS DA UEM;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;9066.67;;2022-08-05;;www.licitacoes-e.com.br;;190548201;
1187;2022;Pregão Eletrônico;Homologado;Contratação de empresa especializada para execução de reparos de piso e viga no 5 Distrito Policial, sito à Avenida Prefeito Erasto Gaertner, 1.399, Bacacheri, Curitiba, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;16947.16;15850.00;2022-10-11;2022-10-28;www.licitacoes-e.com.br;;188945945;
1188;2022;Pregão Eletrônico;Homologado;"Aquisição de aspersores para utilização no sistema de irrigação dos 19 Viveiros
Florestais do Instituto Água e Terra";IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;27660.00;22650.00;2022-08-03;2022-09-14;https://www.licitacoes-e.com.br;;186372344;
1189;2022;Pregão Eletrônico;Homologado;Aquisição de material de informática.;PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA;Sim;2023-10-09;;Menor Preço;39935.05;23460.00;2022-08-17;2022-09-21;www.bbb.com.br;951844;190370011;
1190;2022;Pregão Eletrônico;Homologado;"Contratação de empresa especializada para prestação de serviços de emissão de laudos à distância
telerradiologia de exames de imagens de RAIO X e TOMOGRAFIA COMPUTADORIZADA";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;2521344.00;849888.62;2022-08-04;2022-09-16;www.bll.org.br.;;188638180;
1191;2022;Pregão Eletrônico;Homologado;Contratação de empresa especializada para a prestação de serviços de manutenção preventiva e corretiva de Grupo moto-gerador a diesel instalados nas dependências da Administração dos Portos de Paranaguá e Antonina, conforme justificativas, quantidades e demais especificações  estabelecidas no termo de referência e edital e anexos.;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;1027952.69;642450.00;2022-08-18;2022-09-14;www.licitacoes-e.com;;188640770;
1192;2022;Pregão Eletrônico;Fracassado;Contratação de empresa especializada para execução de reparos de pavimentação na Companhia Independente de Polícia Militar de Rondas Ostensivas com Aplicação de Motocicletas CIROCAM, sita à Avenida Iguaçu, 275, Curitiba, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;275097.20;;2022-10-13;;www.licitacoes-e.com.br;;189277687;
1193;2022;Pregão Eletrônico;Deserto;"Prestação de serviço de Monitoração Radiológica através de dosimetria individual e externa, bem como
fornecimento de dosímetros ou monitores usuário e padrão com emissão de relatórios";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;12403.80;;2022-08-22;;www.bll.org.br.;;186033949;12 Mês(es)
1194;2022;Pregão Eletrônico;Homologado;Prestação de serviços não continuos de locação com montagem e desmontagem de 10 tendas abertas e locação de 400 cadeiras plásticas, no propósito de atender a demanda das atividades Técnicas destinadas a agricultura familiar durante a realização da 21 EDIÇÃO DA FEIRA DO MELADO, que será realizado nas dependências do Parque de Exposições Armandio Guerra, na cidade de Capanema Região de Francisco Beltrão PR, no período de 17 a 21 de agosto de 2022, conforme quantidades, especificações e demais condições descritas no Anexo I  Termo de Referência.;SEAB-Secretaria de Estado da Agricultura e do Abastecimento;Não;;;Menor Preço;22000.00;17900.00;2022-08-05;2022-08-09;www.licitacoes-e.com.br;;188699677;
1195;2022;Pregão Eletrônico;Homologado;"Abertura de PROCESSO LICITATÓRIO GLOBAL PARA AQUISIÇÃO DE COMPRESSAS E
ATADURAS,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;2238849.63;1405887.69;2022-08-04;2022-11-21;www.bll.org.br.;;189817207;
1196;2022;Pregão Eletrônico;Homologado;Abertura de licitação visando aquisição de gêneros alimentícios para 12 meses, de forma parcelada, para o Corpo de Bombeiros das cidades de Apucarana e Arapongas-PR.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;512033.55;413594.90;2022-08-10;2022-08-25;https://www.licitacoes-e.com.br/aop/index.jsp ID 952379;;191671309;
1197;2022;Pregão Eletrônico;Homologado;Aquisição de materiais laboratoriais para o curso de Medicina da UNIOESTE  Campus de Francisco Beltrão.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;8903.43;6553.70;2022-08-18;2022-08-22;https://www.gov.br/compras/pt-br/sistemas/comprasnet-siasg;;635112022;
1198;2022;Pregão Eletrônico;Homologado;Contratação de empresa especializada em prestação de serviços continuados de nutrição e alimentação hospitalar, visando o fornecimento e a distribuição de dietas livres ou normais, dietas especiais destinadas a pacientes internados, bem como abrangendo ainda o fornecimento de refeições à colaboradores, para atender a demanda do Hospital da Polícia Militar do Paraná, conforme especificações do T;PMPR-HPM-Hospital da Polícia Militar - SESP;Não;;;Menor Preço;4791357.60;3559950.60;2022-11-16;2023-04-11;www.licitacoes-e.com.br;;186929039;1 Ano(s)
1199;2022;Pregão Eletrônico;Homologado;Prestação de serviços, não contínuos, de fornecimento de alimentação para o Projeto Verão Paraná 2022/2023.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;474811.20;358175.52;2022-08-19;2022-09-19;https://www.licitacoes-e.com.br;;190392813;1 Ano(s)
