numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
990;2021;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ESTERILIZAÇÃO POR ÓXIDO DE ELTILENO, PARA PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE ESTERILIZAÇÃO EM EMBALAGENS PRIMÁRIAS E SECUNDÁRIAS, PARA ATENDER A CENTRAL ESTADUAL DE TRANSPLANTES DO PARANÁ;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;28440.00;28440.00;2021-09-03;2021-09-16;LICITACOES-E.COM.BR;;177704318;
991;2021;Pregão Eletrônico;Homologado;Fornecimento de pacote de serviços padronizados de garantia e suporte técnico para produtos VMware, a ser prestado no regime 24x7, para o período de 36 (trinta e seis) meses, conforme termos e especificações contidas no Edital de Licitação e seus Anexos;REPR-Receita Estadual do Paraná (Antigo CRE);Não;;;Menor Preço;873985.23;535900.00;2021-09-10;2021-09-16;http://www.licitacoes-e.com.br;;178902644;1 Parcela(s) - Empreitada/Global
992;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a prestação de serviços contínuos de tratamento com psicopedagoga pelo método ABA (Applied Behavior Analysis - Análise Aplicada ao Comportamento), com carga horária de 20 (vinte) horas semanais, por 52 semanas, em instituição localizada no município de Maringá-PR, para atender à demanda judicial autos nº 5019147-51.2019.4.04.7003, Ficha Técnica nº 3.266/2020 PGE/PRS, da 15ª Regional de Saúde.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;126100.00;87880.00;2021-09-15;2021-09-28;http://www.licitacoes-e.com.br;;177649805;
993;2021;Pregão Eletrônico;Homologado;Fornecimento de Solução de tecnologia para renovação, atualização e modernização tecnológica das redes de acesso da unidade sede e principais unidades descentralizadas desta pasta, a qual inclui o fornecimento de equipamentos switches, wi-fi controllers, wi-fi access points e acessórios, bem como, plataforma NAC (Network Access Control) e plataforma unificada de gerenciamento, estes plenamente funcionais e integrados e operacionais por meio de serviços de implementação e implantação, serviços de garantia e suporte técnico, entre outros, pelo período de 60 (sessenta) meses, conforme requisitos e especificações descritos no Edital de Licitação e seus Anexos;SEFA-Secretaria de Estado da Fazenda;Não;;;Menor Preço;9320038.37;8470000.00;2021-10-14;2021-11-01;http://www.licitacoes-e.com.br;;176834838;1 Parcela(s) - Empreitada/Global
994;2021;Pregão Eletrônico;Homologado;LÂMPADAS E REFLETORES;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-03-03;;Menor Preço;4561886.54;2887272.53;2021-12-08;2022-02-16;http://www.licitacoes-e.com.br - ID 905516;;179471329;
995;2021;Pregão Eletrônico;Homologado;Pregão Eletrônico, do Tipo Menor preço por item, objetivando o Registro de Preços para Futura e eventual aquisição de materiais de expediente para consumo frequente no Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;260792.13;142583.20;2021-11-19;2022-01-04;www.comprasnet.gov.br;;0008932021;
996;2021;Pregão Eletrônico;Homologado;"contratação de empresa especializada, no fornecimento de Coffee
Break (tipo 1, 2 e 3) e Almoços/Jantares (tipo 1 e 2), por demanda, para eventos e reuniões promovidos
pela Administração dos Portos de Paranaguá e Antonina - APPA";APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;290716.67;274716.67;2021-09-02;2021-10-22;www.licitacoes-e.com.br;;173817991;
997;2021;Pregão Eletrônico;Homologado;Seleção de propostas visando o REGISTRO DE PREÇOS para contratação de empresa especializada na prestação de serviços de tradução de textos científicos e correlatos. ;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;129170.00;61800.00;2021-09-14;2021-10-22;https://www.gov.br/compras/pt-br/sistemas/comprasnet-siasg;;625622021;
998;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de Aeronave Remotamente Pilotada (RPA), sensores e acessórios para uso e aplicação nas atividades precípuas e de interesse da Polícia Militar do Paraná, conforme especificado no Termo de Referência - Anexo I.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;313285.50;313275.50;2021-09-02;2021-09-22;www.licitacoes-e.com.br;;178409212;
999;2021;Pregão Eletrônico;Homologado;Equipamentos para a Central de Informações;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Não;;;Menor Preço;48487.23;25905.00;2021-09-16;2021-09-24;www.comprasnet.gov.br;;2365;
1000;2021;Pregão Eletrônico;Homologado;: A presente licitação tem por objeto a aquisição de material químico, para atendimento da demanda das áreas animal, vegetal e biologia molecular por um período de doze meses, do Centro de Diagnóstico Marcos Enrietti  CDME - GLAB, em conformidade com o memorando nº 021/2021  GLAB, e conforme especificações contidas no Termo de Referência 022/2021  GLAB/DDA, Anexo I do Edital 016/2021.;ADAPAR-Agência de Defesa Agropecuária do Paraná;Não;;;Menor Preço;56982.75;36340.00;2021-09-02;2021-11-25;www.licitacoes-e.com.br;;175160060;
1001;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de carretinha reboque de abastecimento, para combustível de aviação, com capacidade de 1.000 litros, visando a atender as demandas do convênio existente entre o Instituto Água e Terra  IAT e o Batalhão de Polícia Militar de Operações Aéreas - BPMOA, conforme especificado no Termo de Referência - Anexo I.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;164070.00;158400.00;2021-09-03;2021-09-22;www.licitacoes-e.com.br;;178412639;
1002;2021;Pregão Eletrônico;Cancelado;"Contratação de empresa especializada para prestação de serviços de manutenção preventiva e
corretiva para equipamentos da CME (Central de Material e Esterilização), Centro Cirúrgico, Setor de
Exames, e demais equipamentos de suporte a vida.";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;780025.32;;2021-09-01;;www.bll.org.br.;;177134945;1 Ano(s)
1003;2021;Pregão Eletrônico;Homologado;Aquisição de microscópios e notebooks para atender as demandas do Campus de Cascavel - UNIOESTE.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;257796.39;207641.48;2021-09-30;2021-11-30;https://www.gov.br/compras/pt-br/sistemas/comprasnet-siasg;;624472021;
1004;2021;Pregão Eletrônico;Fracassado;Contratação de empresa para aquisição de 3.000 (três mil) unidades de dispositivo criptográfico do tipo token de armazenamento de certificado digital com tampa.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;;;2021-10-13;;www.licitacoes-e.com.br;;178952528;
1005;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de fardamento padrão BPMOA para atender as necessidades do Batalhão de Polícia Militar de Operações Aéreas, conforme especificado no Termo de Referência - Anexo I.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;74272.50;65370.00;2021-10-08;2021-10-25;www.licitacoes-e.com.br;;178412353;
1006;2021;Pregão Eletrônico;Homologado;SRP PE 1006/2021 - Gêneros Alimentícios Grupo I;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-01-04;;Menor Preço;849223.63;601575.30;2021-11-23;2021-12-08;https://www.licitacoes-e.com.br;;179880342;
1007;2021;Pregão Eletrônico;Fase Certame;Contratação de empresa(s) especializada(s) para a execução de serviços de engenharia (levantamento de irregularidades longitudinais, transversais, deflexões e condição superficial de pavimentos) em rodovias do chamado Anel de Integração do Paraná, cujas concessões são supervisionadas pelo Departamento de Estradas e Rodagens do Estado do Paraná (DER/PR), conforme subitem 2.1. do Edital.;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;220486.81;;2021-09-01;;;;3984821;
1008;2021;Pregão Eletrônico;Homologado;KITS EMERGENCIAIS DE HIGIENE PESSOAL E KITS EMERGENCIAIS DE LIMPEZA;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-10-17;;Menor Preço;1127960.00;809000.00;2022-08-04;2022-10-11;http://www.licitacoes-e.com.br - ID.: 950917;;174660778;
1009;2021;Pregão Eletrônico;Homologado;Pregão Eletrônico, do Tipo Menor preço por lote, objetivando a contratação de empresa especializada para prestação de serviço de locação de equipamentos/tecnologias para a realização de exames imuno-hematológicos,  com fornecimento parcelado de insumos e reagentes compatíveis com os equipamentos/tecnologias locados para o Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;241143.00;241143.00;2021-09-27;2021-10-05;www.comprasparana.pr.gov.br;;0009392021;
1010;2021;Pregão Eletrônico;Homologado;Gêneros Alimentícios - Grupo III;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-02-23;;Menor Preço;579958.37;466594.70;2022-01-28;2022-02-15;https://www.licitacoes-e.com.br;;180430636;
1011;2021;Pregão Eletrônico;Deserto;SERVIÇO DE MANIPULAÇÃO DE MEDICAMENTOS;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;5801.04;;2021-09-20;;www.bll.org.br.;;179422808;1 Ano(s)
1012;2021;Pregão Eletrônico;Homologado;Gêneros Alimentícios - Grupo IV - Protocolo: 17.990.458-6;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-11-24;;Menor Preço;418420.89;342999.45;2021-10-27;2021-11-22;http://www.licitacoes-e.com.br - ID.: 901705;;179904586;
1013;2021;Pregão Eletrônico;Homologado;REGISTRO DE PREÇOS para futura aquisição de equipamentos de proteção individual (EPIs) e materiais clínicos para uso das unidades da UENP.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;536487.76;79999.00;2021-09-03;2021-09-28;www.licitacoes-e.com.br;;172864295;
1014;2021;Pregão Eletrônico;Homologado;Pregão Eletrônico, do Tipo Menor preço por item e por lote, objetivando o Registro de Preços para Futura e eventual aquisição de materiais para uso no serviço de endoscopia digestiva para uso frequente no Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;169629.30;5041.47;2021-10-19;2021-10-27;www.comprasnet.gov.br;;0002032021;
1015;2021;Pregão Eletrônico;Homologado;Gêneros Alimentícios Grupo V;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-03-17;;Menor Preço;2156491.07;377491.36;2022-02-09;2022-03-07;www.licitacoes-e.com.br;;179904799;
1016;2021;Pregão Eletrônico;Homologado;Registro  de  Preços,  por  um  período  de  12  meses,  para  futura  e eventual aquisição de GÊNEROS ALIMENTÍCIOS - GRUPO VI.;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-01-06;;Menor Preço;2388843.85;1730322.52;2021-11-24;2021-12-16;;;179904900;
1017;2021;Pregão Eletrônico;Homologado;PE 1017/2021 - Gêneros Alimentícios - Grupo VII;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-02-13;;Menor Preço;416678.67;300526.43;2022-01-20;2022-02-03;www.licitacoes-e.com.br;;179904993;
1018;2021;Pregão Eletrônico;Homologado;"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS MONITORIZAÇÃO RADIOLÓGICA
ATRAVÉS DE DOSÍMETROS, BEM COMO FORNECIMENTO DE DOSÍMETROS (USUÁRIO E
PADRÃO)";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;1947.00;1640.76;2021-09-23;2021-09-29;www.bll.org.br.;;179152975;1 Ano(s)
1019;2021;Pregão Eletrônico;Homologado;COPOS DESCARTÁVEIS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-11-25;;Menor Preço;3359521.06;2456182.70;2021-11-10;2021-11-24;https://www.licitacoes-e.com.br ID 902790;;179890178;
1020;2021;Pregão Eletrônico;Homologado;"Pregão Eletrônico, do Tipo Menor preço por lote, objetivando a contratação de empresa especializada para prestação de serviço de locação de 01 (um) equipamento/tecnologia ""Analisador automatizado para realização de exames de  cultura de sangue (hemocultura) e de líquidos corpóreos estéreis destinado a detecção de microrganismos (bactérias e fungos) aeróbios"", com fornecimento parcelado de insumos compatíveis com o equipamento/tecnologia locado. para o Hospital Universitário do Oeste do Paraná - HUOP. ";UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;522033.96;284333.96;2021-09-16;2021-10-18;www.comprasnet.gov.br;;0008832021;
1021;2021;Pregão Eletrônico;Homologado;Equipamentos Rodoviários - Caminhões;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-01-26;;Menor Preço;36750000.00;15692700.00;2021-12-02;2022-01-18;http://www.licitacoes-e.com.br - ID.: 904783;;178260065;
1022;2021;Pregão Eletrônico;Homologado;SRP PE 1022/2021 - Gêneros Alimentícios - Grupo II;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-11-25;;Menor Preço;2937416.90;2386430.84;2021-11-11;2021-11-23;https://www.licitacoes-e.com.br 904060;;179903539;
1023;2021;Pregão Eletrônico;Homologado;1.1.	Aquisição Materiais Médico Hospitalares para o centro Cirúrgico do Hospital da Polícia Militar do Paraná;PMPR-HPM-Hospital da Polícia Militar - SESP;Não;;;Menor Preço;161368.20;85748.35;2021-09-16;2021-11-08;https://licitacoes-e.com.br (892807);;178256459;
1024;2021;Pregão Eletrônico;Deserto;"Prestação de serviços para implantação de Centro de Controle de Informações  CCI 
do  DER/PR,  contemplando  fornecimento  de  solução  tecnológica,  instalação,  treinamento, 
adequação do espaço físico, suporte técnico e garantia, para monitoramento e fiscalização das 
concessões do Estado do Paraná, de acordo com o estabelecido no Termo de Referência. ";DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;795102.30;;2021-09-03;;licitacoes-e.com.br;891508;178426400;
1025;2021;Pregão Eletrônico;Homologado;Aquisição de MOBILIÁRIO, EQUIPAMENTOS E ELETRODOMÉSTICOS;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;36877.93;35256.79;2021-09-03;2021-09-16;www.bll.org.br.;;178968181;
1026;2021;Pregão Eletrônico;Homologado;"Aquisição MOTOR DE POPA, para o Corpo de Bombeiros da
Polícia Militar do Estado do Paraná,";CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;86409.75;86400.00;2021-09-10;2021-09-24;www.licitacoes-e.com.br (ID 891476);;179145170;
1027;2021;Pregão Eletrônico;Homologado;Pregão Eletrônico, do Tipo Menor preço por item e por lote, objetivando o Registro de Preços para Futura e eventual aquisição de manta térmica, meia elástica de compressão e perneira de compressão pneumática para consumo frequente no Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;752850.11;488233.20;2021-09-16;2021-10-04;www.comprasnet.gov.br;;0008452021;
1028;2021;Pregão Eletrônico;Homologado;"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE EMPRESA ESPECIALIZADA PARA
REESTRUTURAR IMEDIATAMENTE O SISTEMA DE GRADEAMENTO, LIMPEZA E MANUTENÇÃO
DA ESTAÇÃO DE TRATAMENTO DE ESGOTO E RETENÇÃO DE RESÍDUOS HOSPITALARES,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;146700.00;138000.00;2021-09-06;2021-09-14;www.bll.org.br.;;177711004;1 Ano(s)
1029;2021;Pregão Eletrônico;Homologado;"Prestação de serviço de vigilância armada e desarmada com seus respectivos insumos, acessórios e
equipamentos necessários";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;1214154.24;1151580.00;2021-09-28;2021-10-26;www.bll.org.br.;;178625780;12 Mês(es)
1030;2021;Pregão Eletrônico;Homologado;Registro de Preços, pelo período de 12 meses, para futura e eventual aquisição SUPLEMENTOS NUTRICIONAIS E COMPLEXOS VITAMÍNICOS para atendimento de ordens judiciais;SESA-Secretaria de Estado da Saúde;Sim;2022-12-16;;Menor Preço;800524.80;372951.36;2021-09-14;2021-12-07;LICITACOES-E.COM.BR;;166629250;
1031;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de material hospitalar para atendimento da demanda das áreas animal, vegetal e de biologia molecular por um período de doze meses do Centro de Diagnóstico Marcos Enrietti - CDME, conforme memorando 099/2020-GLAB e as especificações contidas no Termo de Referência 014/2020 - GLAB, anexo I do Edital 003/2021.;ADAPAR-Agência de Defesa Agropecuária do Paraná;Não;;;Menor Preço;89589.27;49411.10;2021-09-09;2021-10-07;www.licitacoes-e.com.br;;168420170;
1032;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de luvas de látex, para procedimento não cirúrgico, tamanhos P, M e G, para atender a demanda do Complexo Médico Penal  CMP do Departamento Penitenciário do Paraná, em quantidade e conforme especificações do Termo de Referência- Anexo I do Edital.;DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;743712.00;242691.00;2021-09-17;2021-10-27;www.licitacoes-e.com.br (891767), www.comprasparana.pr.gov.br;;177835960;
1035;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto o Registro de Preços, por um período de 12 meses, para futura e eventual aquisição de MEDICAMENTOS;SESA-Secretaria de Estado da Saúde;Sim;2023-01-24;;Menor Preço;1615453.64;980135.45;2021-10-18;2022-01-17;https://www.licitacoes-e.com.br;;177349097;
1036;2021;Pregão Eletrônico;Homologado;Aquisição de MEDICAMENTOS PADRONIZADOS;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;843604.42;371604.78;2021-09-06;2021-09-20;www.bll.org.br.;;177563293;
1037;2021;Pregão Eletrônico;Fracassado;O objeto desta licitação é a contratação de empresa especializada para a execução dos serviços de engenharia de reparos na Delegacia, sita à Rua Prefeito Armando Fassini, nº 363, no município de Santo Antônio do Sudoeste, Paraná, conforme planilha orçamentária de referência (Anexo XII) e demais elementos técnicos instrutores;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;38357.25;;2021-10-07;;www.licitacoes-e.com.br;;180171150;
1038;2021;Pregão Eletrônico;Homologado;O objetivo desta licitação é a contratação de empresa para prestação de serviços de limpeza, desinfecção e higienização dos reservatórios de água desta Administração dos Portos de Paranaguá e Antonina  APPA, sendo no total 56 (cinquenta e seis) reservatórios distribuídos pelos diversos setores da APPA, conforme justificativas, normas, quantidades e demais especificações estabelecidas no termo de referência, edital e anexos.;APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;102027.56;25000.00;2021-09-09;2021-09-30;www.licitacoes-e.com.br;;178928600;
1039;2021;Pregão Eletrônico;Homologado;Registro de Preços, por um período de 12 meses, para futura e eventual aquisição de MEDICAMENTOS.;SESA-Secretaria de Estado da Saúde;Sim;2022-10-20;;Menor Preço;16828364.80;9019939.04;2021-09-23;2021-10-07;www.licitacoes-e.com.br;;177977993;
1040;2021;Pregão Eletrônico;Homologado;Prestação de serviços de confecção e instalação de letreiros e brasão da Polícia Militar do Paraná;PMPR-CGPM-Comando Geral da Polícia Militar - SESP;Não;;;Menor Preço;29724.50;17001.01;2021-09-14;2021-10-01;https://licitacoes-e.com.br (892005);;176513403;1 Ano(s)
1041;2021;Pregão Eletrônico;Homologado;Registro de Preços, pelo período de 12 meses, para futura e eventual aquisição de COLETOR DE URINA, BOLSAS, PLACAS, SONDAS E PLUG ANAL PARA ATENDIMENTO DE ORDENS JUDICIAIS;SESA-Secretaria de Estado da Saúde;Sim;2022-11-15;;Menor Preço;844881.60;714041.60;2021-09-15;2021-10-06;LICITACOES-E.COM.BR;;177647942;
1042;2021;Pregão Eletrônico;Homologado;Aquisição de materiais ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME);FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;515686.08;370450.96;2021-09-09;2021-10-19;www.bll.org.br.;;178561545;
1043;2021;Pregão Eletrônico;Homologado;Aquisição de Equipamentos Médicos Hospitalares para atender a demanda do Hospital Regional do Sudoeste Walter Alberto Pecoits.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;32026.91;28876.30;2021-09-30;2021-10-19;http://www.licitacoes-e.com.br;;174430799;
1044;2021;Pregão Eletrônico;Homologado;Aquisição de aparelhos de ar-condicionado;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;188777.28;144350.00;2021-10-01;2021-10-22;https://www.licitacoes-e.com.br;;180216723;
1045;2021;Pregão Eletrônico;Deserto;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE HEMODIÁLISE,;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;419842.80;;2021-10-01;;www.bll.org.br.;;179203243;1 Ano(s)
1046;2021;Pregão Eletrônico;Homologado;"Contratação de Lote 01 - Estações de Trabalho Tipo Suporte/Administrativo sem Sistema Operacional, incluídos o fornecimento dos periféricos (teclado e mouse); Lote 02 - Monitores com dimensão 23 com tecnologia de iluminação LED; Lote 03 - Notebooks; Lote 04 - Aparelhos televisores, tipo SMART com tela plana LED de 55 polegadas, conforme especificações técnicas constantes no Termo de Referência.";CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;2922534.40;2427534.40;2021-11-04;2022-03-03;www.licitacoes-e.com.br;;177472042;
1047;2021;Pregão Eletrônico;Homologado;Aquisição de CARGA DE GASES MEDICINAIS para o Hospital da Polícia Militar do Paraná.;PMPR-HPM-Hospital da Polícia Militar - SESP;Não;;;Menor Preço;49243.00;49243.00;2021-09-20;2021-10-06;https://licitacoes-e.com.br (893139);;179615304;
1048;2021;Pregão Eletrônico;Homologado;POSTOS DE MOTORISTAS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-04-03;;Menor Preço;36334950.84;25755775.92;2022-01-26;2022-03-23;http://www.licitacoes-e.com.br - ID.: 917394;;178171640;12 Mês(es)
1050;2021;Pregão Eletrônico;Fracassado;Aquisição de Materiais Permanentes para composição e reposição patrimonial da autarquia, para atendimento ao Centro Nacional de Treinamento de Atletismo de Cascavel.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;59224.67;;2021-10-01;;https://www.licitacoes-e.com.br/;;179920590;
1052;2021;Pregão Eletrônico;Homologado;Registro de Preços, pelo período de 12 meses, para futura e eventual aquisição de materiais de Órtese, Síntese, (Coluna) e Materiais Especiais, para atendimento do Complexo Hospitalar do Trabalhador;SESA-Secretaria de Estado da Saúde;Sim;2022-12-16;;Menor Preço;6667572.98;4472850.26;2021-09-14;2021-12-14;licitacoes-e.com.br;;161346799;
1053;2021;Pregão Eletrônico;Homologado;PE 1053/2021 - Gêneros Alimentícios - Grupo VIII;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-01-04;;Menor Preço;302907.27;184342.33;2021-11-26;2021-12-13;www.licitacoes-e.com.br;;180264981;
1054;2021;Pregão Eletrônico;Homologado;Contratação de empresa especializada para prestação de serviços de:  Gestão do Projeto de Eficiência Energética, Medição e Verificação - M&V de Resultados e Treinamento e Capacitação, assegurando a realização do cronograma físico para a execução do Projeto de Eficiência Energética  PEE COPEL 002/2019 e conforme Termo de Cooperação Técnica TCT COPEL nº 4.600.022.219/2021, bem como  quantidades e especificações técnicas descrito no Termo de Referência constante do Anexo I do  presente Edital.;CASA CIVIL-Casa Civil do Estado do Paraná;Não;;;Menor Preço;81152.00;51000.00;2021-10-25;2021-11-10;https://www.licitacoes-e.com.br;;179070502;
1055;2021;Pregão Eletrônico;Homologado;Aquisição de TELA PARA ALAMBRADO E MATERIAIS PARA CONFECÇÃO DE CERCAS;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;352424.30;230445.50;2021-09-10;2021-09-20;www.bll.org.br.;;179203960;
1056;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de Equipamentos para Oficina de Marcenaria através do Convênio PROCAP MJ/N° 822249/2015 para atender a demanda do Departamento Penitenciário do Estado do Paraná (DEPEN), quantidade e especificações conforme Termo de Referência- Anexo I do Edital.;DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;132564.18;57809.99;2021-10-04;2021-10-29;www.licitacoes-e.com.br (892504), www.comprasparana.pr.gov.br;;178015672;
1057;2021;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de máquinas para cortar cabelo, para a atender a demanda das Unidades administradas pelo Departamento Penitenciário do Paraná, em quantidade e conforme especificações do Termo de Referência- Anexo I do Edital.;DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;78521.61;40184.32;2021-09-17;2021-11-03;www.licitacoes-e.com.br (892516), www.comprasparana.pr.gov.br;;179596024;
1058;2021;Pregão Eletrônico;Homologado;Contratação de empresa para a manutenção de equipamentos de infraestrutura dos Datacenters, incluindo o suporte e a substituição de peças e componentes avariados que afetem o seu correto funcionamento, conforme estabelecido no Termo de Referência  TR  Anexo I do Edital.;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;711964.80;384000.00;2021-09-13;2021-09-29;www.comprasnet.gov.br;;11466821;
1059;2021;Pregão Eletrônico;Homologado;KIT EMERGENCIAL E EQUIPAMENTOS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-02-02;;Menor Preço;3354479.36;2544450.00;2021-12-15;2022-01-27;http://www.licitacoes-e.com.br - ID.: 911663;;176563478;
1060;2021;Pregão Eletrônico;Homologado;Contratação de empresa para aquisição de: Lote 01 - Headsets tipo tiara, para telefone  conexão USB e Kits de reposição para uso individual e Lote 02 - Web Câmeras.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;84840.60;84832.60;2021-09-28;2022-01-26;www.licitacoes-e.com.br;;178598694;
1061;2021;Pregão Eletrônico;Homologado;Motoniveladora, Pás Carregadeiras, Retroescavadeiras e Rolos Compactadores;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;21870000.00;20739500.00;2021-11-16;2021-12-09;http://www.licitacoes-e.com.br - ID 900902;;178915525;
1062;2021;Pregão Eletrônico;Homologado;equipamentos de informática;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2023-11-06;;Menor Preço;4196612.70;2892619.80;2022-08-26;2022-10-19;http://www.licitacoes-e.com.br - ID 955811;;177844250;
1063;2021;Pregão Eletrônico;Homologado;"Prestação de serviço de LOCAÇÃO DE EQUIPAMENTO PARA EXAMES DE
GASOMETRIA, KITS REAGENTES E INSUMOS PARA REALIZAÇÃO DE EXAMES DE GASOMETRIA,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;117648.00;95029.92;2021-09-14;2021-09-27;www.bll.org.br.;;179425319;1 Ano(s)
