numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
615;2020;Pregão Eletrônico;Homologado;"O Sistema de Registro de Preços ( SRP) é um conjunto de procedimentos para registro
formal de preços relativos à aquisição futura dos produtos, informados no Anexo I  Termo
de Referência, onde as empresas os disponibilizam a preços e prazos certos e registrados
em documento específico denominado Ata de Registro de Preços. Neste Sistema, as
aquisições são feitas quando melhor convier aos órgãos que integram a Ata, sem, no
entanto, estarem necessariamente obrigados a contratar com os fornecedores
vencedores do certame.  ";APPA-Administração dos Portos de Paranaguá e Antonina;Sim;2021-09-24;;Menor Preço;424769.00;343926.20;2020-07-27;2020-09-09;www.licitacoes-e.com.br;;165227611;
616;2020;Pregão Eletrônico;Homologado;Registro de preços para futura aquisição de Sistema de Segurança de acervo bibliográfico (Kit Antifurto) para as bibliotecas da UENP.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;220044.00;208000.00;2020-07-22;2020-07-29;www.licitacoes-e.com.br;;164033660;
617;2020;Pregão Eletrônico;Homologado;Contratação de empresa especializada para prestação de serviços de gestão de projeto, medição e verificação, e supervisão, instalação e substituição de lâmpadas referente ao projeto de eficiência energética, de acordo com as normas e procedimentos estabelecidos pela copel, conforme descritivo técnico do termo de referência. ;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;72237.00;59821.74;2020-08-19;2021-01-08;www.licitacoes-e.com.br;;167594905;
618;2020;Pregão Eletrônico;Homologado;Aquisição de materiais (lâmpadas, luminárias e projetores) para o novo sistema de iluminação do Projeto de Eficiência Energética.;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;196592.81;67787.39;2020-08-28;2021-01-08;www.licitacoes-e.com.br;;167165729;
619;2020;Pregão Eletrônico;Suspenso;Reparos no Colégio Estadual Prefeito Carlos Massaretto, sito à Avenida Viação, 1.880, Núcleo Habitacional Castelo Branco, telefone (43) 3423-6860, no Município de Apucarana, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;137465.46;;2020-07-30;;LICITACOES-E.COM.BR;;165507711;1 Ano(s)
621;2020;Pregão Eletrônico;Fase Certame;Aquisição de materiais e equipamentos para atender os Núcleos de Atendimento a Emergências com Produtos Perigosos, de acordo com os termos do Anexo I deste Edital.;SEDEST-Secretaria de Estado do Desenvolvimento Sustentável (Antigo SEMA);Não;;;Menor Preço;727261.65;;2020-08-12;;www.licitacoes-e.com.br;;166733944;
622;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a prestação de serviços de serralheria com fornecimento de material e instalação, para adequação da unidade penal Centro de Integração Social de Piraquara, a fim de atender demanda do Departamento Penitenciário do Paraná, especificações conforme Termo de Referência, Anexo I do Edital.;DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;40202.31;28000.00;2020-08-10;2020-09-21;www.licitacoes-e.com.br (826008);;166270642;1 Ano(s)
623;2020;Pregão Eletrônico;Homologado;Contratação da empresa especializada em prestação de serviço de manutenção preventiva   e   corretiva   de   elevadores,   com   fornecimento   e   reposição   de componentes  e  peças  (novas  e  originais  do  fabricante  do  equipamento)  em  4 (quatro) elevadores, para atender o Edifício Sede do DER/PR, Avenida Iguaçu, 420  Rebouças  80230-902  Curitiba  Paraná, pelo período de 12 meses. ;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;37680.00;18360.00;2020-08-05;2020-09-25;www.bb.com.br;824803;163789906;
624;2020;Pregão Eletrônico;Homologado;Aquisição de 50  caminhões pipa.;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;13294500.00;10650000.00;2020-07-29;2020-08-06;www.licitacoes-e.com.br;;166422868;
625;2020;Pregão Eletrônico;Homologado;Aquisição de TUBO DE RAIO-X DE ANODO GIRATÓRIO, MODELO PERFORMIX, PARA USO NO EQUIPAMENTO DE TOMOGRAFIA COMPUTADORIZADA, MODELO BRIGHT SPEED ELITE, P/N D3186T, para atender à demanda do HOSPITAL DO TRABALHADOR;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;611368.06;562736.10;2020-07-24;2020-09-03;www.licitacoes-e.com.br;;161391751;
626;2020;Pregão Eletrônico;Homologado;AQUISIÇÃO DE MATERIAIS ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS - OPME;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;1928563.44;1006473.56;2020-07-31;2020-08-19;www.licitacoes-e.com.br.;;165974280;
627;2020;Pregão Eletrônico;Homologado;"A aquisição de material químico para atendimento da demanda da área de biologia molecular por um período de doze meses. 
A aquisição de material de consumo é para implantação de novos diagnósticos para atender às demandas das gerências de saúde animal e sanidade vegetal, bem como para a manutenção dos diagnósticos ofertados no escopo de acreditação ISO 17.025:2017 do Centro de Diagnóstico Marcos Enrietti  CDME, conforme especificações no Termo de Referência 036/2019  GLAB/DDA  ADAPAR.

";ADAPAR-Agência de Defesa Agropecuária do Paraná;Não;;;Menor Preço;18473.83;15044.47;2020-08-07;2020-08-14;www.licitacoes-e.com.br;;160475811;
628;2020;Pregão Eletrônico;Homologado;Reparos no Centro de Educação Básica para Jovens e Adultos Professora Maria Deon de Lira - CEEBJA, sito à Rua Carlos de Laet, 4272, Boqueirão, telefone (41) 3376-5233, no Município de Curitiba, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;238256.97;151287.00;2020-07-31;2020-10-08;LICITACOES-E.COM.BR;;164970388;1 Ano(s)
629;2020;Pregão Eletrônico;Homologado;Reparos no Colégio Estadual Rui Barbosa, sito à Rua José Bonifácio de Andrada e Silva, 415, telefone (44) 3249-1298, no Município de Lobato, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;163929.25;119800.00;2020-08-03;2020-12-09;LICITACOES-E.COM.BR;;165025628;1 Ano(s)
630;2020;Pregão Eletrônico;Homologado;Aquisição de CAIXA TÉRMICA, ETIQUETA, PILHA, CREME DENTAL E ESCOVA DENTAL;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;76189.32;33161.04;2020-07-20;2020-08-19;www.licitacoes-e.com.br.;;165818229;
631;2020;Pregão Eletrônico;Homologado;Locação de banheiros químicos para atender a demanda do Corpo de Bombeiros durante a Operação Verão 2020/2021;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;332642.75;123962.74;2020-07-31;2020-09-11;www.licitacoes-e.com.br - ID 823289;;166357330;
632;2020;Pregão Eletrônico;Homologado;Contratação de empresa para execução de serviços comuns de engenharia de reparos na Inspetoria Regional de Fiscalização Avançada - IRFA, sita à Rua Professora Amazília, nº 588, no Município de União da Vitória-PR.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;135210.73;107871.00;2020-08-19;2020-08-28;www.licitacoes-e.com.br;;160997281;
633;2020;Pregão Eletrônico;Homologado;Aquisição de instrumentais;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;870423.94;163999.76;2020-07-29;2020-09-29;licitacoes-e.com.br;;165762860;
634;2020;Pregão Eletrônico;Homologado;Contratação de empresa especializada para prestação de serviços de manutenção preventiva e corretiva ao sistema de telefonia, composto pela Central Telefônica Marca Siemens, Modelo Hipath 4000, Unify OpenScape 4000 v8, Sistema Unify OpenScape Contact Center versão 9, Módulo gravador Smart.Core e módulo URA Smart.core (Unidade de Resposta Audível) a ser instalado no Data Center do Centro de Operações Policiais Militares  COPOM;PMPR-CGPM-Comando Geral da Polícia Militar - SESP;Não;;;Menor Preço;118200.00;117960.00;2020-11-20;2020-11-30;https://licitacoes-e.com.br (842133);;157548425;
635;2020;Pregão Eletrônico;Homologado;Contratação de escola(s) de aviação civil, especializada(s) e homologada(s) junto à Agência Nacional de Aviação Civil (ANAC), para ministrar curso prático de Piloto Privado de Helicóptero (PPH), curso teórico de Piloto Comercial de Helicóptero (PCH) e curso prático de Piloto Comercial de Helicóptero, com o objetivo de capacitar os novos oficiais do Batalhão de Polícia Militar de Operações Aéreas (BPMOA) para o desempenho das funções de segundo piloto em comando e coordenador de operações aéreas.;PMPR-BPMOA-Batalhão de Polícia Militar de Operações Aéreas - SESP;Não;;;Menor Preço;2605925.00;2483423.00;2020-07-29;2020-09-04;www.licitacoes-e.com.br;;164130320;1 Ano(s)
636;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de materiais de construção, alambrados e concertinas, para as adequações de segurança no Centro de Integração Social de Piraquara, para atender a demanda do Departamento Penitenciário do Paraná.;DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;96643.20;85724.17;2020-08-13;2020-09-23;www.licitacoes-e.com.br (827380);;166270383;
637;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Professora Elzira Correia de Sá, sito à Rua Castanheira, 1007, Santa Paula, telefone (42) 3228-7107, no Município de Ponta Grossa.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Preço;180542.21;128321.98;2020-08-03;2020-09-11;www.licitacoes-e.com.br;;165153570;1 Ano(s)
638;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual do Campo Dr. Caetano Munhoz da Rocha, sito à Rua Principal, s/n, Pangaré, telefone (41) 3683-1161, no Município de Quitandinha.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;177906.58;109377.03;2020-08-03;2020-09-22;www.licitacoes-e.com.br;;164559696;1 Ano(s)
639;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de Equipamentos Médicos Hospitalares FOCO CIRURGICO DE TETO A LED,para atender a demanda do Hospital Regional do Sudoeste Walter Alberto Pecoits. ;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;109600.00;88000.00;2020-07-28;2020-10-07;http://www.licitacoes-e.com.br;;165902645;
640;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a Prestação de serviços contínuos de nutrição, cocção e fornecimento de refeições transportadas, por empresas especializadas destinadas aos municípios de: Toledo-PR, Piraquara-PR e Pato Branco-PR incluindo desjejum, almoço, lanche e jantar, diariamente e sem interrupções, inclusive sábados, domingos e feriados, pelo período de 365 (trezentos e sessenta e cinco) dias, para adolescentes em cumprimento de medida socioeducativa e servidores que realizam escala de trabalho 12x36h, conforme itens, especificações e quantitativos que são parte integrante do presente Termo de Referência dividido em 03 (três) lotes, para atender a Secretaria de Estado da Justiça, Família e Trabalho.;SEJU-Secretaria de Estado da Justiça e Cidadania (Antigo SEJUF);Não;;;Menor Preço;3887761.00;3023251.20;2020-07-23;2020-09-09;www.licitacoes-e.com.br ID 823869;;165226852;
641;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a contratação de empresa especializada para execução dos serviços de engenharia de reparos no CENSE 2, sito à Rua Emilio Garraztazu Médici, nº 111, no município de Cascavel, Paraná, conforme planilha orçamentária de referência (Anexo XIII) e demais elementos técnicos instrutores.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;543724.17;414779.97;2020-08-14;2020-09-16;www.licitacoes-e.com.br;;158560755;
642;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a prestação de serviços contínuos para tratamento e monitoramento de esgoto sanitário, para atender a demanda da Unidade Guatupê do Laboratório Central do Estado  LACEN/PR;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;46965.00;46680.00;2020-07-28;2020-08-27;http://www.licitacoes-e.com.br;;164745295;1 Ano(s)
643;2020;Pregão Eletrônico;Homologado;A presente licitação tem como objeto o REGISTRO DE PREÇOS para futura e eventual aquisição de lixeiras para as unidades da UENP;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;81028.04;64999.80;2020-07-27;2020-08-04;http://www.licitacoes-e.com.br;;166237459;
644;2020;Pregão Eletrônico;Homologado;Reparos no Colégio Estadual João Maffei Rosa, sito à Rua Tamoio, 2454, telefone (44) 3569-1318, no Município de Juranda, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;171885.82;119570.10;2020-08-04;2020-09-11;LICITACOES-E.COM.BR;;165196457;1 Ano(s)
645;2020;Pregão Eletrônico;Homologado;Reparos no Colégio Estadual Humberto de Campos, sito à Rua Pedro Ortolani, 21, Centro, telefone (44) 3254-1177, no Município de Atalaia, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;67650.91;55650.95;2020-08-05;2020-09-02;LICITACOES-E.COM.BR;;162323075;1 Ano(s)
646;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos na Escola Estadual Interventor Manoel Ribas, sito à Rua Laurindo Flávio Scopel, 141, Bairro Entre Rios, telefone (46) 3563-1302, no Município de Santo Antônio do Sudoeste, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;60407.09;51749.00;2020-08-05;2020-09-28;www.licitacoes-e.com.br;;165055063;1 Ano(s)
647;2020;Pregão Eletrônico;Homologado;Aquisição de Equipamentos de Proteção Respiratória (EPR's);CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;168600.00;142736.00;2020-08-06;2020-10-09;"www.comprasparana.pr.gov.br; www.licitacoes-e.com.br";;165778596;
648;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a prestação de serviços contínuos de Especializado de Manutenção Preventiva e Qualificação com peças e consumíveis e Manutenção Corretiva com Provisionamento de R$50.000,00 para peças para o SISTEMA GC/MS/MS da marca THERMO, para atender a demanda do LACEN;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;131898.68;131898.68;2020-09-23;2020-10-15;http://www.licitacoes-e.com.br;;163686660;
650;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Santos Dumont, sito à Rua Emílio de Menezes, 1037, telefone (44) 3463-1173, no Município de Paranacity.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;71868.25;52900.00;2020-08-04;2020-10-07;www.licitacoes-e.com.br;;163739690;1 Ano(s)
651;2020;Pregão Eletrônico;Homologado;PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE PRAGAS E VETORES;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;72932.04;29670.00;2020-07-24;2020-08-11;www.licitacoes-e.com.br;;166904242;12 Mês(es)
652;2020;Pregão Eletrônico;Homologado;O  objeto  desta  licitação  é  a  execução  de reparos  no  Colégio  Estadual  do  Campo  de  Papanduva  de Cima,  sito  à  Rua  Principal,  s/n,  Papanduva  de  Cima,    telefone  (42)  98427-2047,  no  Município  de Prudentópolis, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;68614.29;53000.00;2020-08-06;2020-09-08;www.licitacoes-e.com.br;;165465628;1 Ano(s)
653;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Juracy Rachel Saldanha Rocha, sito à Rua João Moraes da Silva, 50, Conjunto Marialva II, telefone (44) 3232-3547/ 3232-5844, no Município de Marialva, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;985839.62;659980.00;2020-08-05;2020-09-17;www.licitacoes-e.com.br;;165664752;1 Ano(s)
654;2020;Pregão Eletrônico;Homologado;PRÓTESES;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-01-21;;Menor Preço;4898602.97;492764.56;2020-09-08;2021-02-01;www.licitacoes-e.com.br;;163601753;
654;2020;Pregão Eletrônico;Homologado;PRÓTESES;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-02-08;;Menor Preço;4898602.97;492764.56;2020-09-08;2021-02-01;www.licitacoes-e.com.br;;163601753;
655;2020;Pregão Eletrônico;Homologado;Aquisição de reagentes ;IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;30971.92;13427.73;2020-08-11;2020-09-10;www.licitacoes-e.com.br;;163330504;
656;2020;Pregão Eletrônico;Homologado;INSUMOS PARA  CENTRAL  DE  MATERIAL  E  ESTERILIZAÇÃO -  CME;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-01-06;;Menor Preço;2012667.00;1218645.00;2020-09-28;2020-12-04;www.licitacoes-e.com.br;;166970911;
657;2020;Pregão Eletrônico;Homologado;ÓTICAS  RÍGIDAS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-01-12;;Menor Preço;415928.80;280000.00;2020-11-03;2020-12-15;http://www.licitacoes-e.com.br - ID.:840890;;166720311;
658;2020;Pregão Eletrônico;Homologado;Reparos no 4º Colégio da Polícia Militar, sito à Avenida Monteiro Lobato, 695, Zona 08, telefone (44) 3227-4143, no Município de Maringá, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;212268.32;151000.00;2020-08-06;2020-09-26;LICITACOES-E.COM.BR;;165816331;1 Ano(s)
659;2020;Pregão Eletrônico;Homologado;O objeto desta licitação é a execução de reparos no Colégio Estadual Castro Alves, sito à Av. Joaquim Bonetti, 29, telefone (46) 3544-1279, no Município de Enéas Marques.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;65926.39;55725.00;2020-08-06;2020-09-26;www.licitacoes-e.com.br;;165686357;1 Ano(s)
660;2020;Pregão Eletrônico;Homologado;Aquisição de KIT DE APANHA DE ANIMAIS para atender a demanda do Batalhão de Polícia Ambiental - Força Verde;PMPR-BPA-Batalhão da Polícia Ambiental - SESP;Não;;;Menor Preço;23722.56;21721.84;2020-10-20;2020-11-18;https://licitacoes-e.com.br (838673);;166082528;
661;2020;Pregão Eletrônico;Homologado;CADEIRAS, POLTRONAS E LONGARINAS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-05-17;;Menor Preço;9206475.81;4058982.51;2021-03-09;2021-05-07;www.licitacoes-e.com.br id 856696;;165880919;
662;2020;Pregão Eletrônico;Homologado;CAMISETAS, POLOS FEMININAS E MASCULINAS, LENÇOS, BONÉS, PROTETOR DE CINTO E COLETES PERSONALIZADOS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-06-01;;Menor Preço;3536905.20;2537432.46;2020-11-24;2021-05-20;http://www.licitacoes-e.com.br - ID.: 842934;;164113116;
664;2020;Pregão Eletrônico;Homologado;LOCAÇÃO DE AERONAVES DE ASAS ROTATIVAS, para atender a demanda da SEDEST/IAT;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;3427200.00;3408000.00;2020-09-15;2020-10-06;www.licitacoes-e.com.br;;167039235;12 Mês(es)
665;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - HOSPITAIS 12;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-10-26;;Menor Preço;13233168.00;10726584.00;2020-08-18;2020-10-09;www.licitacoes-e.com.br;;167075070;
666;2020;Pregão Eletrônico;Homologado;Aquisição de MEDICAMENTO, para atender ao CEMEPAR;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;357908.48;51185.68;2020-08-04;2020-09-02;www.licitacoes-e.com.br;;166868912;
667;2020;Pregão Eletrônico;Homologado;Pregão Eletrônico para aquisição de gêneros alimentícios destinados ao Programa Estadual de Alimentação Escolar. As especificações dos itens e quantitativos estimados encontram-se detalhados conforme condições, quantidades e exigências estabelecidas no presente Termo de Referência, a ser parte do Edital de Licitação e seus Anexos. A aquisição atenderá a demanda pelo período de 3 (três) meses;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Maior Preço;14471250.00;10644750.00;2020-08-05;2020-11-05;WWW.LICITACOES-E.COM.BR;;163481693;
668;2020;Pregão Eletrônico;Homologado;"PNEUS PARA MÁQUINAS AGRÍCOLAS
















";DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-01-06;;Menor Preço;1358891.84;1038398.00;2020-09-08;2020-11-26;http://www.licitacoes-e.com.br - ID.: 831381;;166703832;
669;2020;Pregão Eletrônico;Homologado;Aquisição e instalação de mobiliário, tampos em pedra, espelhos, metais, cubas e complementos, para as copas e lavabos do Tribunal de Contas do Estado do Paraná-TCE/PR, conforme divisão constante do subitem 2.1. do Edital.;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;129952.00;62797.80;2020-07-31;2020-08-05;www.comprasgovernamentais.gov.br;;34250020;
671;2020;Pregão Eletrônico;Homologado;MEDICAMENTOS - HOSPITAIS 09;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2021-11-22;;Menor Preço;2475519.50;593945.00;2020-09-01;2020-11-11;http://www.licitacoes-e.com.br - ID.:830769;;166438497;
672;2020;Pregão Eletrônico;Homologado;AQUISIÇÃO DE MATERIAIS OPERACIONAIS PARA O CORPO DE BOMBEIROS EM ATENDIMENTO À OPERAÇÃO VERÃO 2020/2021. ;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;1653476.10;519042.66;2020-08-19;2020-11-16;www.licitacoes-e.com.br - ID 828509;;166851890;
673;2020;Pregão Eletrônico;Homologado;Contratação  de  serviços  para  auditoria  e  avaliação  das condições estruturais  e  funcionais  nas  faixas  de  rolamento  e  acostamentos  nas rodovias  pertencentes  ao  anel  de  integração  do  Estado  do  Paraná,  visando subsidiar  o  processo  de  encerramento  dos  contratos  de  concessão  rodoviária  e dos convênios de delegação.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;14814808.83;8292000.00;2020-08-20;2020-11-24;licitacoes-e.com.br;828106;165772156;
674;2020;Pregão Eletrônico;Homologado;Aquisição de MEDICAMENTOS PARA ATENDIMENTO DEMANDA JUDICIAL NO ESTADO DO PARANÁ;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;2458750.66;1978066.28;2020-07-31;2020-09-23;licitacoes-e.com.br;;166961297;
675;2020;Pregão Eletrônico;Homologado;"SERVIÇO LOCAÇÃO DE ANALISADOR
AUTOMATIZADO, COM PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA
COM FORNECIMENTO DE PEÇAS, E DE FRASCOS DE HEMOCULTURA PEDIÁTRICO PARA
SISTEMA AUTOMATIZADO.";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;80233.32;56449.92;2020-07-28;2020-08-19;www.licitacoes-e.com.br;;166980470;12 Mês(es)
676;2020;Pregão Eletrônico;Revogado;Aquisição de Oxigênio Liquido Refrigerado Medicinal com inclusão de tanque em comodato;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;180960.00;;2020-07-28;;www.licitacoes-e.com.br;;166846005;
677;2020;Pregão Eletrônico;Homologado;"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE
EMISSÃO DE LAUDOS DE EXAMES DE IMAGEM RAIO-X,";FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;123000.00;91000.08;2020-07-28;2020-08-28;www.licitacoes-e.com.br;;166347629;12 Mês(es)
678;2020;Pregão Eletrônico;Homologado;Contratação empresa especializada em Esterilização em óxido de Etileno de equipamentos, materiais e instrumentais médico-odonto hospitalar, para atender a demanda do Hospital da Polícia Militar do Paraná pelo período de 12 meses;HPM-FUNSAUDE-Hospital da Polícia Militar - SESP - FUNSAUDE (Em Extinção);Não;;;Menor Preço;301074.00;300713.00;2020-08-03;2020-08-21;www.licitacoes-e.com.br (825535);;164883361;1 Ano(s)
679;2020;Pregão Eletrônico;Fracassado;Sal Mineral;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;;;2020-08-20;;;;167459714;
680;2020;Pregão Eletrônico;Homologado;CLIPES  DE TITÂNIO COM COMODATO DAS CLIPADORAS;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-06-09;;Menor Preço;420000.00;250800.00;2021-04-14;2021-06-02;www.licitacoes-e.com.br;;167267882;
681;2020;Pregão Eletrônico;Homologado;"A presente licitação tem por objeto Contratação de empresa para a prestação de serviços de
locação de veículos em atendimento as demandas da Administração dos Portos de Paranaguá e
Antonina, sem motorista e sem combustível, por quilometragem livre, durante o período de 24
(vinte e quatro) meses consecutivos, podendo ser prorrogado na forma da lei, por período até de
60 meses, a partir da data da ordem de serviço, desde que seja de interesse de ambas as partes,
em regime de empreitada por preço unitário, conforme especificações, quantidades e
caracteristicas constantes do Termo de Referência, deste Edital, e demais documentos anexos.";APPA-Administração dos Portos de Paranaguá e Antonina;Não;;;Menor Preço;1650264.64;788999.52;2020-05-13;2020-06-15;www.licitacoes-e.com.br;;160779713;
682;2020;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios, para o período de 12 meses, para o Corpo de Bombeiros da cidade de Marechal Cândido Rondon-PR;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;105176.75;97027.50;2020-08-05;2020-09-10;http://www.administracao.pr.gov.br/Compras https://www.licitacoes-e.com.br/aop/index.jsp;;166257484;
685;2020;Pregão Eletrônico;Homologado;Locação de rádio portáteis (HTs) a serem utilizados durante a Operação Verão 2020/2021  no litoral do Estado do Paraná.;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;40082.90;38949.30;2020-08-03;2020-08-19;www.licitacoes-e.com.br ID 825849;;166391687;
686;2020;Pregão Eletrônico;Homologado;Aquisição de gêneros alimentícios para o Corpo de Bombeiros da cidade de Jacarezinho-PR;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;35008.75;8503.70;2020-08-10;2020-08-19;http://www.administracao.pr.gov.br/Compras https://www.licitacoes-e.com.br/aop/index.jsp;;165812204;
687;2020;Pregão Eletrônico;Homologado;A presente licitação tem por objeto a aquisição de cimento e plastificante para fábricas de pavers e blocos de concreto instaladas em unidades penais vinculadas ao DEPEN/PR, em quantidade e especificações conforme o Termo de referência- Anexo I do Edital.;DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;406419.60;405450.20;2020-08-18;2020-09-15;www.licitacoes-e.com.br (827681);;162535765;
688;2020;Pregão Eletrônico;Homologado;EQUIPAMENTOS DE REFRIGERAÇÃO - BLAST FREEZER, REFRIGERADORES PARA BANCO DE SANGUE, ULTRAFREEZER E FREEZER -30°;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2022-03-24;;Menor Preço;972560.00;733920.00;2020-12-07;2021-03-03;www.licitacoes-e.com.br - ID 846310;;166155746;
