numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
594;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;3168;2025-05-26
595;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11896;2025-05-22
595;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2025-05-22
595;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais?q=&status=recebendo_proposta&pagina=1;;2025-05-22
595;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uepg.br/producao/pro-reitorias/proad/dimapa/new/licitacao/licit_publicada.php;;2025-05-22
597;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-08-13
598;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Valor Econômico ;;2025-07-02
598;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11923;2025-07-02
599;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br;;2025-08-08
603;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11895;2025-05-21
605;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11897;2025-05-23
609;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11941;2025-07-28
610;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11908;2025-06-09
610;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2025-06-09
613;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-06-05
613;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-06-05
618;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-05-26
619;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11944;2025-07-31
621;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-07-09
632;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11896;2025-05-22
634;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11897;2025-05-23
635;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;11906;2025-06-05
635;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.comprasnet.gov.br/seguro/loginportal.asp;90415;2025-06-05
635;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2025-06-05
637;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;3148;2025-04-24
639;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11900;2025-05-28
641;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11899;2025-05-27
642;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11905;2025-06-04
643;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11896;2025-05-22
644;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.comprasnet.gov.br/seguro/loginportal.asp;90072;2025-06-03
644;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;11904;2025-06-03
644;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2025-06-03
646;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11896;2025-05-22
647;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11896;2025-05-22
649;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.gov.br/compras/pt-br;;2025-08-11
649;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br;;2025-08-11
650;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br;;2025-08-11
652;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11898;2025-05-27
653;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11912;2025-06-13
653;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2025-05-30
653;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11902;2025-05-30
653;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2025-05-30
653;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-05-30
653;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-06-13
653;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2025-06-13
653;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2025-06-13
659;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11906;2025-06-05
664;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11904;2025-06-03
665;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11898;2025-05-26
667;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11912;2025-06-13
669;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-28
669;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-28
670;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11917;2025-06-24
671;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11899;2025-05-27
672;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;75853;2025-06-06
672;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.comprasnet.gov.br/seguro/loginportal.asp;90017;2025-06-06
672;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2025-06-06
673;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.gov.br/compras/pt-br;;2025-08-05
673;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11947;2025-08-05
674;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11917;2025-06-24
676;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11899;2025-05-27
677;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11901;2025-05-29
678;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-05-28
678;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11900;2025-05-28
684;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11904;2025-06-03
685;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11901;2025-05-29
689;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-08-01
691;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br;;2025-08-07
696;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;82495;2025-06-23
698;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11951;2025-08-11
705;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11909;2025-06-10
707;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11931;2025-07-14
708;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11913;2025-06-16
708;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11903;2025-06-02
710;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11931;2025-07-14
712;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11903;2025-06-02
713;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11904;2025-06-03
716;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-03
716;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11904;2025-06-03
717;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11906;2025-06-05
719;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11904;2025-06-03
720;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11922;2025-07-01
720;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11905;2025-06-04
721;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-03
721;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11904;2025-06-03
724;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-06-10
724;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-06-11
729;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.licitacoes-e.com.br;;2025-06-04
729;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-06-04
729;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.comprasparana.pr.gov.br;;2025-06-04
729;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.teatroguaira.pr.gov.br;;2025-06-04
729;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.transparencia.pr.gov.br;;2025-06-04
732;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-07
732;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-07
736;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.pncp.gov.br;;2025-07-01
736;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.compras.gov.br;;2025-07-01
736;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de Londrina;;2025-07-01
736;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;dioe@ccivil.pr.gov.br;11922;2025-07-01
740;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11907;2025-06-06
740;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-06
742;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-07-02
742;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2025-07-02
742;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2025-07-02
742;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11923;2025-07-02
743;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11906;2025-06-05
746;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11910;2025-06-11
746;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11911;2025-06-12
747;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-06-12
747;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-06-12
748;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.folhadelondrina.com.br;1;2025-06-10
748;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11909;2025-06-10
749;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11924;2025-07-03
752;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-06
752;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11907;2025-06-06
753;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11907;2025-06-06
756;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-06-23
756;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2025-06-23
756;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11916;2025-06-23
756;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2025-06-23
757;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2025-07-08
757;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras;91032;2025-07-08
757;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11927;2025-07-08
762;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11909;2025-06-10
762;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11917;2025-06-24
763;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11938;2025-07-23
763;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11909;2025-06-10
764;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11910;2025-06-11
767;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11908;2025-06-09
768;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11909;2025-06-10
771;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11911;2025-06-12
772;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11924;2025-07-03
772;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11914;2025-06-17
776;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11912;2025-06-13
778;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-06-23
778;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-06-23
780;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.metropolejornal.com.br;62210;2025-06-11
780;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11910;2025-06-11
782;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-28
782;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-28
791;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;83157;2025-06-25
794;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&numero=&search=&dataInicialEntrada=&dataFinalEntrada=&diarioCodigo=3&submit=+%A0+Consultar+%9B%9B++%A0+;11948;2025-08-06
796;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2025-06-26
796;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-06-26
796;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11919;2025-06-26
796;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2025-06-26
797;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11941;2025-07-28
798;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11923;2025-07-02
798;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-07-02
798;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2025-07-02
798;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2025-07-02
799;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11912;2025-06-13
799;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-13
800;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11913;2025-06-16
802;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-13
802;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11912;2025-06-13
806;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&numero=&search=&dataInicialEntrada=&dataFinalEntrada=&diarioCodigo=3&submit=+%A0+Consultar+%9B%9B++%A0+;11919;2025-06-26
808;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-08-07
808;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-08-07
810;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11917;2025-06-24
814;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11915;2025-06-18
814;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11918;2025-06-25
816;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11917;2025-06-24
818;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-03
818;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-04
818;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;folha de londrina;0;2025-07-04
818;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;0;2025-07-03
821;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-07-30
822;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-10
822;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-10
823;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11915;2025-06-18
824;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11915;2025-06-18
824;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-18
825;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-18
825;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11915;2025-06-18
826;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11915;2025-06-18
826;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-18
827;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;;2025-07-24
827;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2025-07-24
827;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras;90373;2025-07-24
828;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11924;2025-07-03
828;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2025-07-03
828;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras ;90307;2025-07-03
829;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11915;2025-06-18
830;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-08-01
833;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;0;2025-07-10
834;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11916;2025-06-23
835;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11915;2025-06-18
837;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11922;2025-07-01
838;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11920;2025-06-27
839;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-04
839;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;folha de londrina;0;2025-07-04
844;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11917;2025-06-24
845;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11919;2025-06-26
847;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11921;2025-06-30
850;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-06-24
850;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://sistemas.uel.br/;11917;2025-06-24
