numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
1144;2023;Pregão Eletrônico;Diário Oficial do Estado;;101204;2023-09-20
1145;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-11
1145;2023;Pregão Eletrônico;Diário Oficial do Estado;;110048;2023-10-11
1147;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11521;2023-10-26
1148;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-11
1148;2023;Pregão Eletrônico;Diário Oficial do Estado;;110048;2023-10-11
1149;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11501;2023-09-26
1150;2023;Pregão Eletrônico;Diário Oficial do Estado;;124099;2023-11-14
1150;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1151;2023;Pregão Eletrônico;Diário Oficial do Estado;;112694;2023-10-19
1151;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-19
1152;2023;Pregão Eletrônico;Diário Oficial do Estado;;115227;2023-10-25
1152;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-25
1153;2023;Pregão Eletrônico;Diário Oficial do Estado;;110048;2023-10-11
1153;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-11
1154;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11509;2023-10-06
1155;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11531;2023-11-13
1156;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11531;2023-11-13
1158;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11510;2023-10-09
1159;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11547;2023-12-06
1160;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11494;2023-09-15
1161;2023;Pregão Eletrônico;Diário Oficial do Estado;;123493;2023-11-14
1161;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1162;2023;Pregão Eletrônico;Diário Oficial do Estado;;115227;2023-10-25
1162;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-25
1163;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11546;2023-12-05
1164;2023;Pregão Eletrônico;Diário Oficial do Estado;;111359;2023-10-17
1164;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-17
1165;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11547;2023-12-06
1166;2023;Pregão Eletrônico;Diário Oficial do Estado;;110048;2023-10-11
1166;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-11
1168;2023;Pregão Eletrônico;Diário Oficial do Estado;;;2023-09-27
1172;2023;Pregão Eletrônico;Diário Oficial do Estado;;73304;2024-07-02
1172;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2024-07-02
1173;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-07
1173;2023;Pregão Eletrônico;Diário Oficial do Estado;;119856;2023-11-07
1174;2023;Pregão Eletrônico;Diário Oficial do Estado;;119856;2023-11-07
1174;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-07
1175;2023;Pregão Eletrônico;Diário Oficial do Estado;;124099;2023-11-14
1175;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1176;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11531;2023-11-13
1177;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11531;2023-11-13
1178;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1178;2023;Pregão Eletrônico;Diário Oficial do Estado;;123493;2023-11-14
1180;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do?;11504;2023-09-29
1181;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11503;2023-09-28
1185;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11528;2023-11-08
1186;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11503;2023-09-28
1187;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11505;2023-10-02
1188;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11505;2023-10-02
1189;2023;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br/dioe;11518;2023-10-23
1190;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11506;2023-10-03
1191;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11514;2023-10-17
1192;2023;Pregão Eletrônico;Diário Oficial do Estado;;123493;2023-11-14
1192;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1193;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-31
1193;2023;Pregão Eletrônico;Diário Oficial do Estado;;117913;2023-10-31
1194;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-31
1194;2023;Pregão Eletrônico;Diário Oficial do Estado;;117913;2023-10-31
1195;2023;Pregão Eletrônico;Diário Oficial do Estado;;119856;2023-11-07
1195;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-07
1198;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-31
1198;2023;Pregão Eletrônico;Diário Oficial do Estado;;117913;2023-10-31
1201;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11531;2023-11-13
1202;2023;Pregão Eletrônico;Diário Oficial do Estado;;119856;2023-11-07
1202;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-07
1203;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11530;2023-11-10
1205;2023;Pregão Eletrônico;Diário Oficial do Estado;;124099;2023-11-14
1205;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1206;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-07
1206;2023;Pregão Eletrônico;Diário Oficial do Estado;;119856;2023-11-07
1208;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11529;2023-11-09
1209;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11530;2023-12-10
1210;2023;Pregão Eletrônico;Diário Oficial do Estado;;119856;2023-11-07
1210;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-07
1211;2023;Pregão Eletrônico;Endereço Eletrônico;www.imprensaoficial.pr.gov.br;11530;2023-11-10
1212;2023;Pregão Eletrônico;Diário Oficial do Estado;;119856;2023-11-07
1212;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-07
1213;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11505;2023-10-02
1214;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-08
1214;2023;Pregão Eletrônico;Diário Oficial do Estado;;120951;2023-11-08
1216;2023;Pregão Eletrônico;Diário Oficial do Estado;;123493;2023-11-14
1216;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1218;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11530;2023-11-10
1219;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-08
1219;2023;Pregão Eletrônico;Diário Oficial do Estado;;120951;2023-11-08
1220;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11530;2023-11-10
1223;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11547;0023-12-06
1235;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11508;2023-10-05
1243;2023;Pregão Eletrônico;Diário Oficial do Estado;;;2023-10-11
1245;2023;Pregão Eletrônico;Diário Oficial do Estado;;;2023-10-16
1246;2023;Pregão Eletrônico;Diário Oficial do Estado;;;2023-10-11
1250;2023;Pregão Eletrônico;Endereço Eletrônico;www.administracao.pr.gov.br/compras;;2023-12-12
1250;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11551;2023-12-12
1251;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2024-02-16
1251;2023;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11590;2024-02-16
1251;2023;Pregão Eletrônico;Endereço Eletrônico;www.transparencia.pr.gov.br;;2024-02-16
1257;2023;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11515;2023-10-18
1259;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11516;2023-10-19
1267;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11518;2023-10-23
1273;2023;Pregão Eletrônico;Diário Oficial do Estado;;;2023-10-23
1283;2023;Pregão Eletrônico;Diário Oficial do Estado;;11534;2023-11-17
1284;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;115227;2023-10-25
1284;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-25
1285;2023;Pregão Eletrônico;Diário Oficial do Estado;;115227;2023-10-25
1285;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-25
1287;2023;Pregão Eletrônico;Diário Oficial do Estado;;115227;2023-10-25
1287;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-25
1288;2023;Pregão Eletrônico;Diário Oficial do Estado;;115227;2023-10-25
1288;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-25
1290;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-25
1290;2023;Pregão Eletrônico;Diário Oficial do Estado;;115227;2023-10-25
1292;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11530;2023-11-10
1295;2023;Pregão Eletrônico;Diário Oficial do Estado;;115227;2023-10-25
1295;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-25
1299;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11526;2023-11-07
1302;2023;Pregão Eletrônico;Outros Veículos de Publicação;www.transparencia.pr.gov.br;;2024-01-08
1302;2023;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11564;2024-01-08
1302;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2024-01-08
1304;2023;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br/dioe;11555;2023-12-18
1319;2023;Pregão Eletrônico;Diário Oficial do Estado;;15429;2024-02-23
1319;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-02-23
1321;2023;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11564;2024-01-08
1321;2023;Pregão Eletrônico;Outros Veículos de Publicação;www.transparencia.pr.gov.br;;2024-01-08
1321;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2024-01-08
1326;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11526;2023-11-06
1330;2023;Pregão Eletrônico;Diário Oficial do Estado;;11530;2023-11-10
1333;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11528;2023-11-08
1334;2023;Pregão Eletrônico;Diário Oficial do Estado;;124099;2023-11-14
1334;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1335;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1335;2023;Pregão Eletrônico;Diário Oficial do Estado;;123493;2023-11-14
1337;2023;Pregão Eletrônico;Diário Oficial do Estado;;123493;2023-11-14
1337;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1338;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1338;2023;Pregão Eletrônico;Diário Oficial do Estado;;123493;2023-11-14
1339;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11547;2023-12-06
1340;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11526;2023-11-06
1342;2023;Pregão Eletrônico;Diário Oficial do Estado;;11530;2023-11-10
1343;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11530;2023-11-10
1345;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11532;2023-11-14
1346;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11531;2023-11-13
1348;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11533;2023-11-16
1351;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11525;2023-11-01
1352;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11547;2023-12-06
1354;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11530;2023-10-10
1356;2023;Pregão Eletrônico;Diário Oficial do Estado;;11532;2023-11-14
1359;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11532;2023-11-14
1361;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11531;2023-11-16
1365;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11531;2023-11-14
1368;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1368;2023;Pregão Eletrônico;Diário Oficial do Estado;;123493;2023-11-14
1376;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
1376;2023;Pregão Eletrônico;Diário Oficial do Estado;;124099;2023-11-14
1395;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11539;2023-11-24
1397;2023;Pregão Eletrônico;Diário Oficial do Estado;;10645;2020-03-13
1398;2023;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br/dioe;11557;2023-12-20
1405;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11536;2023-11-21
1408;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11537;2023-11-22
1411;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11540;2023-11-27
1428;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11542;2023-11-30
1437;2023;Pregão Eletrônico;Outros Veículos de Publicação;https://www.defensoriapublica.pr.def.br/sites/default/arquivos_restritos/files/documento/2023-11/edicao_457.pdf;457;2023-12-01
1442;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11592;2024-02-20
1447;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11550;2023-12-11
1448;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11550;2023-12-11
1453;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11550;2023-12-11
1454;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;10538;2019-10-08
1455;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;10943;2019-08-06
1457;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;10964;2021-06-30
1458;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;10819;2023-11-30
1459;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11006;2024-01-12
1461;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11553;2023-12-14
1463;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11553;2023-12-14
1471;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11554;2023-12-15
1477;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11557;2023-12-20
1478;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11557;2023-12-20
1480;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11555;2023-12-18
1488;2023;Pregão Eletrônico;Diário Oficial do Estado;;22786;2023-03-10
1488;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2023-03-10
1503;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;10354;2019-01-15
1518;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;11568;2024-01-12
1521;2023;Pregão Eletrônico;Diário Oficial do Estado;;110048;2023-10-11
1521;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2023-10-11
1522;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2023-10-16
1522;2023;Pregão Eletrônico;Diário Oficial do Estado;;111359;2023-10-16
1;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL BEM PARANA;;2023-08-04
1;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11466;2023-08-04
2;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2023-06-12
2;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;http://www.comprasparana.pr.gov.br;;2023-06-12
2;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;;2023-06-12
3;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;11441;2023-06-30
4;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11430;2023-06-15
4;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gazetadoparana.com.br;;2023-06-15
5;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/pncp;250423;2023-04-25
5;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11396;2023-04-25
6;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11407;2023-05-11
6;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/pncp;40523;2023-05-04
6;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11402;2023-05-04
6;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/pncp;110523;2023-05-11
8;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;11434;2023-06-21
8;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.gov.br/compras/pt-br;;2023-06-05
9;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11489;2023-09-06
9;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11451;2023-07-14
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11463;2023-08-01
10;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL DO POVO;9749;2023-08-01
11;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11438;2023-06-27
11;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Valor Econômico;;2023-06-27
12;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11396;2023-04-25
14;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;;2023-08-30
16;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;"www.imprensaoficial.pr.gov.br; www.comprasparana.pr.gov.br (PREG-e 16/2023), https://www.gov.br/compras/pt-br (UASG nº 453079)";;2023-05-18
20;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11421;2023-05-31
21;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;;2023-08-29
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11451;2023-07-14
23;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11401;2023-05-03
24;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11403;2023-05-05
25;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL DO POVO;;2023-10-04
25;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://pncp.gov.br/;;2023-10-04
25;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11507;2023-10-04
26;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11491;2023-09-12
27;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11541;2023-11-28
28;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL DO POVO;;2023-11-21
28;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11536;2023-11-21
28;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2023-11-21
29;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11565;2024-01-09
30;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11478;2023-08-22
30;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Gazeta do Paraná;;2023-08-22
31;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11445;2023-06-23
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11478;2023-08-22
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;VALOR ECONOMICO;;2023-08-22
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;GAZETA DO PARANA;;2023-08-22
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11408;2023-05-12
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.gov.br/compras;120523;2023-05-12
34;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11426;2023-06-07
34;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/pncp;70623;2023-06-07
36;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11442;2023-07-03
38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11466;2023-08-04
39;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11481;2023-08-25
40;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11450;2023-07-13
43;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11453;2023-07-18
43;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Diário Oficial da União;135;2023-07-18
