numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
411;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos Hospitais 09;SESA-Secretaria de Estado da Saúde;Sim;2026-07-24;;Menor Preço;15921017.50;12515039.55;2025-05-22;2025-07-01;Avenida Prefeito Lothario Meissner 350 Comissão Permanente de Licitação Jardim Botânico Curitiba PR 80210170;;235217066;
412;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para futura e eventual aquisição de Materiais de Copa e Cozinha para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-07-10;;Menor Preço;710798.72;520889.42;2025-04-30;2025-06-16;;;232567783;
413;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada na prestação de serviço de fornecimento de refeições leves, tipo Coffee Break, para os eventos da Unioeste/Campus Marechal Cândido Rondon;UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon;Não;;;Menor Preço;135540.00;134502.00;2025-05-06;2025-05-12;;;237828291;
414;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;contratação de empresa especializada na prestação de serviços contínuos de alimentação e nutrição hospitalar;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;2957594.40;2289000.00;2025-04-29;2025-05-23;;;224489722;
416;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fracassado;Contratação de empresa especializada na prestação de serviços de fornecimento de refeição sistema Self Service e à La Carte  ALMOÇO e JANTAR.;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;87555.00;;2025-05-23;;;;238184657;
417;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para futura e eventual aquisição de materiais de consumo hospitalar diversos para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-06-16;;Menor Preço;199548.60;150180.00;2025-05-07;2025-05-28;;;230810133;
418;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 ano, podendo ser prorrogado por igual período,desde que comprovado o preço vantajoso, para futura e eventual aquisição de órteses e próteses implantáveis.;SESA-Secretaria de Estado da Saúde;Sim;2026-06-30;;Menor Preço;1045031.00;677514.45;2025-05-07;2025-06-24;;;235720060;
420;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para futura e eventual aquisição de materiais de consumo e reprocessáveis para atender a demanda do Serviço de Endoscopia Digestiva/SED do Centro de Imagens do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-07-14;;Menor Preço;666273.40;227603.10;2025-05-21;2025-06-25;;;225119350;
421;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;"Contratação de serviços de calibração RBC em vidrarias para os Laboratórios de IAT de Curitiba,
Londrina e Toledo para atendimento aos requisitos exigidos aos laboratórios pela ISO 17025 2017";IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;56675.00;;2025-07-09;;;;236997006;
423;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto a aquisição de uma estufa agrícola térmica automatizada para atender a demanda do Instituto de Desenvolvimento Rural do Paraná - IAPAR - EMATER, conforme especificações técnicas do termo de referência.;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;46800.00;38740.00;2025-05-05;2025-06-03;;;237064224;
425;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Prestação de serviços de desentupimento de tubulações, canos, ralos, pias e vasos sanitários e serviços de limpeza de caixa de gordura para atender a demanda da Junta Comercial do Paraná pelo período de 12 meses.;JUCEPAR-Junta Comercial do Paraná;Não;;;Menor Preço;27999.85;11200.00;2025-05-21;2025-06-03;;;237050312;
426;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de persianas, incluindo instalação, para atender a demanda da Junta Comercial do Paraná. ;JUCEPAR-Junta Comercial do Paraná;Não;;;Menor Preço;81323.05;31992.50;2025-05-06;2025-06-11;;;236729508;
427;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto a Prestação de serviços contínuos de Psicopedagogia, Terapia Ocupacional, Psicomotricidade, Fonoaudiologia e Psicologia para atendimento de demanda judicia promovida contra a Secretaria de Estado da Saúde do Paraná, recebida pela 4ª Regional de Saúde;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;14415.36;14415.36;2025-06-18;2025-07-01;Avenida Prefeito Lothario Meissner 350 Comissão Permanente de Licitação Jardim Botânico Curitiba PR 80210170;;235598175;
428;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Revogado;Aquisição de veículos tipo Furgão Vidrado com adaptação interna, Minibus e Furgão fechado para atender as demandas da Casa Militar do Paraná, conforme as condições e especificações contidas no Edital e seus Anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;1906975.77;;2025-05-06;;;;236724611;
430;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Deserto;A presente licitação tem por objeto a aquisição de Aquisição de oxigênio medicinal gasoso com cilindro e fluxômetro em comodato para atendimento de demanda judicial, autos 0030855 15.2022.8.16.0019, ficha técnica da PGE nº 3210/2022, paciente Roseli Wlodarski Ribeiro, diagnosticada com cefaleia em salvas CID G47.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;5700.00;;2025-06-12;;;;218586465;
431;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano podendo ser prorrogado por igual período desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos Hospitais 08;SESA-Secretaria de Estado da Saúde;Sim;2026-08-04;;Menor Preço;21392510.20;10071032.00;2025-05-13;2025-07-16;;;235121093;
432;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Publicado;Prestação de serviço de Fisioterapia Neurofuncional Pediátrica para atender a demanda do Ordem Judicial referente aos Autos nº 0002313-05.2022.8.16.0207, conforme Ficha Técnica nº 3544/2022 PGE PRS;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;72000.00;;2025-08-19;;;;235317028;
433;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Selecionar a proposta apta a gerar o resultado mais vantajoso para aquisição de CAMAS HOSPITALARES para o complexo hospitalar da UEPG;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;342396.32;187032.72;2025-05-05;2025-07-02;;;237369807;
434;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para futura e eventual aquisição de medicamentos, para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-07-02;;Menor Preço;432655.85;225452.40;2025-05-07;2025-05-28;;;233548740;
436;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Sondas Descartáveis Hospitalares  Grupo I  B sondas nasogástrica;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;141756.46;;2025-07-17;;;;233295922;
438;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Luvas Nitrílicas e Luvas Cirúrgicas Látex Free;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;4178387.91;;2025-07-23;;;;234454935;
440;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;FORNECIMENTO PARCELADO DE SOLUÇÃO ALCOÓLICA EM ESPUMA, COM CESSÃO EM COMODATO DE 500 DISPENSADORES, PARA ATENDER O HOSPITAL UNIVERSITÁRIO DE LONDRINA.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;650800.00;556500.00;2025-05-15;2025-07-08;;;222725330;
441;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;AQUISIÇÃO DE 12 DOZE VENTILADORES PULMONARES ELETRÔNICOS PARA PACIENTES NEONATAIS DO HOSPITAL UNIVERSITÁRIO HU-UEL.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;1519840.32;;2025-06-04;;;;229604430;
442;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Sondas Descartáveis Hospitalares  Grupo I  A Sondas Folley;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;725282.63;;2025-07-04;;;;233293776;
443;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Sondas Carlens e Blackmore/ Sengstaken;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;1212781.02;;2025-07-16;;;;233972932;
444;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Sondas Descartáveis Hospitalares  Grupo I Sondas de aspiração e retal;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;852506.15;;2025-07-28;;;;233297526;
445;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Suspenso;Contratação de empresa especializada para a prestação de serviços de manutenção preventiva e corretiva em elevadores e plataformas das Unidades Administrativas da Universidade Estadual do Oeste do Paraná.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;116618.04;;2025-08-06;;;;237976835;
447;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução dos serviços comuns de engenharia de adequações e ampliações nas instalações sanitárias do edifício-sede do IDR-Paraná, no endereço Rua da Bandeira 500, no município de Curitiba, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII.;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;1444448.65;1079999.99;2025-05-08;2025-07-11;;;186364660;
448;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto a CONTRATAÇÃO DE EMPRESA ESPECIALIZADA E QUALIFICADA PARA A PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E CALIBRAÇÃO EM TERMÔMETROS, TERMO-HIGRÔMETROS E ESFIGMOMANÔMETROS, PARA ATENDER A DEMANDA DO HOSPITAL REGIONAL DO LITORAL;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;41727.65;29838.37;2025-05-08;2025-06-04;;;217927234;
449;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Adjudicado;A presente licitação tem por objeto a aquisição de gêneros alimentícios para atender a demanda do 5º Comando Regional de Polícia Militar nos municípios de Coronel Vivida-PR, Cascavel-PR e Foz do Iguaçu-PR em estocáveis, frutas, hortaliças e granjeiros. Divergências entre o portal GMS, Compras.gov e o edital, prevalecerão as exigências contidas no edital.;SUBPR-5CRPM-5° Comando Regional da Polícia Militar - SESP;Não;;;Menor Preço;355155.06;;2025-06-23;;;;237144317;
450;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos Hospitais 06;SESA-Secretaria de Estado da Saúde;Sim;2026-08-07;;Menor Preço;3299999.35;2666320.40;2025-05-23;2025-07-15;Avenida Prefeito Lothario Meissner 350 Comissão Permanente de Licitação Jardim Botânico Curitiba PR 80210170;;234515284;
451;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"A presente licitacao tem por objeto a contratacao de empresa especializada na prestação de servicos de controle de acesso em portaria recepção e monitoramento no Palacio Iguacuc para atender as demandas da Divisao de Seguranca das Instalacoes Fisica e Pontos Sensíveis.
";CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;15032518.67;13450798.40;2025-05-29;2025-07-07;;;235250462;
452;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para aquisição de Cateter Diagnóstico, Kit introdutor, Fio Guia, Manifold, tubo extensor e seringa para contraste para atender a demanda do Serviço de Hemodinâmica do Centro de Imagens do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-07-21;;Menor Preço;1736738.40;922373.50;2025-05-07;2025-07-04;;;233908460;
453;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Adjudicado;A presente licitação tem por objeto a  Prestação de serviço contínuos de LOCAÇÃO DE EQUIPAMENTOS COM FORNECIMENTO contínuo DE INSUMO, incluindo prestação de serviços especializados de calibração, manutenção preventiva e corretiva, para atender às necessidades do  HEMOCENTRO COORDENADOR DO PARANÁ E UNIDADES DA HEMORREDE ESTADUAL;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;123554029.80;;2025-07-10;;;;233184802;
454;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;FORNECIMENTO PARCELADO DE PORTA-AGULHA DIVERSAS HEGAR MAYO, CASTROVIEJO, MICROVASCULAR, ENTRE OUTRAS PARA ATENDER A CLÍNICA ODONTOLÓGICA-UEL E HOSPITAL UNIVERSITÁRIO DE LONDRINA.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;11694.92;;2025-05-27;;;;222586208;
455;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fracassado;Prestação de serviço de Manutenção Preventiva e Corretiva do Equipamento Analyzer para atender a demanda do Lacen PR.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;60809.04;;2025-06-25;;;;237048768;
456;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Aquisição de móveis sob medida para o Lacen;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;64270.00;;2025-07-25;;;;236476367;
457;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA, COM FORNECIMENTO DE PEÇAS, PARA EQUIPAMENTOS DA LAVANDERIA DO HOSPITAL UNVIERSITÁRIO HU-UEL, PELO PERÍODO DE 12 DOZE MESES.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;257246.04;245876.00;2025-05-14;2025-07-03;;;228430412;
458;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para futura e eventual aquisição de Gêneros Alimentícios para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-06-11;;Menor Preço;234193.84;176406.50;2025-05-09;2025-05-26;;;232395346;
459;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Suspenso;Aquisição de medicamentos veterinários para atender a demanda do Instituto de Desenvolvimento Rural do Paraná - IAPAR - EMATER, conforme especificações técnicas do termo de referência.;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;231273.24;;2025-05-22;;;;236598926;
460;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de instrumentais cirúrgicos VIII.;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;2883859.45;;2025-08-06;;;;225092397;
461;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Publicado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de instrumentais cirúrgicos III.;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;443913.99;;2025-08-15;;;;225092702;
462;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para execução de serviços de sinalização viária vertical, nas vias urbanas dos 5 municípios que compõe Lote Único -  Carlópolis, Jacarezinho, Ribeirão Claro, Salto do Itararé e Siqueira Campos;DETRAN-Departamento de Trânsito do Estado do Paraná;Não;;;Menor Preço;1120169.94;444989.75;2025-05-14;2025-06-30;Avenida Victor Ferreira do Amaral 2940 Bloco A - 3º Andar Tarumã Curitiba PR 82800900;;226064818;
463;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Publicado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de instrumentais cirúrgicos X.;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;921221.18;;2025-08-19;;Avenida Prefeito Lothario Meissner 350 Comissão Permanente de Licitação Jardim Botânico Curitiba PR 80210170;;225092524;
464;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de núcleos suínos e sais minerais para alimentação dos animais da Fazenda Escola do Campus de Bandeirantes.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;64320.00;64320.00;2025-05-08;2025-05-30;;;232246944;
465;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Contratação de empresa especializada em Medicina do Trabalho para prestação de serviços continuados de avaliação médico pericial nos termos da Lei nº 6.174, de 16 de novembro de 1970 - Estatuto do Servidor Público, para atender a demanda do Departamento de Saúde do Servidor nas regiões de CIANORTE, PARANAGUÁ e PARANAVAÍ.;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;610480.62;;2025-08-07;;;;234032135;
466;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de CATETERES para atender as demandas ambulatoriais, hospitalares e hemorede da SESA- Secretaria de Estado da Saúde do Paraná;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;61219.40;15444.00;2025-06-12;2025-07-23;;;234700332;
468;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto a contratação de empresa especializada na prestação de serviço de locação de infraestrutura, para atender a demanda da Casa Militar do Paraná, na realização do Desfile Cívico Militar de 7 de setembro de 2025.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;354534.64;126891.40;2025-05-12;2025-05-19;;;237373359;
469;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para futura e eventual aquisição de Cateter Diagnóstico e Angiográfico, Kit introdutor e kit extrator para atender a demanda do Serviço de Hemodinâmica do Centro de Imagens do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-07-20;;Menor Preço;928971.65;394174.55;2025-05-13;2025-07-04;;;233603937;
470;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;FORNECIMENTO DE PROJETOR MULTIMÍDIA PARA UEL/HU;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;179260.00;92000.00;2025-05-30;2025-06-13;;;220079546;
471;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Publicado;"Prestação de serviço de nova rede de gases especiais Oxigênio, Hidrogênio, Hélio,
Nitrogênio e Ar Sintético, considerando derivação a partir de redes existentes e também a
execução de uma nova rede Argônio para viabilizar a instalação dos equipamentos de
Cromatografia Gasosa Acoplada à Espectrometria de massas e FID CG-MS e Espectometria
de Massas com Plasma Indutivamente Acoplados ICP-MS para atender a demanda da
Seção de Química Forense da Polícia Científica do Paraná.";SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;171111.52;;2025-08-20;;;;233366340;
472;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Publicado;Prestação de serviços contínuos de Psicologia ABA, Fonoaudiologia, Fonoaudiologia ABA, Terapia Ocupacional, Terapia Ocupacional Aba, Terapia Ocupacional Sensorial AYRES, Psicopedagogia, Psicopedagogia ABA, Musicoterapia, Terapia Nutricional com Nutricionista, Treinamento Parental, Fisioterapia Motora Domiciliar, Terapia Ocupacional Domiciliar, Neuropsicologia e Fisioterapia com Treino Locomotor Intensivo para cumprimento de ordens judiciais promovidas contra a Secretaria de Estado da Saúde, atendimento à pacientes da 17º Regional de Saúde;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;690276.60;;2025-08-18;;;;234418386;
473;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos Importados  SEM REGISTRO NO BRASIL  ELENCO COMPLEMENTAR  para atender a demanda de fornecimento para pacientes portadores de Fibrose Cística cadastrados no Elenco Complementar EC da Assistência Farmacêutica no Estado do Paraná.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;1799584.80;980534.10;2025-07-14;2025-08-11;;;234609963;
474;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Hortifrutigranjeiros na região intermediária de Curitiba.;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;;;Maior Desconto;2483336.90;;2025-08-11;;;;237238966;
476;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Hortifrutigranjeiros - Região Intermediária de Maringá;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-08-10;;Maior Desconto;3760451.63;59.52;2025-07-22;2025-08-01;;;237590236;
477;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação para o fornecimento parcelado de medicamentos oncológicos, entre outros ácido folínico 50 mg, daunorrubicina, cloridrato, filgrastim ou molgramostina, mycobacterium bovis BCG 40mg e outros, para o Hospital Universitário de Londrina, pelo período de 12 doze meses.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;447491.20;206671.00;2025-05-16;2025-07-22;;;231340521;
478;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Contratação de serviços de terceirização de mão de obra para prestação de serviços de auxiliar de farmácia com certificado de técnico em farmácia para atender a demanda do complexo hospitalar da Universidade Estadual de Ponta Grossa;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;3926586.00;;2025-07-24;;;;235706474;
479;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para prestação de serviços para gestão e operação do JEPS ELETRÔNICOS em plataforma de multi modalidades visando atender as demandas da Secretaria de Estado da Educação e Esporte e da Paraná Esporte, na forma especificada neste edital e seus anexos.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;80500.00;58990.00;2025-05-15;2025-06-16;;;233896764;
480;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Gás GLP para atender a demanda da UEPG e seu Complexo hospitalar.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;931991.90;528860.50;2025-05-12;2025-06-09;;;237329180;
481;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Selecionar a proposta apta a gerar o resultado mais vantajoso para aquisição de HORTIFRUTIGRANJEIROS para atender a demanda do complexo hospitalar e da UEPG. OBS - Os lotes do GMS 4 e 6, referem-se respectivamente aos itens 75 e 113 dos grupos 3 e 4 do edital. NO GMS está desta maneira apenas para fins de operacionalização junto ao sistema.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Maior Desconto;1253302.90;6.30;2025-05-12;2025-05-19;;;236691462;
482;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratacao de Escola de Aviacao Civil para ministrar sob demanda curso de voo por instrumentos na categoria helicoptero com objetivo de habilitar 04 pilotos da Divisao de Transporte Aereo da Casa Militar do Parana  DTA.

ATENCAO Processo criado para correção no sistema GMS do lançamento do Preaoo Eletronico 24/2025.  Inserido equivocadamente no sistema em campo destinado a criacao de processo regido pela antiga Lei de Licitacoes. A licitacao correu através do número 90024 de 2025 publicado no PNCP no dia 11/03/2025 com realizacao da disputa no dia 28/03/2025.";CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;348200.00;348000.00;2025-05-09;2025-05-09;;;234295101;
483;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos Importados  SEM COMERCIALIZAÇÃO NO BRASIL para atender a demanda de fornecimento para pacientes cadastrados através de Ordens Judiciais em trâmite nas Justiças Estadual e/ou Federal contra o Estado do Paraná;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;2513658.42;2156332.18;2025-06-10;2025-07-24;;;237064690;
484;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Prestação de serviço de SUBSTITUIÇÃO DE REVESTIMENTO DE POLTRONAS DE COLETA DE SANGUE para atender a demanda do HEMEPAR;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;31815.00;24660.00;2025-06-06;2025-07-01;;;236272559;
485;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Órteses, Próteses e Materiais de Síntese e Materiais Especiais, para atender a demanda do Complexo Hospitalar da UEPG.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;693467.00;427235.00;2025-05-14;2025-06-04;;;236685454;
486;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Selecionar a proposta apta a gerar o resultado mais vantajoso para LOCAÇÃO DE EQUIPAMENTO AUTOMATIZADO PARA IDENTIFICAÇÃO DE BACTÉRIAS E FUNGOS E REALIZAÇÃO DE ANTIBIOGRAMA E ANTIFUNGIGRAMA com fornecimento de insumos para atender a demanda do complexo hospitalar da UEPG.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;472000.00;289940.00;2025-05-15;2025-06-27;;;237140087;
487;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para futura e eventual aquisição de medicamentos para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-06-11;;Menor Preço;1808863.80;1472006.11;2025-05-15;2025-05-27;;;233064491;
