numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
14;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"A aquisição de 20 vinte máquinas fragmentadoras de papel profissional, por
meio da realização de procedimento de LICITAÇÃO, na modalidade PREGÃO, sob a
forma ELETRÔNICA, com adoção do critério de julgamento pelo meio de MENOR
PREÇO, para atender a demanda das unidades administrativas da Assembleia
Legislativa do Estado do Paraná, nos termos da tabela abaixo, conforme condições e
exigências estabelecidas neste instrumento.
";ALEP-Assembleia Legislativa do Estado do Paraná;Não;;;Menor Preço;74989.60;;2023-09-19;2023-11-06;;;07013362023;
16;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto a aquisição de veículos tipo UTV - Veículo Multitarefa Todo Terreno - , para atender à demanda da Polícia Militar do Paraná, conforme quantidade e especificações presentes no Anexo I do presente Edital.;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;2389706.67;;2023-06-02;2023-09-07;;;201913209;
19;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de Empresa para fornecimento de hospedagem e alimentação em eventos de atividades institucionais da UNIOESTE/campus de Toledo durante o período de doze meses.;UNIOESTE TOLEDO-Universidade Estadual do Oeste do Paraná - Campus Toledo;Não;;;Menor Preço;147178.00;;2023-05-29;2023-05-30;;;1849;
20;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fracassado;contratação de empresa especializada para prestação de serviços contínuos de coleta, remoção, transporte, tratamento e destinação final de resíduos infectantes, oriundos das Unidades Penais da Regional de Curitiba e Cascavel, através de procedimento licitatório, na modalidade Pregão, em sua forma Eletrônica, pelo período de 12 -doze- meses, conforme quantidades e especificações constantes no Termo de Referência.;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;82170.60;;2023-06-20;;;;203032030;
21;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada no fornecimento de Coffee Break,
Coquetel, Kit Lanche e Refeições Prontas tipo Marmitex, para a Assembleia
Legislativa do Estado do Paraná, em conformidade com as especificações e
condições constantes neste Termo de Referência.";ALEP-Assembleia Legislativa do Estado do Paraná;Sim;2025-12-12;;Menor Preço;224180.00;;2023-09-18;2023-12-14;;;00589482023;
22;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Água Mineral;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2025-09-18;;Menor Preço;6503809.02;;2023-08-02;2023-09-05;;;200025148;
23;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Processo licitatório para contratação de serviços sob demanda de Assessoramento, cotação e reserva de hospedagens nacionais, de serviços de Transporte - ônibus, micro-ônibus e vans, de serviços de Alimentação - almoço e jantar, e Coffee Break, em diversas unidades com a metodologia de contratação por demanda, por um período de 12  meses, de acordo com a especificação técnica contida neste edital, em seu termo de referência e demais anexos visando atender às demandas estimadas da Universidade Estadual do Paraná - UNESPAR.;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;800586.96;;2023-05-16;2024-01-30;Avenida Rio Grande do Norte 1525 Reitoria - Divisão de Licitações Centro Abatiá PR 87701020;;194822006;
24;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Exploração comercial na atividade de prestação de serviços de cantina nos campi de Curitiba e Apucarana - UNESPAR pelo  período de 12 meses, podendo este ser prorrogado, nos termos do art. 406 do Decreto Estadual nº 10.086/2022, no espaço devidamente designado a esse fim, conforme termo de referência, anexo I.;UNESPAR-Universidade Estadual do Paraná;Não;;;Maior Desconto;47227.20;2020.00;2023-05-18;2024-06-11;Avenida Rio Grande do Norte 1525 Sede da Divisão de Licitações da UNESPAR Centro Paranavaí PR 87701020;;203252714;
25;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;MATERIAL DE EXPEDIENTE - GRUPO A;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2025-12-16;;Menor Preço;1592093.69;;2023-10-23;2023-11-20;;;203539690;
26;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;MATERIAL DE EXPEDIENTE - GRUPO B;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-01-15;;Menor Preço;4931484.07;;2023-09-29;2023-12-14;;;203541449;
27;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;MATERIAIS DE EXPEDIENTE - GRUPO C;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-02-26;;Menor Preço;4237096.53;;2023-12-14;2024-02-20;;;203570660;
28;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;MATERIAL DE EXPEDIENTE - GRUPO D;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-01-28;;Menor Preço;1478881.34;;2023-12-06;2024-01-15;;;203610513;
29;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;MATERIAL DE EXPEDIENTE - GRUPO E;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-03-13;;Menor Preço;2591276.95;;2024-01-24;2024-03-06;;;203628676;
30;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;MATERIAL DE EXPEDIENTE - GRUPO F;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2024-10-09;;Menor Preço;1302195.21;;2023-09-06;2023-09-28;;;203638370;
31;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de quadro verde quadriculado via Convênio ITAIPU BINACIONAL nº 4500059372 para os Colégios Estaduais de Educação Profissional dos Núcleos Regionais de Cascavel, Foz do Iguaçu e Toledo.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;61950.00;;2023-07-06;2023-07-21;;;195059063;
32;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;HORTIFRUTIGRANJEIROS PARA LONDRINA, APUCARANA, ARAPONGAS, ROLÂNDIA, JACAREZINHO, CORNÉLIO PROCÓPIO, IVAIPORÃ;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2025-12-01;;Maior Desconto;1266915.74;;2023-09-06;2023-10-30;;;201896665;
33;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada na prestação de serviços para locação de infraestrutura, logística e eventos para realização das atividades esportivas dos Jogos de Aventura e Natureza para o ano de 2023.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;16194129.00;;2023-05-26;2023-06-28;;;202998267;
34;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fracassado;Contratação de empresa especializada para gestão e operação do JEPS ELETRÔNICOS e JOGOS UNIVERSITÁRIOS em plataforma de multi modalidades visando atender as demandas da Secretaria de Estado da Educação e Esporte e da Paraná Esporte;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;101000.00;;2023-06-27;;;;203206615;
36;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;aquisição de mesas para computadores 2 lugares via Convênio ITAIPU BINACIONAL nº 4500059372 para os Colégios Estaduais de Educação Profissional dos Núcleos Regionais de Cascavel, Foz do Iguaçu e Toledo.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;710080.00;;2023-07-14;2023-07-26;Avenida Água Verde 2140 Secretaria de Educação Água Verde Curitiba PR 80240900;;195337608;
38;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Cama, Mesa, Banho e Colchões;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-01-19;;Menor Preço;31110159.61;871583.04;2023-08-24;2023-12-14;;;203928254;
39;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;A presente licitacao tem como objeto, Fornecimento, instalacao, montagem, configuracao, manutencao preventiva e manutencao corretiva assistencia tecnica de uma plataforma de colaboracao IP em nuvem privada, com recursos de ramais, URA, gravacao de ligacoes, licencas para 30 usuarios e sobrevivencia do ambiente para o Campus de Paranagua da UNESPAR;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;41394.66;;2023-09-11;;;;202945775;
40;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Anulado;Aquisição de medalhas para atendimento relativo à premiação da Competição Escolar, denominada de Jogos das AETE, que ocorre entre turmas das Instituições detentoras do Programa AETE Aulas Especializadas de Treinamento Esportivo.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;261600.00;;2023-07-27;;;;2004868702;
43;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Motocicletas;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;1276404.85;;2023-08-02;2023-08-17;;;192524326;
44;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de serviços contínuos de assessoria esportiva especializada e operacional, sem dedicação de exclusiva de mão de obra, para os Jogos Oficiais do Estado do Paraná, na forma especificada neste Termo de Referência.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;4603186.70;;2023-06-06;2023-06-16;;;202511473;
45;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;SAS TOLEDO;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;8708196.96;;2023-07-05;2023-09-18;;;203389230;
46;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de papeis;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;71353.38;;2023-08-01;2023-08-15;;;205340025;
52;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Bebidas, em 03 Lotes, incluindo o serviço de entrega, os quais serão entregues parceladamente, para atender a demanda Divisão de Cerimonial e Relações Internacionais da Casa Miliar, no que diz respeito as refeições da Governadoria, além de receptivos oficiais em almoços e jantares no Palácio Iguaçu, mediante as exigências, especificações e condições estabelecidas no Termo de Referência, neste Edital e seus Anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;61751.63;;2023-06-05;2023-06-26;;;201555728;
53;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição parcelada, por meio de Registro dePreços, de produtos químicos para manutenção do espelho dágua do Tribunal de Contas do Estado do Paraná.;TCEPR-Tribunal do Contas do Estado do Paraná;Sim;2024-07-17;;Menor Preço;82749.60;;2023-06-01;2023-07-06;;;18843023;
54;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso para futura e eventual aquisição de 14 tipos de protetores solares, destinados à continuidade de atendimento dos pacientes cadastrados através determinações judiciais;SESA-Secretaria de Estado da Saúde;Sim;2024-09-17;;Menor Preço;130051.92;;2023-07-14;2023-09-11;;;200875826;
55;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano podendo ser prorrogado por igual período desde que comprovado o preço vantajoso para futura e eventual aquisição de CURATIVOS FIOS CIRÚRGICOS E SALIVA ARTIFICIAL;SESA-Secretaria de Estado da Saúde;Sim;2025-08-25;;Menor Preço;383773.81;;2023-07-07;2023-08-09;;;198742945;
57;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Cancelado;Registro de Preços, pelo período de 1 um ano podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de MATERIAIS DE ENDOSCOPIA;SESA-Secretaria de Estado da Saúde;Sim;;;Menor Preço;1739564.70;;2023-07-20;;;;198962228;
58;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;MEDALHAS DE MÉRITO;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2026-06-09;;Menor Preço;1511875.35;;2023-09-15;2024-05-27;;;203076428;
59;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Revogado;contratação de empresas especializadas para prestação de serviços de ambulância, materiais gráficos e transporte e translado, para realização da XI Conferência Estadual dos Direitos da Criança e do Adolescente, que será realizada nos dias 20, 21 e 22 de junho de 2023, no Município de Foz do Iguaçu;SEDEF-Secretaria de Estado do Desenvolvimento Social e Família;Não;;;Menor Preço;341758.00;;2023-06-06;;;;202248489;
60;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de líquido de preservação de corneas;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;1166220.00;;2023-07-05;2023-07-21;;;203140436;
61;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto a aquisição de Mobiliário para atender às demandas das Escolas Cívico Militares - Convênio Itaipu Binacional nº 4500058794/2020 e Escolas de Educação Profissional Tecnológica  Convênio Itaipu Binacional nº 4500059372/2020, ambas na Região Oeste do Paraná.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;721788.93;;2024-07-26;2024-07-15;;;195145440;
62;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Prestação de serviços de CONTÍNUOS DE LOGISTICA DE TRANSPORTE DE MATERIAL BIOLOGICO e HEMODERIVADOS COM COMODATO DE EQUIPAMENTOS E FORNECIMENTO DE INSUMOS para atender a demanda do HEMOCENTRO COORDENADOR DO PARANÁ E UNIDADES DA HEMORREDE ESTADUAL;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;15535618.80;;2023-10-27;2024-04-08;;;202023983;
63;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para Prestação de serviços de impressão de cartilhas com conteúdo do Programa de Educação Fiscal, para atendimento aos alunos tanto em sala de aula como em Seminários, Congressos, Feiras ou qualquer evento que tenha relação ou pertinência com o Programa de Educação Fiscal no Estado do Paraná, conforme requisitos e especificações técnicas contidas neste Termo de Referência.;SEFA-Secretaria de Estado da Fazenda;Não;;;Menor Preço;62700.00;;2023-09-13;2023-10-05;;;204665958;
64;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Aquisição de equipamentos de iluminação cênica, sonoplastia e vídeo.;CCTG-Centro Cultural Teatro Guaira;Não;;;Menor Preço;446214.07;;2023-06-13;;Rua XV de Novembro 971 2º andar - sala 209 Centro Curitiba PR 80060000;;203970110;
65;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Produção/aquisição de medalhas, para os Jogos Oficiais do Estado do Paraná/2023 e Verão Maior 2023/2024.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;1403185.26;;2023-06-15;2023-07-17;;;205231978;
66;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de CATETER UMBILICAL PICC CENTRAL HEMODIÁLISE E EQUIPOSRegistro de Preços pelo período de 1 um ano podendo ser prorrogado por igual período desde que comprovado o preço vantajoso, para futura e eventual aquisição de CATETER UMBILICAL PICC CENTRAL HEMODIÁLISE E EQUIPOS;SESA-Secretaria de Estado da Saúde;Sim;2026-03-06;;Menor Preço;5285980.04;;2023-08-31;2024-04-22;;;199121308;
66;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de CATETER UMBILICAL PICC CENTRAL HEMODIÁLISE E EQUIPOSRegistro de Preços pelo período de 1 um ano podendo ser prorrogado por igual período desde que comprovado o preço vantajoso, para futura e eventual aquisição de CATETER UMBILICAL PICC CENTRAL HEMODIÁLISE E EQUIPOS;SESA-Secretaria de Estado da Saúde;Sim;2026-05-11;;Menor Preço;5285980.04;;2023-08-31;2024-04-22;;;199121308;
67;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Aquisição de material de consumo e periféricos referente à iluminação cênica, sonoplastia e vídeo.;CCTG-Centro Cultural Teatro Guaira;Não;;;Menor Preço;141403.51;;2023-06-14;;;;204086435;
68;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado Parcialmente;Registro de Preços pelo período de 1 um ano podendo ser prorrogado por igual período desde que comprovado o preço vantajoso para futura e eventual aquisição de MATERIAIS HEMODINÂMICA conforme especificações da planilha abaixo;SESA-Secretaria de Estado da Saúde;Sim;2025-07-21;;Menor Preço;2978662.70;;2023-07-26;;;;198861979;
69;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;HORTIFRUTIGRANJEIROS, para Maringá, Campo Mourão, Cianorte, Colorado, Cruzeiro do Oeste, Loanda, Paranavaí e Umuarama.;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2025-03-12;;Maior Desconto;2322005.98;;2023-11-27;2024-03-01;;;205228101;
71;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Locação veículos Ônibus, Van e Caminhão.;CCTG-Centro Cultural Teatro Guaira;Não;;;Menor Preço;485337.10;;2023-06-19;2023-07-03;Rua XV de Novembro 971 2º andar - sala 209 Centro Curitiba PR 80060000;;204086737;
72;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para prover serviços de instalação de sala segura e ambientes associados, sala de contingência completa com racks autônomos e todos os equipamentos que fazem parte da solução de Datacenter, serviços de readequação, configuração, testes, movimentação de equipamentos de TIC entre Datacenters, documentação, treinamento, manutenção e garantia de toda a solução, conforme estabelecido no Termo de Referência, Anexo I do Edital;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;9029849.97;;2023-06-20;2023-07-19;;;16935823;
73;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;SAS MARINGÁ;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;31372976.16;;2023-07-13;2023-09-20;;;204542902;
75;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Empresa especializada na prestaçao de serviço continuo de manutencao corretiva e preventiva nos sistemas de climatizaçao e aparelhos condicionadores de ar, com reposiçao de peças, acessorios, gas e outros componentes, para os equipamentos de ar condicionado dos dois Edificios do Tribunal de Contas do Estado do Parana, conforme condições e exigências  estabelecidas no Termo de Referencia e Estudo Tecnico Preliminar;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;1385811.59;;2023-06-20;;;;26552323;
76;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisicao de impressoras 3D e filamentos.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;44509.17;;2023-10-30;2024-06-18;Avenida Água Verde 2140 SEED Água Verde Curitiba PR 80240900;;191774442;
77;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisicao de moveis para o laboratório de mecatronica.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;34113.24;;2023-08-28;2023-09-12;Avenida Água Verde 2140 Secretaria de Educação Água Verde Curitiba PR 80240900;;195454779;
78;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para a prestação de serviços de apoio logístico e operacional em eventos institucionais;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;444000.00;;2023-07-05;2023-07-12;;;204951535;
79;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Produção/Aquisição de itens para identificação, padronização e uniformização de bolsistas, atletas, técnicos, dirigentes e servidores da Paraná Esporte, para os seguintes eventos, Programa Geração Olímpica e Paralímpica, Jogos do Sistema Esportivo Estudantil do Brasil, Jogos de Aventura e Natureza, Uniforme de Trabalho para os Servidores da Paraná Esporte.;PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;923807.50;;2023-06-23;2023-07-14;;;204198160;
80;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;contratação de serviços de natureza continuada, por intermédio de empresa especializada, na prestação de serviços de coffee break e coquetel, incluindo serviços correlatos e de suporte, sob demanda, para atender os eventos institucionais realizados pela Escola de Gestão Pública do Tribunal de Contas do Estado do Paraná, na cidade de Curitiba-PR, conforme especificações descritas no Termo de Referência ;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;298373.34;;2023-06-22;2023-08-02;;;16363123;
81;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de cadeiras e poltronas para setores administrativos e pedagógicos da UNICENTRO, com recursos próprios.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;320019.34;;2023-07-27;2023-08-23;;;205223754;
82;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de materiais médicos hospitalares para atender os laboratorios, clínicas, biotérios e ambulatorio da Unioeste Campus de Cascavel;UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel;Não;;;Menor Preço;83358.98;;2023-07-18;2023-07-31;;;204466696;
84;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de Empresa para Fornecimento de Hospedagem e Alimentação, em eventos de atividades institucionais da UNIOESTE/Campus de Toledo;UNIOESTE TOLEDO-Universidade Estadual do Oeste do Paraná - Campus Toledo;Não;;;Menor Preço;122656.00;;2023-07-05;2023-07-05;;;205992677;
85;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de GLP;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;694362.60;;2023-07-06;2023-07-17;;;205208968;
86;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição eventual e parcelada de Sofás e Cadeiras, conforme Memorial Descritivo Anexo l, mantendo o padrão já existente, a fim de atender as necessidades da Assembleia Legislativa do Estado do Paraná.;ALEP-Assembleia Legislativa do Estado do Paraná;Sim;2025-10-10;;Menor Preço;2370114.82;1287089.79;2024-03-07;2024-10-11;;;11074962023;
87;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de equipamentos para VIDEOCONFERÊNCIA, necessário nas ações da Secretaria de Estado de Inovação - SEI;SEIA-Secretaria de Estado da Inovação e Inteligência Artificial (Antigo SEI);Não;;;Menor Preço;20687.94;;2023-06-28;2023-07-12;;;202393969;
88;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;ELETRODOMESTICOS;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;26891.25;;2023-11-24;2024-07-02;;;200766679;
89;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Formulário contínuo para impressora Braile.;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;50664.00;;2023-08-17;2023-08-24;;;202018084;
90;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;PRESTAÇÃO DE SERVIÇOS DE SESSÕES DE FISIOTERAPIA MICCIONAL COM BIOFEEDBACK E ELETROESTIMULAÇÃO REABILITAÇÃO PERINEAL;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;15000.00;;2023-07-12;2023-09-26;;;202069029;
91;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Aquisicao de solucao de rede para ambiente de datacenter e borda, incluindo serviços de instalacao,
configuracao, suporte e garantia, conforme estabelecido no Termo de Referência, Anexo 1 do Edital";TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;8633167.17;;2023-06-23;2023-09-13;;;5034222;
93;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de tubo endotraqueal nasal e fralda descartável geriátrica para atender a demanda do Hospital Universitário Regional dos Campos Gerais e Hospital Universitário Materno Infantil ;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;394075.83;;2023-06-28;2023-08-03;;;204551898;
95;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Suspenso;DIETAS HOSPITALARES .;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;198119.92;;2023-07-27;;;;02049382961;
96;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para a prestação dos serviços de agenciamento de viagens;SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;465136.54;;2023-08-11;2023-08-23;Avenida Água Verde 2140 SEED Água Verde Curitiba PR 80240900;;203648227;
98;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;FORNECIMENTO DE CARNES DE OVINOS E PESCADOS, SOB DEMANDA, PARA ATENDIMENTO DA DCRI/CM, PELO PERÍODO DE 12 MESES.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;187915.82;;2023-07-03;2023-07-25;Avenida Cândido de Abreu s/n Palácio Iguaçu Centro Cívico Curitiba PR 80530000;;202436099;
99;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Aquisição de produtos de Gêneros Alimentícios Perecíveis e não Perecíveis, para atender as demandas da Divisão de Cerimonial e Relações Internacionais da Casa Militar, no que diz respeito as refeições da
Governadoria, além de receptivos oficiais em almoços e jantares no Palácio Iguaçu, mediante as exigências, especificações e condições estabelecidas no Edital e seus Anexos.";CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;133518.11;;2023-07-19;2023-08-03;;;203723334;
100;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Aquisição de aviamentos de costura para fabricação de uniformes de pessoas privadas de
liberdade, para atender a demanda do Departamento Penitenciário do Estado do Paraná
Conforme termo de referência";SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;590745.00;;2023-11-16;2023-12-07;Rua Coronel Dulcídio 800 SESP Batel Curitiba PR 80420170;;199665472;
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços pelo período de 1 um ano podendo ser prorrogado por igual período desde que comprovado o preço vantajoso para futura e eventual aquisição de POLIVITAMÍNICOS OLIGOELEMENTOS E NUTRIÇÃO PARENTAL;SESA-Secretaria de Estado da Saúde;Sim;2027-12-15;;Menor Preço;1146367.00;;2023-10-23;2024-03-11;;;202249957;
101;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços pelo período de 1 um ano podendo ser prorrogado por igual período desde que comprovado o preço vantajoso para futura e eventual aquisição de POLIVITAMÍNICOS OLIGOELEMENTOS E NUTRIÇÃO PARENTAL;SESA-Secretaria de Estado da Saúde;Sim;2025-03-17;;Menor Preço;1146367.00;;2023-10-23;2024-03-11;;;202249957;
102;2023;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano podendo ser prorrogado por igual período desde que comprovado   o   preço   vantajoso   para   futura  e   eventual   aquisição   de  KITS   PARA   DIAGNOSTICO SOROLÓGICO DE BRUCELOSE;SESA-Secretaria de Estado da Saúde;Sim;2025-11-17;;Menor Preço;20989.44;;2023-10-24;2023-11-06;;;200544730;
