numprocesso,objeto,orgao,datahomologacao,registrodepreco,tempoprazocontrato,valor_estimado,valor_ou_desconto_homologado,dataabertura,datahomologacao__dup1,adesao_ata_srp-2025__qtd_registros,adesao_ata_srp-2025__sum_lote_num,adesao_ata_srp-2025__mean_lote_num,adesao_ata_srp-2025__sum_classeitem_num,adesao_ata_srp-2025__mean_classeitem_num,adesao_ata_srp-2025__sum_numeroitem_num,adesao_ata_srp-2025__mean_numeroitem_num,adesao_ata_srp-2025__sum_item_num,adesao_ata_srp-2025__mean_item_num,adesao_ata_srp-2025__sum_quantidade_num,adesao_ata_srp-2025__mean_quantidade_num,adesao_ata_srp-2025__sum_valorunitario_num,adesao_ata_srp-2025__mean_valorunitario_num,alteracoes_ata_srp-2025__qtd_registros,contratos-2025__qtd_registros,contratos-2025__sum_numcontrato_num,contratos-2025__mean_numcontrato_num,contratos-2025__sum_anocontrato_num,contratos-2025__mean_anocontrato_num,empresas_participantes-2025__qtd_registros,empresas_participantes-2025__sum_nrlote_num,empresas_participantes-2025__mean_nrlote_num,empresas_participantes-2025__sum_cnpjcpfparticipante_num,empresas_participantes-2025__mean_cnpjcpfparticipante_num,empresas_participantes-2025__sum_razaosocialnomeparticipante_num,empresas_participantes-2025__mean_razaosocialnomeparticipante_num,empresas_participantes-2025__sum_valorpropostolote_num,empresas_participantes-2025__mean_valorpropostolote_num,itens-2025__qtd_registros,itens-2025__sum_nrlote_num,itens-2025__mean_nrlote_num,itens-2025__sum_classeitem_num,itens-2025__mean_classeitem_num,itens-2025__sum_numeroitem_num,itens-2025__mean_numeroitem_num,itens-2025__sum_item_num,itens-2025__mean_item_num,itens-2025__sum_quantidade_num,itens-2025__mean_quantidade_num,itens-2025__sum_valor_estimado_unitario_num,itens-2025__mean_valor_estimado_unitario_num,itens-2025__sum_valor_ou_desconto_homologado_unitario_num,itens-2025__mean_valor_ou_desconto_homologado_unitario_num,lotes-2025__qtd_registros,lotes-2025__sum_nrlote_num,lotes-2025__mean_nrlote_num,lotes-2025__sum_valor_estimado_num,lotes-2025__mean_valor_estimado_num,lotes-2025__sum_valor_ou_desconto_homologado_num,lotes-2025__mean_valor_ou_desconto_homologado_num,orgaos_participantes-2025__qtd_registros,orgaos_participantes-2025__sum_nrlote_num,orgaos_participantes-2025__mean_nrlote_num,orgaos_participantes-2025__sum_classeitem_num,orgaos_participantes-2025__mean_classeitem_num,orgaos_participantes-2025__sum_numeroitem_num,orgaos_participantes-2025__mean_numeroitem_num,orgaos_participantes-2025__sum_item_num,orgaos_participantes-2025__mean_item_num,orgaos_participantes-2025__sum_quantidadeprevista_num,orgaos_participantes-2025__mean_quantidadeprevista_num,publicidade-2025__qtd_registros,_filtro_obras_aplicado,anomaly_score,is_anomalous
41,"Contratação de empresa de consultoria para execução de serviços técnicos de supervisão e apoio à fiscalização das obras de implantação do Contorno Noroeste de Pato Branco Lote 2, entre as rodovias PR-493 e PRC-158, numa extensão total de 14,34 km, no âmbito da Superintendência Regional Oeste do DER/PR.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,9478502.53,nan,2025-06-12,nan,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,41098601000166.0,41098601000166.0,,,1608448.0,1608448.0,7.0,7.0,1.0,8346.0,1192.2857142857142,448181.0,64025.857142857145,,,20105995.0,2872285.0,9478502.709999999,4739251.3549999995,0.08,0.08,3.0,3.0,1.0,13097510.53,6548755.265,1608448.0,1608448.0,2.0,2.0,1.0,13020.0,6510.0,25234.0,12617.0,,,20105600.0,10052800.0,,True,-0.15517460826242718,0
43,"Contratação de Empresa de Consultoria para Execução de Serviços Técnicos de Supervisão e Apoio à Fiscalização da Execução das Obras de Restauração e Ampliação de Capacidade da PRC-466, entre a Subestação Ivaiporã Furnas e Pitanga, e das PR-487 e PR-460, entre a Ponte sobre o Rio Muquilão e Pitanga, no âmbito da Superintendência Regional Campos Gerais do DER/PR.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,15266768.68,nan,2025-06-12,nan,,,,,,,,,,,,,,,1.0,1457.0,1457.0,2025.0,2025.0,4.0,10.0,2.5,104094181000492.0,26023545250123.0,,,333270.4,83317.6,6.0,12.0,2.0,25438.0,4239.666666666667,408406.0,68067.66666666667,,,597.0,99.5,15745254.73,2624209.1216666666,277601.84,69400.46,6.0,12.0,2.0,15919230.26,2653205.0433333335,333270.4,83317.6,,,,,,,,,,,,,True,-0.2102636199891889,0
44,"contratação de empresa de engenharia e arquitetura especializada e qualificada para elaboração de projetos arquitetônico e complementares executivos para regularização, reforma do Hospital Adauto Botelho HAB.",FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,nan,Não,nan,1853517.76,nan,2025-05-30,nan,,,,,,,,,,,,,,,,,,,,6.0,16.0,2.6666666666666665,126327176000871.0,21054529333478.5,,,4149971.9,691661.9833333333,14.0,35.0,2.5,19697.0,1406.9285714285713,961034.0,68645.28571428571,83452496331.0,27817498777.0,1036.0,74.0,2686876.81,383839.5442857143,790067.45,131677.90833333333,10.0,23.0,2.3,6110853.1,872979.0142857142,4149971.9,691661.9833333333,,,,,,,,,,,,,True,-0.1977798502367099,0
46,"Contratação Integrada de Empresa para Elaboração dos Projetos Básico e Executivo e Execução das Obras de Duplicação e Ampliação de Capacidade da Rodovia PR-092 Rodovia dos Minérios, entre a área urbana de Almirante Tamandaré e o Jardim Areias, numa extensão de aproximadamente 8,30 km.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,nan,nan,2025-08-21,nan,,,,,,,,,,,,,,,2.0,4286.0,2143.0,4050.0,2025.0,3.0,4.0,1.3333333333333333,48846514000320.0,16282171333440.0,,,1593880.7200000002,531293.5733333334,8.0,11.0,1.375,1790.0,223.75,384850.0,48106.25,,,207.0,25.875,127670.58,18238.654285714285,127340.06,18191.437142857143,4.0,5.0,1.25,1659984.7200000002,553328.2400000001,1593880.7200000002,531293.5733333334,,,,,,,,,,,,,True,-0.22197807286057364,0
50,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO SEGMENTO HOSPITALAR, OBJETIVANDO A IMPLANTAÇÃO E OPERACIONALIZAÇÃO DE 56 LEITOS NO HOSPITAL REGIONAL DE TELÊMACO BORBA HRTB, COM PERFIL MATERNO-INFANTIL, INCLUINDO RECURSOS HUMANOS PROFISSIONAIS MÉDICOS ESPECIALISTAS, EQUIPE MULTIDISCIPLINAR ASSISTENCIAL E DE APOIO, FORNECIMENTO DE EQUIPAMENTOS, DE FORMA COMPLEMENTAR E ACESSÓRIOS MÉDICO HOSPITALARES COM MANUTENÇÃO PREVENTIVA E CORRETIVA DE TODOS OS EQUIPAMENTOS DISPONÍVEIS NA UNIDADE, MOBILIÁRIOS ASSISTENCIAL, DE FORMA COMPLEMENTAR, INSTRUMENTAIS CIRÚRGICOS, INSUMOS HOSPITALARES, MEDICAMENTOS, GASES MEDICINAIS, PARA PRESTAÇÃO DE SERVIÇO MÉDICO HOSPITALAR DE MÉDIA E ALTA COMPLEXIDADE, PRONTO ATENDIMENTO OBSTÉTRICO 24 HORAS DISPONIBILIZANDO 02 LEITOS PARA ATENDIMENTO DE URGÊNCIAS E EMERGÊNCIAS OBSTÉTRICAS E COBERTURA AMBULATORIAL CONSULTAS MÉDICAS BÁSICAS E ESPECIALIZADAS, SERVIÇOS DE APOIO PARA DIAGNÓSTICOS E TRATAMENTOS, PELO PERÍODO DE 24 MESES",FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,nan,Não,nan,49961158.32,nan,2025-08-08,nan,,,,,,,,,,,,,,,1.0,5378.0,5378.0,2025.0,2025.0,15.0,106.0,7.066666666666666,341539940003528.0,22769329333568.535,,,740226.1,49348.40666666666,17.0,108.0,6.352941176470588,91843.0,5402.529411764706,293854.0,17285.529411764706,,,749932.0,44113.64705882353,2084198.46,122599.9094117647,1789.4550000000002,111.84093750000001,16.0,107.0,6.6875,51138467.62,3196154.22625,740226.1,49348.40666666666,71.0,529.0,7.450704225352113,461571.0,6501.0,72284.0,1018.0845070422536,,,749790.0,10560.422535211268,,True,-0.13936266095184419,0
51,"CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DA INCUBADORA TECNOLÓGICA DE GUARAPUAVA, INTEG, NO CÂMPUS CEDETEG DA UNICENTRO, COM RECURSOS PRÓPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,2025-08-05,Não,nan,161997.27,128000.00,2026-05-10,2025-08-05,,,,,,,,,,,,,,,2.0,7137.0,3568.5,4050.0,2025.0,2.0,2.0,1.0,39169840000342.0,19584920000171.0,,,216000.0,108000.0,18.0,18.0,1.0,3677.0,204.27777777777777,1365207.0,75844.83333333333,,,17670006.0,981667.0,325997.27,162998.635,216000.0,108000.0,3.0,3.0,1.0,325997.27,162998.635,216000.0,108000.0,16.0,16.0,1.0,2747.0,171.6875,1233002.0,77062.625,,,17670004.0,1104375.25,,True,-0.18119602520532163,0
53,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DO DEPARTAMENTO DE PEDAGOGIA DO
CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS PRÓPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,nan,Não,nan,370408.90,nan,2025-07-24,nan,,,,,,,,,,,,,,,1.0,3443.0,3443.0,2025.0,2025.0,1.0,1.0,1.0,11112423000110.0,11112423000110.0,,,1046400.0,1046400.0,6.0,12.0,2.0,23144.0,3857.3333333333335,606585.0,101097.5,,,12005.0,2000.8333333333333,370651.87,185325.935,87.2,87.2,6.0,12.0,2.0,3286048.9,1643024.45,1046400.0,1046400.0,4.0,10.0,2.5,21628.0,5407.0,428504.0,107126.0,,,4.0,1.0,,True,-0.19848962507077583,0
55,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DO BLOCO DIDÁTICO 06 DO CÂMPUS
CEDETEG DA UNICENTRO, COM RECURSOS PRÓPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,2025-08-11,Não,nan,290981.18,253600.00,2025-07-25,2025-08-11,,,,,,,,,,,,,,,1.0,5715.0,5715.0,2025.0,2025.0,1.0,1.0,1.0,6269548000118.0,6269548000118.0,,,253600.0,253600.0,7.0,7.0,1.0,9237.0,1319.5714285714287,646617.0,92373.85714285714,,,87.0,12.428571428571429,291135.26,145567.63,253600.0,253600.0,3.0,3.0,1.0,316866.62,158433.31,253600.0,253600.0,,,,,,,,,,,,,True,-0.21501034748359854,0
57,Contratação de empresa de consultoria para apoio e assessoramento técnico ao DER/PR no planejamento e gerenciamento das ações de manutenção rodoviária e execução de serviços técnicos especializados para a caracterização funcional e estrutural da malha rodoviária do Estado do Paraná.,DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,48881552.64,nan,2025-07-18,nan,,,,,,,,,,,,,,,4.0,14325.0,3581.25,8100.0,2025.0,9.0,51.0,5.666666666666667,208590447001203.0,23176716333467.0,,,17940.38,1993.3755555555556,14.0,69.0,4.928571428571429,67935.0,4852.5,716079.0,51148.5,,,3755.0,268.2142857142857,48881659.47,4073471.6225,71.92999999999999,7.992222222222221,14.0,69.0,4.928571428571429,48906442.36,4075536.8633333333,17940.38,1993.3755555555556,,,,,,,,,,,,,True,-0.17547995572895314,0
58,"Execução de serviços de manutenção e conservação rotineira e periódica do pavimento das rodovias sob jurisdição do Departamento de Estradas de Rodagem do Paraná-DER/PR, com fornecimento de materiais, subdividido em quarenta lotes, de acordo com o estabelecido no Termo de Referência.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,5243511777.55,nan,2025-07-10,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,823.0,19.13953488372093,36893.0,857.9767441860465,1340979.0,31185.558139534885,,,44.0,1.0232558139534884,5243513374.6,121942171.5023256,,,41.0,821.0,20.024390243902438,5243536943.95,127891144.97439024,,,,,,,,,,,,,,,True,0.061649428858762234,1
59,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DAS SALAS DA COORDENADORIA DE
COMUNICAÇÃO SOCIAL, NO CÂMPUS SANTA CRUZ DA UNICENTRO.",UNICENTRO-Universidade Estadual do Centro-Oeste,nan,Não,nan,137467.09,nan,2025-07-28,nan,,,,,,,,,,,,,,,1.0,4313.0,4313.0,2025.0,2025.0,1.0,1.0,1.0,1440590000136.0,1440590000136.0,,,110083.68,110083.68,4.0,4.0,1.0,2720.0,680.0,318255.0,79563.75,,,7655.0,1913.75,724594.73,181148.6825,110083.68,110083.68,4.0,4.0,1.0,11844175.579999998,2961043.8949999996,110083.68,110083.68,,,,,,,,,,,,,True,-0.21648573146818745,0
60,Contratação de empresa especializada para construção da quadra de areia do Campus Luiz Meneghel de Bandeirantes.,UENP-Universidade Estadual do Norte do Paraná,nan,Não,nan,373116.93,nan,2025-07-18,nan,,,,,,,,,,,,,,,1.0,4271.0,4271.0,2025.0,2025.0,2.0,3.0,1.5,46537968000382.0,23268984000191.0,,,229444.76,114722.38,23.0,82.0,3.5652173913043477,138178.0,6007.739130434783,975915.0,42431.086956521736,,,17178.0,746.8695652173913,633003.22,27521.87913043478,229444.76,114722.38,9.0,25.0,2.7777777777777777,11597107.46,1288567.4955555557,229444.76,114722.38,20.0,78.0,3.9,130440.0,6522.0,836931.0,41846.55,,,17175.0,858.75,,True,-0.19200501328238734,0
61,"Contratação de empresa para execução de serviços de engenharia especializada para elaboração, revisão e atualização dos Planos de Bacia das Unidades Hidrográficas de Gerenciamento de Recursos Hídricos -UHGRH - do Estado do Paraná.",IAT-Instituto Água e Terra (Antigo IAP),nan,Não,nan,23074175.16,nan,nan,nan,,,,,,,,,,,,,,,1.0,4240.0,4240.0,2025.0,2025.0,1.0,1.0,1.0,29511607000118.0,29511607000118.0,,,14868.95,14868.95,5.0,8.0,1.6,1410.0,282.0,457846.0,91569.2,,,5.0,1.0,23089044.109899998,5772261.027474999,14868.95,14868.95,5.0,8.0,1.6,23089044.11,5772261.0275,14868.95,14868.95,,,,,,,,,,,,,True,-0.2069599671746617,0
63,"Contratação de empresa especializada para elaboração de projetos Básico e de Execução de Arquitetura e Complementares, como também a execução da obra de Construção da Escola de Surf, a ser edificada no município de Matinhos, considerando a realização do objeto através do Regime de Contratação Integrada de obras públicas na forma do Decreto Estadual nº 10.086/2022, o qual regulamenta a Lei Federal nº 14.133/2021, conforme elementos técnicos instrutores e anexos ao edital.",PRESP-Paraná Esporte (Antigo IPCE),nan,Não,nan,2543845.19,nan,2025-09-22,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1002.0,501.0,116780.0,58390.0,,,26.0,13.0,2543845.19,2543845.19,,,2.0,2.0,1.0,2543845.19,2543845.19,,,,,,,,,,,,,,,True,-0.22944150288104648,0
66,"Execução de serviços de conservação do pavimento e da faixa de domínio dos trechos de rodovias sob jurisdição do Departamento de Estradas de Rodagem do Paraná - DER/PR, com fornecimento de materiais, que estão inseridos no novo programa de concessão de rodovias - Programa ProIntegra, subdivididos em três lotes, de acordo com o estabelecido no Termo de Referência.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,111806077.56,nan,2025-07-29,nan,,,,,,,,,,,,,,,2.0,8008.0,4004.0,4050.0,2025.0,5.0,15.0,3.0,112209427000506.0,22441885400101.2,,,267841.4,53568.280000000006,15.0,39.0,2.6,54202.0,3613.4666666666667,943400.0,62893.333333333336,83452496331.0,27817498777.0,12413.0,827.5333333333333,111806363.49000001,13975795.436250001,122.3,24.46,11.0,27.0,2.4545454545454546,112440479.94,14055059.9925,267841.4,53568.280000000006,,,,,,,,,,,,,True,-0.1644149454782245,0
68,"Contratação de empresa especializada para a elaboração de projetos executivos completos, com modelagem da informação da construção BIM, para implantação do Parque Ambiental Piraquara, incluindo os estudos técnicos complementares e obtenção de todas as aprovações junto aos órgãos competentes, conforme condições e exigências do Termo de Referência",AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC),nan,Não,nan,657596.90,nan,2025-08-27,nan,,,,,,,,,,,,,,,5.0,22965.0,4593.0,10125.0,2025.0,,,,,,,,,,23.0,254.0,11.043478260869565,143910.0,6256.95652173913,1129351.0,49102.217391304344,,,522.0,22.695652173913043,659955.5800000001,28693.72086956522,,,23.0,254.0,11.043478260869565,713316.35,31013.754347826085,,,,,,,,,,,,,,,True,-0.17007535609107827,0
69,"Contratação Integrada para elaboração de projeto básico, executivo e execução das obras de pavimentação e adequação de capacidade da PR-436 no trecho entre o entroncamento com a BR-153 e o distrito Vila Guay, em Ibaiti, com uma extensão de aproximadamente 10,00 km.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,nan,nan,2025-09-24,nan,,,,,,,,,,,,,,,,,,,,10.0,43.0,4.3,260029163001437.0,26002916300143.7,,,2585702.45,258570.24500000002,9.0,37.0,4.111111111111111,59326.0,6591.777777777777,199901.0,22211.222222222223,,,808850.0,89872.22222222222,44.72,5.59,22.84,2.855,11.0,44.0,4.0,5069082.0,506908.2,2585702.45,258570.24500000002,246.0,873.0,3.548780487804878,1796538.0,7303.0,3373860.0,13714.878048780487,,,808849.0,3288.0040650406504,,True,-0.15849287753433033,0
72,"Sistema de Geração de Energia Solar Fotovoltaico, com potência mínima de 7,09 MWP, conectado à rede on grid e grid zero e sistema de carregadores de veículos elétricos elementos constantes da pasta técnica, no Campus da Universidade Estadual de Londrina UEL.",UEL-Universidade Estadual de Londrina,nan,Não,nan,32244251.82,nan,2025-10-24,nan,,,,,,,,,,,,,,,5.0,12420.0,2484.0,10125.0,2025.0,,,,,,,,,,17.0,137.0,8.058823529411764,104826.0,6166.235294117647,148435.0,8731.470588235294,,,51251.0,3014.764705882353,32244522.330000002,1896736.607647059,,,17.0,137.0,8.058823529411764,32483140.02,1910772.9423529413,,,,,,,,,,,,,,,True,-0.16400178834519602,0
73,"Contratação de empresa especializada para execução de serviços de reforma e reparos gerais nas instalações do Complexo Poliesportivo do Tarumã, conforme elementos técnicos instrutores e anexos ao edital.",PRESP-Paraná Esporte (Antigo IPCE),nan,Não,nan,630385.39,nan,2025-08-21,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,802.0,802.0,43993.0,43993.0,,,1.0,1.0,630385.39,630385.39,,,1.0,1.0,1.0,630385.39,630385.39,,,,,,,,,,,,,,,True,-0.23159666700088827,0
74,"Contratação de empresa especializada para execução da obra para Adequações e Reforma dos Blocos T27 - Biotério NB3 e T15 - Casa de Máquinas da Universidade Estadual de Maringá, situado na Avenida Colombo, 5790, no município de Maringá, Paraná, conforme planilha orçamentária de referência constante no Anexo XI do edital.",UEM-Universidade Estadual de Maringá,2025-08-05,Não,nan,83782.35,67000.00,2025-07-28,2025-08-05,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,33130781000198.0,33130781000198.0,,,67000.0,67000.0,2.0,2.0,1.0,1403.0,701.5,98581.0,49290.5,,,2.0,1.0,359919.85,179959.925,67000.0,67000.0,2.0,2.0,1.0,359919.85,179959.925,67000.0,67000.0,,,,,,,,,,,,,True,-0.22937652081741455,0
77,"Contratação de empresa especializada para execução de obra para Reforma do bloco de salas dos pesquisadores no Polo de Pesquisa e Inovação do IDR-Paraná no município de Ponta Grossa, PR, localizado no endereço Avenida Presidente Kennedy, 496, Vendrami, Ponta Grossa, Paraná, conforme planilha orçamentária de referência constante no Anexo XIII",IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,nan,Não,nan,844926.94,nan,2025-07-30,nan,,,,,,,,,,,,,,,,,,,,2.0,7.0,3.5,15727104000668.0,7863552000334.0,,,9148831.2,4574415.6,10.0,25.0,2.5,56640.0,5664.0,487745.0,48774.5,,,9684195.0,968419.5,846209.86,120887.12285714285,2.2600000000000002,1.1300000000000001,8.0,23.0,2.875,15873543.139999999,2267649.02,9148831.2,4574415.6,8.0,24.0,3.0,52008.0,6501.0,202321.0,25290.125,,,9684020.0,1210502.5,,True,-0.11942498673989616,0
78,"Contratação integrada de empresa especializada para elaboração dos projetos básico e executivo e execução da obra de implantação do Terminal Metropolitano de Londrina, Paraná",AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC),nan,Não,nan,43684359.74,nan,2025-10-15,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,801.0,801.0,22554.0,22554.0,,,1.0,1.0,43684359.74,43684359.74,,,1.0,1.0,1.0,43684359.74,43684359.74,,,,,,,,,,,,,,,True,-0.1649165643797857,0
80,Construção da primeira etapa do ginásio,UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu,nan,Não,nan,894867.15,nan,2025-08-22,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,107.0,5.944444444444445,111675.0,6204.166666666667,820650.0,45591.666666666664,,,632.0,35.111111111111114,906031.72,50335.095555555556,,,11.0,56.0,5.090909090909091,1312713.35,119337.57727272729,,,17.0,106.0,6.235294117647059,110874.0,6522.0,798096.0,46946.82352941176,,,631.0,37.11764705882353,,True,-0.20143797393557306,0
82,"Execução de obras para o atendimento de condicionante ambiental, compreendendo a remoção de entulhos existentes, construção de cercamento e instalação de sinalização, referente Complexo de Pontes de Porto Camargo, área de proteção ambiental localizada no Loteamento Vista Alegre Perímetro Urbano de Porto Camargo Icaraíma, PR.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,363782.02,nan,2025-09-03,nan,,,,,,,,,,,,,,,7.0,32150.0,4592.857142857143,14175.0,2025.0,8.0,29.0,3.625,291777213001176.0,36472151625147.0,,,54033.64,6754.205,9.0,30.0,3.3333333333333335,41125.0,4569.444444444444,513125.0,57013.88888888889,,,3713.0,412.55555555555554,368217.01,40913.00111111111,3563.11,445.38875,9.0,30.0,3.3333333333333335,450355.98000000004,50039.55333333334,54033.64,6754.205,,,,,,,,,,,,,True,-0.2012478997236265,0
84,"Contratação de empresa especializada para elaboração de laudo de avaliação estrutural de obra de arte especial - OAE, localizada no km 98,1 da BR-116, Contorno Leste de Curitiba, em São José dos Pinhais/PR, conforme Termo de Referência e demais anexos.",AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC),nan,Não,nan,228040.82,nan,2025-10-03,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,114.0,2.6511627906976742,12792.0,297.48837209302326,2849784.0,66274.04651162791,,,199.0,4.627906976744186,6270326.35,145821.5430232558,,,9.0,37.0,4.111111111111111,19217468.47,2135274.274444444,,,,,,,,,,,,,,,True,-0.18962308341520234,0
86,"Contratação Integrada para elaboração de projeto básico e executivo e execução das obras de Restauração e Ampliação da Capacidade da Rodovia PR-466, entre os km 80,79 e 132,65, no trecho compreendido entre o entroncamento com a PRC-272 Porto Ubá e o acesso a Subestação Ivaiporã Furnas, com extensão total de 51,86 km.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,nan,nan,2025-10-30,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,22.0,3.142857142857143,2798.0,399.7142857142857,112127.0,16018.142857142857,,,1185.0,169.28571428571428,125.14000000000001,20.85666666666667,,,7.0,22.0,3.142857142857143,266730.24,44455.04,,,,,,,,,,,,,,,True,-0.21369133003200896,0
89,"Contratação de empresa especializada em obras de engenharia para Construção de Planetário no Parque de Ciências Newton Freire Maia, situado na Estrada da Graciosa, nº 7.400, Jardim Boa Vista, fone Área Metropolitana Norte 41 3251-6500, no Município de Pinhais, Estado do Paraná, conforme Planilha Orçamentária de Referência Anexo XII e demais elementos técnicos instrutores.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,nan,Não,nan,47317841.25,nan,2025-09-26,nan,,,,,,,,,,,,,,,4.0,15418.0,3854.5,8100.0,2025.0,7.0,28.0,4.0,284641256001192.0,40663036571598.86,,,35408.8,5058.400000000001,8.0,29.0,3.625,44021.0,5502.625,399238.0,49904.75,,,22551.0,2818.875,47318038.84,5914754.855,168.5,24.071428571428573,8.0,29.0,3.625,47379304.75,5922413.09375,35408.8,5058.400000000001,,,,,,,,,,,,,True,-0.1716214120503024,0
90,"Contratação Integrada de Empresa para Elaboração dos Projetos Básico, Executivo e Execução das Obras de pavimentação da PR-462, segmento do km 25,150 ao km 48,799, no estado do Paraná, entre Iretama e Barbosa Ferraz.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,nan,nan,2025-11-06,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,379.0,13.535714285714286,161137.0,5754.892857142857,1401907.0,50068.107142857145,,,5865.0,209.46428571428572,867.3199999999999,32.12296296296296,,,28.0,379.0,13.535714285714286,109858.44,4068.831111111111,,,,,,,,,,,,,,,True,-0.15989049544358824,0
91,Reforma Coordenação de Pedgaogia,UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu,nan,Não,nan,243550.83,nan,2025-08-28,nan,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,36978494000120.0,36978494000120.0,,,83977.28,83977.28,12.0,12.0,1.0,87812.0,7317.666666666667,1217141.0,101428.41666666667,,,189.0,15.75,254188.21,21182.350833333334,5002.09,454.73545454545456,2.0,2.0,1.0,416875.89,208437.945,83977.28,83977.28,27.0,27.0,1.0,213570.0,7910.0,2802996.0,103814.66666666667,,,188.0,6.962962962962963,,True,-0.185557386016159,0
93,"Execução do remanescente das obras de implantação da Rodovia Antônio Eduardo de Brito, rodovia PR-160, entre os municípios de Imbaú km 238,192, na interseção com a BR-376 e Reserva km 266,553.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,nan,Não,nan,199280056.05,nan,2025-09-22,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,902.0,902.0,28967.0,28967.0,,,1.0,1.0,199280056.05,199280056.05,,,1.0,1.0,1.0,199280056.05,199280056.05,,,,,,,,,,,,,,,True,-0.07244617899312833,0
3,"CONTRATAÇÃO DE EXECUÇÃO DA OBRA DOS LABORATÓRIOS DE AVALIAÇÃO DA BIODIVERSIDADE LABIO, NO CENTRO DE CIÊNCIAS BIOLÓGICAS.",UEL-Universidade Estadual de Londrina,2025-01-20,Não,nan,4620590.83,2497001.04,2025-02-03,2025-01-20,,,,,,,,,,,,,,,,,,,,15.0,106.0,7.066666666666666,75937805013027.0,5062520334201.8,,,2527918.04,168527.86933333334,33.0,185.0,5.606060606060606,50073.0,1517.3636363636363,1899391.0,57557.30303030303,,,18692.0,566.4242424242424,339944915.40000004,17891837.65263158,2527918.04,168527.86933333334,33.0,185.0,5.606060606060606,340875369.67,17940808.93,2527918.04,168527.86933333334,47.0,47.0,1.0,18894.0,402.0,862121.0,18343.0,,,183771102.0,3910023.4468085105,,True,-0.07811761308100718,0
