numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;num_protocolo_aax;data;valor;cpf_cnpj;nome_razaosocial
637;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6501;548;Dexametasona, Fosfato Dissódico, 4 mg/ml, Solução injetável, Ampola, 2,5 ml, VIA DE ADMINISTRAÇÃO: Intramuscular/Intravenosa, UNID. DE MEDIDA: Unitário;229100661;2024-10-21;1.2000;07752236000808;MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A 
637;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6501;4714;Diclofenaco Sódico, 25 mg/ml, Solução injetável, Ampola, 3 ml, VIA DE ADMINISTRAÇÃO: Intramuscular, UNID. DE MEDIDA: Unitário;229100661;2024-10-21;0.8600;00656468000139;SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA
637;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6501;785;Furosemida, 10 mg/ml (20 mg), Solução injetável, Ampola, 2 ml, VIA DE ADMINISTRAÇÃO: Intramuscular/Intravenosa, UNID. DE MEDIDA: Unitário;229100661;2024-10-21;0.9000;00656468000139;SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA
976;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6522;30647;Materiais Especiais, Tela dupla face, PVDF, nos tamanhos a partir de  20cm x 30cm, UNID. DE MEDIDA: Unitário;229103229;2024-10-21;3661.1000;01645409000390;AUTO SUTURE DO BRASIL LTDA.
976;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;30646;Materiais Especiais, Endogrampeador, hérnia, inguinal, vídeo laparoscópio, UNID. DE MEDIDA: Unitário;229103229;2024-10-21;1043.9400;01645409000390;AUTO SUTURE DO BRASIL LTDA.
976;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6522;30640;Grampeador curvo cortante, APLICAÇÃO: Para tecido espesso, MEDIDA: 40mm, Com 01 carga, COR: Verde, UNID. DE MEDIDA: Unitário;229103229;2024-10-21;1358.4900;23651234000102;ARTE IMPLANTES MATERIAIS CIRURGICOS LTDA
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);26;7905;96;Saco plástico de lixo, USO: Coleta seletiva (resíduos perigosos), COR: Laranja, CAPACIDADE: 30 litros (6kg), ESPESSURA MÍNIMA: 0,04mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 0,850kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;15.4200;30683680000156;CELER COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA.
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;7905;92;Saco plástico de lixo, USO: Coleta seletiva (vidro), COR: Verde, CAPACIDADE: 100 litros (20kg), ESPESSURA MÍNIMA: 0,08mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 2,800kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;31.5200;30683680000156;DS COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;7905;92;Saco plástico de lixo, USO: Coleta seletiva (vidro), COR: Verde, CAPACIDADE: 100 litros (20kg), ESPESSURA MÍNIMA: 0,08mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 2,800kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;31.5200;30683680000156;CELER COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA.
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;7905;92;Saco plástico de lixo, USO: Coleta seletiva (vidro), COR: Verde, CAPACIDADE: 100 litros (20kg), ESPESSURA MÍNIMA: 0,08mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 2,800kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;31.5200;30683680000156;CELER COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA.
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);28;7905;103;Saco plástico de lixo, USO: Coleta seletiva (resíduo geral não reciclável ou misturado, ou contaminado não passível de separação), COR: Cinza, CAPACIDADE: 30 litros (6kg), ESPESSURA MÍNIMA: 0,04mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 0,850kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;15.2600;30683680000156;DS COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);28;7905;103;Saco plástico de lixo, USO: Coleta seletiva (resíduo geral não reciclável ou misturado, ou contaminado não passível de separação), COR: Cinza, CAPACIDADE: 30 litros (6kg), ESPESSURA MÍNIMA: 0,04mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 0,850kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;15.2600;30683680000156;CELER COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA.
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);28;7905;103;Saco plástico de lixo, USO: Coleta seletiva (resíduo geral não reciclável ou misturado, ou contaminado não passível de separação), COR: Cinza, CAPACIDADE: 30 litros (6kg), ESPESSURA MÍNIMA: 0,04mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 0,850kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;15.2600;30683680000156;CELER COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA.
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);24;7905;93;Saco plástico de lixo, USO: Coleta seletiva (metal), COR: Amarelo, CAPACIDADE: 30 litros (6kg), ESPESSURA MÍNIMA: 0,04mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 0,850kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;15.6700;30683680000156;DS COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);24;7905;93;Saco plástico de lixo, USO: Coleta seletiva (metal), COR: Amarelo, CAPACIDADE: 30 litros (6kg), ESPESSURA MÍNIMA: 0,04mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 0,850kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;15.6700;30683680000156;CELER COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA.
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);24;7905;93;Saco plástico de lixo, USO: Coleta seletiva (metal), COR: Amarelo, CAPACIDADE: 30 litros (6kg), ESPESSURA MÍNIMA: 0,04mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 0,850kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;15.6700;30683680000156;CELER COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA.
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);26;7905;96;Saco plástico de lixo, USO: Coleta seletiva (resíduos perigosos), COR: Laranja, CAPACIDADE: 30 litros (6kg), ESPESSURA MÍNIMA: 0,04mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 0,850kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;15.4200;30683680000156;DS COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA
138;2023;Pregão Eletrônico (Lei Federal 14.133/2021);26;7905;96;Saco plástico de lixo, USO: Coleta seletiva (resíduos perigosos), COR: Laranja, CAPACIDADE: 30 litros (6kg), ESPESSURA MÍNIMA: 0,04mm, MATÉRIA-PRIMA: Confeccionado com resinas termoplásticas, virgens ou recicladas, com o emprego de pigmentos e aditivos compatíveis que não interfiram nas características de resistência e opacidade, com solda contínua, homogênea e uniforme, EMBALAGEM: Pacote com 50 unidades, constando marca, fabricante, quantidade, dimensão, tipo de resíduo, capacidade nominal em litros e kg, PESO MÍNIMO DO PACOTE: 0,850kg, CARACTERÍSTICAS ADICIONAIS: Lote de cor uniforme, UNIDADE DE FORNECIMENTO: Pacote, UNID. DE MEDIDA: Unitário;227501162;2024-10-23;15.4200;30683680000156;CELER COMERCIO VAREJISTA DE PRODUTOS E ARTIGOS E ACESSORIOS LTDA.
969;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6523;86723;Fralda descartável adulto, com abertura lateral e fechamento ajustável, TAMANHO: M, EMBALAGEM: Máximo 120 unidades, as características das embalagens devem obedecer à normas específicas da ABNT e MS, produto com registro junto a ANVISA/MS, CARACTERÍSTICAS ADICIONAIS: Atendimento de Ordem Judicial, MARCA: Bigfral ou Tena, UNID. DE MEDIDA: Unitário;229342584;2024-10-23;3.6100;28470340000103;METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA
969;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6523;86182;Fralda, TIPO: Descartável infantil, com abertura lateral e fechamento ajustável, TAMANHO: XXG, EMBALAGEM: Máximo 120 unidades, as características das embalagens devem obedecer à normas específicas da ABNT e MS, produto com registro na ANVISA/MS, CARACTERÍSTICAS ADICIONAIS: Atendimento de Ordem Judicial, MARCA: Mili, Pompom Grandinhos ou Pampers, UNID. DE MEDIDA: Unitário;229342584;2024-10-23;1.6700;28470340000103;METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA
969;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6523;86723;Fralda descartável adulto, com abertura lateral e fechamento ajustável, TAMANHO: M, EMBALAGEM: Máximo 120 unidades, as características das embalagens devem obedecer à normas específicas da ABNT e MS, produto com registro junto a ANVISA/MS, CARACTERÍSTICAS ADICIONAIS: Atendimento de Ordem Judicial, MARCA: Bigfral ou Tena, UNID. DE MEDIDA: Unitário;229342584;2024-10-23;3.6100;28470340000103;METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA
969;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6523;86182;Fralda, TIPO: Descartável infantil, com abertura lateral e fechamento ajustável, TAMANHO: XXG, EMBALAGEM: Máximo 120 unidades, as características das embalagens devem obedecer à normas específicas da ABNT e MS, produto com registro na ANVISA/MS, CARACTERÍSTICAS ADICIONAIS: Atendimento de Ordem Judicial, MARCA: Mili, Pompom Grandinhos ou Pampers, UNID. DE MEDIDA: Unitário;229342584;2024-10-23;1.6700;28470340000103;METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6522;88689;Distrator crânio orbital, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229342312;2024-10-23;43933.0000;10801805000198;MEDCOSTA COMERCIO DE PRODUTOS MEDICOS LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6522;88692;Distrator zurich interno direito, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229342312;2024-10-23;75313.0000;10801805000198;MEDCOSTA COMERCIO DE PRODUTOS MEDICOS LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6522;88688;Distrator interno palatal rápido - RPE, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229342312;2024-10-23;13064.8800;04015056000170;DEVICE MEDICINA ESPECIALIZADA LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);7;6522;88694;Distrator liou cleft intraoral, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229342312;2024-10-23;78452.0000;10801805000198;MEDCOSTA COMERCIO DE PRODUTOS MEDICOS LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6522;88693;Distrator zurich interno esquerdo, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229342312;2024-10-23;75313.0000;10801805000198;MEDCOSTA COMERCIO DE PRODUTOS MEDICOS LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6522;88705;Distrator externo mandíbula unidirecional, USO: Neonatal, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Par;229342312;2024-10-23;47071.2200;04015056000170;DEVICE MEDICINA ESPECIALIZADA LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6522;60092;Distrator externo mandíbula unidirecional, TAMANHO: Pequeno, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com o Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Par;229342312;2024-10-23;47071.2200;04015056000170;DEVICE MEDICINA ESPECIALIZADA LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6522;88691;Distrator posterior de crânio, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229342312;2024-10-23;87866.0000;10801805000198;MEDCOSTA COMERCIO DE PRODUTOS MEDICOS LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6522;88690;Distrator fronto orbitário, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229342312;2024-10-23;88912.0000;10801805000198;MEDCOSTA COMERCIO DE PRODUTOS MEDICOS LTDA
1065;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6522;60096;Distrator Red, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229342312;2024-10-23;265690.0000;10801805000198;MEDCOSTA COMERCIO DE PRODUTOS MEDICOS LTDA
971;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6607;90383;Reagente para diagnóstico clínico, conjunto completo teste in vitro por PCR em tempo real para a detecção qualitativa de ácido nucleico de patógenos em amostras clínicas como auxílio para a avaliação de infecções causadoras de encefalites/meningites, Vírus: Cytomegalovirus (CMV), Vírus Epstein-Barr (EBV), Vírus da herpes simples tipo 1 (HSV1), Vírus da herpes simples tipo 2 (HSV2), Vírus da herpes humana 6 (HHV 6), Vírus da herpes humana 7 (HHV 7), Vírus Varicela-zoster (VZV), UNID. DE MEDIDA: Teste;229455990;2024-10-24;40.3800;27870531000191;SEEGENE DO BRASIL COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.
971;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6607;90382;Reagente para diagnóstico clínico, conjunto completo teste in vitro por PCR em tempo real para a detecção qualitativa de ácido nucleico de patógenos em amostras clínicas como auxílio para a avaliação de infecções causadoras de encefalites/meningites, Bacteriano: Haemophilus influenzae (HI), Neisseria meningitidis (NM), Streptococcus pneumoniae (SP), Listeria monocytogenes (LM), Streptococcus do Grupo B (GBS), UNID. DE MEDIDA: Teste;229455990;2024-10-24;40.3800;27870531000191;SEEGENE DO BRASIL COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.
971;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6607;90384;Reagente para diagnóstico clínico, conjunto completo teste in vitro por PCR em tempo real para a detecção qualitativa de ácido nucleico de patógenos em amostras clínicas como auxílio para a avaliação de infecções causadoras de encefalites/meningites, Vírus: Adenovírus (AdV), Enterovírus (HEV), Pare-chovírus humano (HpeV), UNID. DE MEDIDA: Teste;229455990;2024-10-24;40.3800;27870531000191;SEEGENE DO BRASIL COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA.
456;2023;Pregão Eletrônico (Lei Federal 14.133/2021);3;6603;85574;Freezer científico, TIPO: Vertical, USO: Laboratorial, CAPACIDADE: 690 litros, VOLTAGEM: Bivolt, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229539205;2024-10-28;98640.8300;05857218000180;LOBOV CIENTIFICA, IMPORTACAO, EXPORTACAO, COMERCIO DE EQUIPAMENTOS PARA LABORATORIOS LTDA
456;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6603;88376;Câmara científica combinada com freezer laboratorial, CAPACIDADE APROXIMADA: Câmara científica: 330 litros, Freezer: 180 litros, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229539205;2024-10-28;59813.0700;05857218000180;LOBOV CIENTIFICA, IMPORTACAO, EXPORTACAO, COMERCIO DE EQUIPAMENTOS PARA LABORATORIOS LTDA
456;2023;Pregão Eletrônico (Lei Federal 14.133/2021);4;6603;71006;Câmara Científica, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229539205;2024-10-28;68418.9600;05857218000180;LOBOV CIENTIFICA, IMPORTACAO, EXPORTACAO, COMERCIO DE EQUIPAMENTOS PARA LABORATORIOS LTDA
456;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6603;85580;Freezer científico, TIPO: Vertical, USO: Laboratorial, CAPACIDADE: 729 litros, VOLTAGEM: Bivolt, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229539205;2024-10-28;167899.2800;05857218000180;LOBOV CIENTIFICA, IMPORTACAO, EXPORTACAO, COMERCIO DE EQUIPAMENTOS PARA LABORATORIOS LTDA
456;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6603;85010;Freezer científico, TIPO: Vertical, USO: Laboratorial, CAPACIDADE MÍNIMA: 500 litros, VOLTAGEM: Bivolt, CARACTERÍSTICAS ADICIONAIS: Demais informações de acordo com Termo de Referência e/ou Descritivo Técnico do Processo, UNID. DE MEDIDA: Unitário;229539205;2024-10-28;157405.5800;05857218000180;LOBOV CIENTIFICA, IMPORTACAO, EXPORTACAO, COMERCIO DE EQUIPAMENTOS PARA LABORATORIOS LTDA
975;2023;Pregão Eletrônico (Lei Federal 14.133/2021);2;6607;26467;Iodo ressublimado (I2) PA, reagente ACS, Pureza 99,99%, Massa molar 253.8 g/mol, solubilidade em água 0.3 g/l (20 °C), pH 5.4 (H2O) (solução saturada), CAS nº 7553-56-2, EMBALAGEM: Frasco de 50g, UNID. DE MEDIDA: Unitário;229539809;2024-10-28;1783.9200;32578926000155;DINALAB COMERCIO E SERVICOS LTDA
975;2023;Pregão Eletrônico (Lei Federal 14.133/2021);6;6607;25610;Metanol grau LC-MS, CAS Nº 67-56-1, pureza mínima 99,9% e máximo de H2O de 500ppm, resposta em reserpina no modo positivo em ionização por eletron-spray no máximo de 50 ppb, EMBALAGEM: Galão com 4L, UNID. DE MEDIDA: Galão;229539809;2024-10-28;379.1900;04880181000149;AWKALAB PRODUTOS PARA LABORATÓRIO LTDA
975;2023;Pregão Eletrônico (Lei Federal 14.133/2021);8;6607;63600;Kit de Padrões de Turbidez, Conjunto de cubetas/ampolas contendo padrões de formazina estabilizada, apresentando no mínimo: 01 padrão na concentração de 10 NTU, 01 padrão na concentração de 100 NTU e 01 padrão com concentração na faixa entre 500 a 800 NTU, Devem apresentar estabilidade fotométrica, Para calibração de turbidimetro, Deve ser compatível com os turbidímetros Hach 2100P, Del Lab DLM-2000B e Policontrol AP2000, Mínimo de 12 meses contados da data de fabricação, UNID. DE MEDIDA: Kit;229539809;2024-10-28;923.4500;05897011000130;INDUSLAB COMERCIO DE PRODUTOS PARA LABORATORIOS LTDA.
975;2023;Pregão Eletrônico (Lei Federal 14.133/2021);10;6607;61654;Ácido Fórmico, CAS: 64-18-6, Grau LC/MS, Pureza mínima de 98,0% e máximo de resíduos após evaporação de 1ppm, EMBALAGEM: Frasco com 50ml, UNID. DE MEDIDA: Frasco;229539809;2024-10-28;1364.1800;33069212000850;MERCK S/A
975;2023;Pregão Eletrônico (Lei Federal 14.133/2021);1;6607;61663;Éter Etílico PA ACS ISO, FÓRMULA QUÍMICA: (C2H5) 2O, Teor de pureza (CG) mínima: 99.5%, Coloração máxima: 10 Hazen, Peróxido máximo: 0,00003%, Água máxima: 0,05%, Evaporação de resíduo máximo: 0,001%, Metanol (CG) máximo: 0,02%, Etanol (CG) máximo: 0,05%, Acetona (CG) máximo: 0,005%, Aldeído máximo: 0,001%, EMBALAGEM: Frasco com 1000ml, UNID. DE MEDIDA: Frasco;229539809;2024-10-28;82.4500;33069212000850;MERCK S/A
975;2023;Pregão Eletrônico (Lei Federal 14.133/2021);5;6607;25809;Acetona para análise de resíduos orgânicos CAS 67-64-1, pureza mínima 99,4%, resíduos após evaporação de 1ppm e máximo de H2O de 0,5%. Com certificado de análise para cada lote entregue, EMBALAGEM: Galão com 4L, UNID. DE MEDIDA: Galão;229539809;2024-10-28;500.5500;33069212000850;MERCK S/A
975;2023;Pregão Eletrônico (Lei Federal 14.133/2021);9;6607;42558;Sulfato de tetrabutilamonio, C16H36N,HSO4, PA, Pureza mínima: 98%, Embalagem: frasco 500g, UNID. DE MEDIDA: Unitário;229539809;2024-10-28;676.7200;32578926000155;DINALAB COMERCIO E SERVICOS LTDA
981;2023;Pregão Eletrônico (Lei Federal 14.133/2021);27;6510;19269;Fio para sutura absorvível sintético tipo poliglactina ou ácido poliglicólico Nº 2-0, Com aproximadamente 70cm de comprimento (com variação para mais ou para menos de 5%), trançado, resistente, uniforme, superfície lisa e flexível, de coloração violeta. A agulha deverá ser cilíndrica (atraumática), 1/2 de círculo, com 3,0cm de comprimento, confeccionada em aço inoxidável de primeira qualidade, ser de fácil penetração reduzindo traumas nos tecidos. Especialidade: Fechamento geral, Acondicionamento: os fios deverão ser acondicionados em embalagem individual aluminizada a fim de assegurar a esterilidade do produto durante o armazenamento e até o momento do uso, EMBALAGEM: Tanto a embalagem individual quanto a caixa devem ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, desenho da agulha em tamanho real, registro na ANVISA e apresentar código de barras, conforme ABNT NBR 13904. Deve ter impresso em língua portuguesa na caixa a especialidade e na embalagem individual a especialidade ou o código da especialidade conforme fabricante, CARACTERÍSTICAS ADICIONAIS: Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;229541064;2024-10-28;8.3900;07118503000105;ATHOS COMERCIAL HOSPITALAR LTDA
