numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
400;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;SERVIÇOS GRÁFICOS;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;9557.52;;2024-05-16;2024-07-11;;;218303978;
401;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de equipamentos de laboratório;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;22492.96;;2024-05-23;2024-07-01;;;219634110;
402;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Gás GLP para atender a demanda do Hospital Universitário Regional dos Campos Gerais -HURCG - e da  Universidade Estadual de Ponta Grossa - UEPG.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;524149.45;;2024-05-23;2024-06-03;;;220091414;
403;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preços, por período de 12 meses, para eventual contratação de empresa especializada no fornecimento de bobinas de papel higiênico e de papel toalha, de refis de sabonete espuma, de gel antisséptico para mãos e de higienizador de assentos sanitários, bem como para o fornecimento, em regime de comodato, instalação e  manutenção de equipamentos para armazenamento e disponibilização dos produtos,  fornecimento de frascos e galões de álcool gel e lixeiras.;ALEP-Assembleia Legislativa do Estado do Paraná;Sim;2025-11-12;;Menor Preço;924389.08;;2024-05-13;2024-11-07;;;22448032023;
404;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 UM ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos Elenco complementar;SESA-Secretaria de Estado da Saúde;Sim;2025-08-15;;Menor Preço;74173308.00;;2024-05-27;2024-07-29;;;218380727;
405;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Cancelado;Contratação de empresa especializada na prestação de serviço de limpeza interna e externa de ambiente hospitalar para o Hospital Universitário do Oeste do Paraná.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;28475054.40;;2024-08-15;;;;211290820;
406;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos  CPATT;SESA-Secretaria de Estado da Saúde;Sim;2025-07-17;;Menor Preço;515070.00;;2024-05-23;2024-06-17;;;219361670;
407;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preço de peças e acessórios para atender a demanda do Serviço de Engenharia Clínica do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2025-07-24;;Menor Preço;494986.43;;2024-06-21;2024-07-05;;;208559818;
408;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de equipamento e reagentes para realização de monitorização de coagulação TCAdurante cirurgias cardíacas, visando atender a demanda do Laboratório de Análises Clínicas do Hospital Universitário do Oeste do Paraná- HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;94773.04;;2024-05-27;2024-06-14;;;216083334;
410;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto a aquisição de   Equipo Macro gotas completo com conector Lock Slip.;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;397750.00;;2024-07-29;2024-09-30;;;217481759;
411;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado; Aquisição de Cateter Parenquimal e Cateter Ventricular PIC, para atender a demanda do Unidades de internamento do HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;199794.36;;2024-06-11;2024-06-17;;;215105245;
412;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Prestação de serviços de conserto e manutenção de Incubadora Microprocessada.;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;10557.33;;2024-06-21;2024-07-02;;;217627486;
413;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;AQUISIÇÃO DE AR CONDICIONADOSPLIT HI WALL 9.000 BTUS;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;131350.00;;2024-05-15;2024-06-11;;;212657700;
414;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de instrumentais para videocirurgia para atender a demanda do Complexo Hospitalar da Universidade Estadual de Ponta Grossa - UEPG.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;276549.94;;2024-05-23;2024-06-05;;;218486266;
415;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de meios de cultura e insumos para atender a demanda do setor de microbiologia do Laboratório de Análises Clínicas do Hospital da Polícia Militar do Paraná;PMPR-HPM-Hospital da Polícia Militar - SESP;Não;;;Menor Preço;133190.58;;2024-08-22;2024-09-25;;;219272022;
416;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos;SESA-Secretaria de Estado da Saúde;Sim;2025-08-26;;Menor Preço;1681560.96;;2024-06-17;2024-07-29;;;218865569;
417;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame; 	Contratacao de empresa para prestacao de serviços técnico especialicao e modernizao de portais institucionais, desenvolvimento de aplicativo movel, evolução, manutencao sem dedicacao exclusiva de mao de obra, com fornecimento de licenciamento, implantacao, evolucao, manutencao e suporte de Plataforma de Experiencia Digital DXP, durante o período de 36 trinta e seis meses, podendo ser prorrogado por até 10 dez anos, na forma dos artigos 106 e 107 da Lei n 14.133, de 2021 ;TCEPR-Tribunal do Contas do Estado do Paraná;Não;;;Menor Preço;11681172.08;;2024-05-17;;;;24037024;
418;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada no fornecimento de produtos de gêneros alimentícios não perecíveis, para atender as demandas da Divisão de Cerimonial e Relações Internacionais da Casa Militar, conforme as condições e especificações contidas no Edital e seus anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;155179.76;;2024-05-23;2024-06-07;;;221100417;
419;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Botas Táticas.;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;;;Menor Preço;24007113.00;;2024-12-12;;;;216472373;
420;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto selecionar a proposta apta a gerar o resultado mais vantajoso para aquisição de instrumentais cirúrgicos para atender a demanda do Hospital Universitário regional dos Campos Gerais.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;275428.64;;2024-06-11;2024-07-22;;;218909124;
421;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Licitação para gêneros alimentícios para o Corpo de Bombeiros de Pato Branco/PR
";CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;396064.93;;2024-08-08;2024-08-21;;;220186059;
422;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de kits para análises de água e efluentes;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;46522.24;;2024-05-23;2024-05-23;;;219352255;
423;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;DIVISÓRIAS BLOCO A - Solicitação de Licitação de divisórias para projeto de modernização do Centro Previdenciário de Curitiba - Bloco A. ;PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA;Não;;;Menor Preço;1838015.43;;2024-05-15;2024-05-28;;;220108325;
424;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de MEDICAMENTOS;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;18222.70;;2024-05-17;2024-05-24;;;210317619;
425;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"A presente licitação tem por objeto a formação de registro de preços para aquisição de
pastas para títulos de cidadania e envelopes, para atender a demanda da Assembleia
Legislativa do Estado do Paraná, conforme critérios, quantidades e especificações,
exigências no Termo de Referência, Anexo I, parte integrante deste edital.";ALEP-Assembleia Legislativa do Estado do Paraná;Sim;2025-09-19;;Menor Preço;41558.00;;2024-07-02;2024-09-11;;;20873422023;
426;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisicao de insumos para producao de chinelos, atendendo a demanda do Departamento de Policia Penal do Estado do Parana  DEPPENPR.;DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;761980.00;;2024-08-20;2024-10-18;Rua Coronel Dulcídio 800 4 andar Batel Curitiba PR 80420170;;219263473;
427;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de medicamentos;SESA-Secretaria de Estado da Saúde;Sim;2025-08-05;;Menor Preço;5356642.50;;2024-06-07;2024-07-22;;;218842615;
428;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Prestação de serviço continuado de TRATAMENTOS TERAPÊUTICOS, VIA SERVIÇO DE ATENÇÃO DOMICILIAR, DE SESSÕES DE FISIOTERAPIA, TERAPIA OCUPACIONAL, FONOAUDIOLOGIA E MUSICOTERAPIA, para atender paciente conforme descrito na demanda judicial exarada sob os autos nº 00000-39.2022.8.16.004 AUTOS PRINCIPAIS nº 0001975-97.2018.8.16.0004, a ser cumprida por meio da 02ª Regional de Saúde Metropolitana do Estado do Paraná;SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;619200.00;;2024-05-22;2024-07-16;;;205702059;
429;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Aquisição de 10 unidades de Dimmer digital DMX 512 de 12 canais cada com 4kw por canal.;CCTG-Centro Cultural Teatro Guaira;Não;;;Menor Preço;94450.00;;2024-05-22;;Rua XV de Novembro 971 1º andar - Sala 334 Centro Curitiba PR 80060000;;219555393;
430;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Aquisição de C.A.U.Q. - Concreto Asfáltico Usinado a Quente, produzido com CAP 50/70, para
aplicação a frio, embalado em sacas de 25 Kg, conforme quantidades e especificações contidas no Termo de Referência Anexo 01 do Edital.";DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;118500.00;;2024-06-12;2024-07-18;;;218443460;
431;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto o Registro de Preços para futura e eventual contratação de empresa de engenharia ou arquitetura, pelo período de 1 ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para execução de serviços comuns de engenharia, em estabelecimentos de ensino do Estado do Paraná e prédios correlatos, divididos em 74 lotes.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Sim;2026-07-22;;Maior Desconto;600000000.00;;2024-06-11;2024-07-16;;;218491294;
432;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Serviço contínuo de Limpeza e Higienização de Calhas e Caixas d água e
gordura, para atender à demanda da 8ª Regional de Saúde e Hemonúcleo de
Francisco Beltrão, a ser executado em parcelas semestrais, mediante formalização
de Contrato, por um período de 5 cinco anos, com possibilidade de prorrogação,
nos termos do art. 105 e 106 da Lei Federal 14.133/2021";SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE;Não;;;Menor Preço;28875.00;;2024-06-14;2024-07-11;;;220266664;
433;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Serviço de instalação de revestimento de piso em taco de madeira, para atender a demanda da nova unidade da Escola de Bombeiros na Academia Policial Militar do Guatupê;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;264094.05;;2024-07-09;2024-10-24;;;216844939;
434;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratacao de servicos, nao continuos, de empresa especializada em prestacao de servicos de locacao de equipamentos e estrutura para realizacao de evento da IV Feira do Agronegocio, Tecnologia e Inovacao FATI, a ser realizado no municipio de Campo Mourao nos dias 06 a 08 de junho de 2024, na sede da Associacao dos Engenheiros Agronomos de Campo Mourao, conforme quantidades, especificacoess e demais condicoes descritas neste Termo de Referencia.;SEAB-Secretaria de Estado da Agricultura e do Abastecimento;Não;;;Menor Preço;53000.00;;2024-05-28;2024-06-03;;;214864088;
436;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Gêneros de Alimentação - Carnes, Frios, Estocáveis, Frutas, Hortaliças, Pão, Granjeiros e Água - para atender a demanda da Sede e 1ª Companhia do 3º Batalhão de Polícia Militar de Pato Branco - PR.;SUBPR-5CRPM-5° Comando Regional da Polícia Militar - SESP;Não;;;Menor Preço;348286.43;;2024-07-16;2024-07-29;;;217018730;
437;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos CEAF 03;SESA-Secretaria de Estado da Saúde;Sim;2025-09-03;;Menor Preço;86809470.04;;2024-06-04;2024-08-23;;;218293824;
438;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;AQUISIÇÃO DE MATERIAL ELÉTRICO;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;26200.50;;2024-05-22;2024-06-05;;;219657811;
439;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Gêneros Alimentícios para o Corpo de Bombeiro Militar do Paraná dos Municípios de Antonina e Morretes;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;270840.13;;2024-10-16;2024-10-07;;;220658970;
440;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de preço para futura e eventual aquisição de materiais para assistência cardiovascular, marcapassos cardíacos, eletrodos endocárdicos, cardioversores desfibriladores, introdutores de punção, entre outros, bem como COMODATO de um aparelho programador e demais acessórios e insumos para atender a demanda do Centro de Órteses e Próteses e Materiais Estéreis - CEDIME do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-05-29;;Menor Preço;4595663.48;3193849.68;2025-04-23;2025-05-27;;;208870262;
441;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa para fornecimento, remanejamentos de divisórias e troca de forros danificados para o Centro Previdenciário de Curitiba, Edifício Presidente Caetano Munhoz da Rocha e Edifício do Servidor.;PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA;Sim;2025-07-14;;Menor Preço;547660.20;;2024-05-22;2024-07-03;;;218412289;
442;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"A presente licitação tem por objeto a prestação de serviços de locação de unidade móvel cavalo
mecânico e carreta semirreboque, com infraestrutura completa para eventos expositivos, capacitações,
workshops e treinamentos, com fornecimento de insumos e mão de obra operacional e logística
 montagem, desmontagem, limpeza, conservação, segurança, manutenção, transporte e locomoção , a
fim de efetivar a implementação das Agências Móveis de Inovação, unidades itinerantes de informação,
incentivo e fomento à Inovação em todo o Estado do Paraná, conforme as atribuições, o planejamento e
as necessidades da Secretaria de Estado da Inovação, Modernização e Transformação Digital  SEI.";SEIA-Secretaria de Estado da Inovação e Inteligência Artificial (Antigo SEI);Não;;;Menor Preço;12543200.00;9799079.04;2024-05-24;2024-11-07;;;215647323;
443;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fracassado;"Registro de Preços para PRESTAÇÃO DE SERVIÇOS DE REMOÇÃO VEICULAR -  GUINCHO
";DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;;;Menor Preço;21913625.91;;2025-01-14;;;;216148177;
444;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de toalha de banho e campo cirurgico;SESA-Secretaria de Estado da Saúde;Sim;2025-10-24;;Menor Preço;4433944.08;;2024-06-19;2024-10-18;;;221379373;
445;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Prestação de serviços de Locação de veículos tipo SUV com e sem blindagem, para atendimento das necessidades da Divisão de Transporte Terrestre da Casa Militar  DTT/CM, no atendimento das demandas do Excelentíssimo Sr. Governador, Vice-Governador e demais autoridades protegidas pelo Estado do Paraná, conforme condições e especificações contidas no Edital e seus Anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;11723904.00;;2024-06-19;2024-08-15;;;220860523;
446;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos DEMANDA JUDICIAL 11,;SESA-Secretaria de Estado da Saúde;Sim;2025-08-18;;Menor Preço;296334.96;;2024-06-20;2024-07-23;;;219027036;
447;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Prestação de serviços não contínuos de transporte;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Sim;2025-12-18;;Menor Preço;20005320.00;14262572.70;2024-10-21;2024-11-11;;;217247152;
448;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Insumos da Central de Materiais e Esterilização, bobina de papel térmico e etiqueta adesiva para o Hospital Universitário Regional dos Campos Gerais.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;416471.20;;2024-05-22;2024-08-13;;;219569726;
449;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Fornecimento e implantação de placas para sinalização viária vertical e painéis de orientação e conscientização educativa, em películas tipo III, e suportes ecológicos colapsíveis certificados
para placas de sinalização vertical, conforme quantidades e especificações estabelecidas neste edital e seus anexos, no município de Porto Camargo/Paraná.";DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;328497.24;;2024-06-04;2024-10-16;;;219488262;
451;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;" Contratação de transporte marítimo para atender às necessidades das escolas localizadas nas 
ilhas abrangidas pelo Núcleo Regional de Educação de Paranaguá";SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;2413155.00;;2024-07-17;2024-08-28;;;219246714;
452;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de  Medicamentos DEMANDA JUDICIAL 08.;SESA-Secretaria de Estado da Saúde;Sim;2025-07-28;;Menor Preço;15374626.56;;2024-06-21;2024-07-16;;;218653758;
453;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição com fornecimento contínuo de gás GLP a granel com 04  tanques estacionários com pescador em comodato com entrega programada para o Restaurante Universitário.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;185470.00;;2024-05-24;2024-06-03;;;220460231;
454;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de  Medicamentos  Hospitais 09 .;SESA-Secretaria de Estado da Saúde;Sim;2025-08-25;;Menor Preço;272213.10;;2024-06-12;2024-08-01;;;219380704;
455;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Sistema de Digitalização para Equipamento de Raio-X, fixo e móvel, para atender a demanda do centro de imagens do Hospial Universitário do Oeste do Paraná - HUOP;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;2099500.00;;2024-06-24;2024-07-31;;;212683973;
456;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisicao de equipamentos e materiais operecionais de salvamento, com entrega unica, para satisfazer as demandas do CBMPR/SESP;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;4513070.87;143357.55;2024-10-15;2025-05-15;;;219490020;
457;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preço Fios Cirurgicos para atender a demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2025-06-27;;Menor Preço;343458.72;;2024-06-06;2024-06-20;;;214659204;
458;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de persianas,  equipamentos eletrônicos, eletrodomésticos, mobiliários, materiais de informática, elétrico, ferramentas, acondicionamento e embalagem e materiais diversos.;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;533576.85;;2024-07-08;2024-11-18;;;218848117;
459;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Gêneros Alimentícios para o Corpo de Bombeiros Militar do Município de São José dos Pinhais;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;699319.34;;2024-07-23;2024-08-19;;;219891245;
460;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada na prestação de serviço continuado de apoio à melhoria das áreas meio e fim no âmbito do Corpo de Bombeiros Militar do Paraná CBMPR;CBMPR-Corpo de Bombeiros Militar do Paraná (Antigo PMPR-CCB);Não;;;Menor Preço;1236807.00;922350.00;2024-11-12;2025-04-24;;;220854655;
461;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Prestação de serviços de manutenção preventiva mensal e corretiva conforme demanda com eventual fornecimento de peças à parte incluindo mão de obra atendimento 24 horas diárias equipamentos materiais de consumo acessórios e outros componentes indispensáveis à completa execução dos serviços em elevadores;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Menor Preço;387492.00;;2024-07-18;2024-07-30;;;207539880;
462;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE LICENCIAMENTO DE SOLUÇÃO DE CÓPIA DE SEGURANÇA E RECUPERAÇÃO DE DADOS, COM RECURSOS PRÓPRIOS.;UNICENTRO-Universidade Estadual do Centro-Oeste;Não;;;Menor Preço;55460.90;;2024-06-27;2024-07-23;;;221390350;
463;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de uniformes, jalecos e toalhas de banho para o Complexo Hospitalar da UEPG.;UEPG-HURCG-Hospital Universitário Regional dos Campos Gerais;Não;;;Menor Preço;250805.65;;2024-05-24;2024-08-20;;;220267121;
465;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Anulado;VEÍCULOS BLINDADOS DE OPERAÇÕES TÁTICAS e VEÍCULOS BLINDADOS DE TRANSPORTE DE TROPAS, para uso policial operacional, a fim de atender as unidades policias subordinadas à Secretaria de Segurança Pública do Paraná.;SESP-Secretaria de Estado da Segurança Pública;Não;;;Menor Preço;28916474.31;;2024-08-29;;;;220614263;
466;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Registro de Registro de Preços para futura e eventual aquisição da prestação de serviços em rede
estruturada de voz e dados, com eventual fornecimento de materiais, conforme especificações e
exigências do Termo de Referência.";ALEP-Assembleia Legislativa do Estado do Paraná;Sim;2025-07-31;;Menor Preço;627903.49;;2024-07-01;2024-07-23;;;01626792024;
467;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos  DEMANDA JUDICIAL 10;SESA-Secretaria de Estado da Saúde;Sim;2025-08-15;;Menor Preço;218439.12;;2024-06-18;2024-07-23;;;218939813;
468;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Prestação de serviços continuados para fornecimento de software como Serviço SaaS Google Workspace for Education Plus, nas modalidades de subscrição -assinatura - e licenciamento temporário, para uso nas áreas técnica, administrativa e acadêmica da UEM;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;483250.00;;2024-06-04;;;;219680872;
469;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Manta Térmicas com Cessão de Aquecedores em Comodato;SESA-Secretaria de Estado da Saúde;Sim;2026-02-27;;Menor Preço;1094954.18;1094954.18;2024-11-14;2025-02-14;Avenida Prefeito Lothario Meissner 350 Comissão Permanente de Licitação Jardim Botânico Curitiba PR 80210170;;209770237;
470;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, por um período de 1 ano, podendo ser prorrogado por igual período, para futura e eventual aquisição de  ASPIRADOR CIRÚRGICO, ASPIRADOR DE SECREÇÃO PORTÁTIL, LARINGOSCÓPIO E LUPA DE BANCADA PARA USO HOSPITALAR.;SESA-Secretaria de Estado da Saúde;Sim;2026-06-05;;Menor Preço;1519937.82;428016.05;2024-08-13;2025-05-14;;;215634272;
472;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Cancelado;"Aquisição de equipamentos de prevenção e combate a incêndio demanda das unidades penais
DEPPEN/PR";DEPPEN-Departamento de Polícia Penal - SESP (Antigo DEPEN);Não;;;Menor Preço;501237.41;;;;;;217671990;
473;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, por um período de 1 ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual AQUISIÇÃO DE MATERIAIS BÁSICOS, para atender a execução da OPERAÇÃO RONDON PARANÁ.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2025-06-30;;Menor Preço;631839.58;;2024-06-12;2024-06-20;;;221465652;
474;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado Parcialmente;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de Medicamentos DEMANDA JUDICIAL 14;SESA-Secretaria de Estado da Saúde;Sim;2025-08-28;;Menor Preço;252540.00;;2024-06-13;;;;219170610;
475;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de  MEDICAMENTOS   ELENCO COMPLEMENTAR 03;SESA-Secretaria de Estado da Saúde;Sim;2025-08-28;;Menor Preço;1390177.25;;2024-06-26;2024-07-29;;;219230540;
476;2024;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado Parcialmente;"Produção/aquisição de itens para identificação, padronização e uniformização de bolsistas, atletas, técnicos, dirigentes e servidores da Paraná Esporte, para os seguintes eventos.
Programa Geração Olímpica e Paralímpica, Jogos de Representação Estadual, Jogos Escolares do Paraná, Esporte para toda a vida - Jogos de Aventura e Natureza, Verão Maior Paraná, Jogos Oficiais do Paraná.
";PRESP-Paraná Esporte (Antigo IPCE);Não;;;Menor Preço;2806719.70;;2024-06-28;;;;220742083;
