numprocesso,objeto,orgao,adesao_ata_srp-2024__qtd_registros,alteracoes_ata_srp-2024__qtd_registros,contratos-2024__qtd_registros,empresas_participantes-2024__qtd_registros,itens-2024__qtd_registros,lotes-2024__qtd_registros,orgaos_participantes-2024__qtd_registros,publicidade-2024__qtd_registros,anomaly_score,is_anomalous
112,"Registro de Preços para futura e eventual contratação de empresa de gerenciamento de canal eletrônico, instalação e manutenção de equipamentos para transmissão diária de informação, criação de conteúdo e gerenciamento de fila, conforme condições e exigências estabelecidas no Edital e seus anexos.",CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,17.0,,5.0,4.0,36.0,31.0,517.0,,-0.0823419581240794,0
115,"Contratação de empresa do ramo da construção civil, especializada em obras e serviços de engenharia para conclusão de obras de pavimentação e sinalização viária, em área localizada no Conjunto Habitacional Primavera - 11ª. Etapa, no município de CRUZEIRO DO OESTE-PR, proporcionando padrões mínimos de salubridade, segurança e desempenho, definidos pelas posturas municipais, normas técnicas brasileiras e conforme especificações constantes dos documentos e informações constantes do Termo de Referência - ANEXO I, e do Volume Técnico - Projeto Executivo de Engenharia - ANEXO I-E.",COHAPAR-Companhia de Habitação do Paraná,,,2.0,2.0,5.0,4.0,,,-0.16965753875318107,0
2,"Contratação de empresa especializada para prestação de serviços de engenharia para a execução do remanescente de obra e conclusão da Delegacia Cidadã Padrão II da cidade de Colombo, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),,,5.0,50.0,75.0,66.0,94.0,,0.008687861564774857,1
4,"Contratação de empresa para prestar serviços de manutenção viária nas áreas sob responsabilidade dos Portos do Paraná, com pavimento rígido de concreto e com bloco intertravado, incluindo fornecimento de materiais, mão de obra e equipamentos, pelo período de 24 vinte e quatro meses, possibilitada a prorrogação do contrato desde que atendidos os dispositivos pertinentes da Lei Federal 13.303/2016 e haja concordância de ambas as partes, conforme justificativas, normas e demais especificações  estabelecidas no Termo de referência, Edital e anexos.",APPA-Administração dos Portos de Paranaguá e Antonina,,,2.0,5.0,17.0,17.0,40.0,,-0.05119906652465961,0
5,"Contratação de empresa especializada em climatização, para fornecimento e instalação de  equipamentos e complementos de sistema de ar-condicionado, conforme projeto e memorial descritivo, em todos os pavimentos do bloco A da PARANAPREVIDÊNCIA.",PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,7.0,10.0,21.0,16.0,1.0,,0.11334196397329077,1
8,"Contratação de empresa especializada para prestação de serviço continuado, sem mão de obra exclusiva, para fornecimento de solução de impressão colorida composta de 2 unidades de Impressora Colorida SRA3 de igual descrição e configuração, pelo prazo de 62 meses, incluídos a disponibilização de equipamentos novos, de primeiro uso e em linha de produção, manutenção preventiva e corretiva, assistência e suporte técnico, com cobertura total de peças, insumos, consumíveis e componentes, respeitadas as especificações técnicas e quantidades descritas neste edital e seus anexos.",CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,3.0,,7.0,7.0,15.0,12.0,5.0,,-0.14130857001144648,0
12,Locação de escavadeira hidráulica para realização de serviço de manutenção na via permanente e no terminal da Ferroeste de acordo com especificações presentes no Termo de Referência.,FERROESTE-Estrada de Ferro Paraná Oeste S.A.,,,2.0,135.0,77.0,84.0,48.0,,0.0616607605139724,1
16,"Pregão Eletrônico, do Tipo Menor preço por lote, objetivando o Registro de Preços para Futura e eventual contratação de empresa para prestação de serviço SERVENTE, COPEIRO, COZINHEIRO, AUXILIAR DE COZINHA, ENCARREGADA, PORTEIRO E OFICIAL DE MANUTENÇÃO, COLETOR DE RESÍDUOS COM FORNECIMENTO DE MÃO DE OBRA, UNIFORMES, E EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL para o Hospital Universitário do Oeste do Paraná - HUOP.",UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,,,1.0,57.0,31.0,36.0,18.0,,-0.08971092987932183,0
27,"Contratação de empresa especializada em consultoria e auditoria contábil, fiscal, tributária, trabalhista e previdenciária para prestação de serviços de apoio a fiscalização para conferência qualitativa e quantitativa de documentação exigida em contratos de cessão de mão de obra, objetivando melhor fiscalização em contratos terceirizados da Contratante, nos termos do edital e seus anexos.",CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,,,2.0,3.0,4.0,3.0,,,0.06438167369181724,1
36,"Contratação de empresa para prestação de serviços continuados de apoio administrativo, com cessão de mão de obra em dedicação exclusiva, para operação e edição de áudio e vídeo para a transmissão das sessões da Primeira e Segunda Câmaras e do Tribunal Pleno, bem como a prestação de serviços de produção audiovisual, design gráfico, videografismos, áudios, vídeos e textos institucionais e educacionais, entre outros temas de interesse do Tribunal de Contas do Estado do Paraná, além do atendimento, sob demanda, dos serviços de maquiador, roteirista, locutor e operador de câmera, incluindo-se a disponibilização de equipamento",TCEPR-Tribunal do Contas do Estado do Paraná,,,1.0,13.0,8.0,16.0,33.0,,-0.14314033221689415,0
38,"Pregão Eletrônico, do Tipo Menor preço por lote, objetivando o Registro de Preços para Futura e eventual contratação de empresa para prestação de serviço SERVENTE, COPEIRO, COZINHEIRO, AUXILIAR DE COZINHA, ENCARREGADA, PORTEIRO E OFICIAL DE MANUTENÇÃO, COLETOR DE RESÍDUOS COM FORNECIMENTO DE MÃO DE OBRA, UNIFORMES, E EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL para o Hospital Universitário do Oeste do Paraná - HUOP.",UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,,,2.0,12.0,13.0,13.0,,,-0.15513490644224442,0
39,"Contratação de empresa especializada na prestação de serviços de manutenção
preventiva e corretiva do sistema de combate a incêndio dos Portos de Paranaguá e Antonina, conforme justificativas, normas e demais especificações estabelecidas no Termo de referência, Edital e anexos.",APPA-Administração dos Portos de Paranaguá e Antonina,,,4.0,3.0,4.0,4.0,,,-0.16068145671540063,0
40,"Contratação de empresa especializada em serviço de transporte de bens, mudança, incluindo o fornecimento de mão de obra para carga e descarga, embalagens, equipamentos e ferramentas, montagem e desmontagem de mobiliário, seguro dos bens durante a carga, transporte e descarga e vistoria dos locais onde serão efetuados os serviços.",JUCEPAR-Junta Comercial do Paraná,,,4.0,6.0,4.0,6.0,,,-0.11398945473721889,0
41,"Contratação de empresa especializada para prestação de serviço de manutenção preventiva, corretiva e conservação de equipamentos de ar-condicionado para atender a demanda da Unioeste - Campus Vila Nova e Campus Água Branca.",UNIOESTE FBELT-Universidade Estadual do Oeste do Paraná - Campus Francisco Beltrão,,,8.0,18.0,170.0,19.0,,,-0.01768541200040219,0
56,"Contratacao de empresa especializada para prestacao do Servico de revitalizacao e 
manutencao do Sistema de Protecao contra Descargas Atmosfericas SPDA dos 
Edifícios Sede e Anexo do TCE-PR.",TCEPR-Tribunal do Contas do Estado do Paraná,,,1.0,2.0,3.0,3.0,1.0,,-0.17677542054720918,0
59,"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA REFORMA
Da cobertura do Ginásio de Esportes José Coaracy Bueno Ferraz - CEFE - UEL",UEL-Universidade Estadual de Londrina,,,1.0,2.0,4.0,4.0,1.0,,-0.14447861843440313,0
88,"Contratação de pessoa jurídica para fornecimento de Películas para identidade civil em acetato fundido 147 mm x 51 mm, conforme Decreto Federal nº 10.977/2022.",CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,,,4.0,5.0,14.0,5.0,,,-0.1423865436316371,0
91,"A presente licitação tem por objeto a Contratação de Empresa especializada na prestação
continuada de serviços de manutenção da central telefônica da empresa, marca PHILIPS - Tipo
PABX, SOPHO IS3000, Modelo 3030 / 3050",IAT-Instituto Água e Terra (Antigo IAP),,,3.0,4.0,13.0,4.0,10.0,,-0.09710232369885313,0
109,"Contratacao de empresa especializada para execucao dos serviços de engenharia para atualizacao, revisao e ampliação dos projetos da 2 etapa das obras de Recuperação da Orla de Matinhos, bem como a composiçao de custos para a execução da obra, envolvendo a execucao das estruturas marítimas, a macrodrenagem e o engordamento da faixa de praia por meio de aterro hidraulico, conforme planilha orçamentaria de referencia constante no Item 1.2 do Anexo XII.",IAT-Instituto Água e Terra (Antigo IAP),2.0,2.0,6.0,5.0,5.0,6.0,12.0,,-0.14253612375407215,0
111,"Aquisição de Materiais e Equipamentos de apoio à Coordenadoria de Gestão de Materiais para a nova edificação do Almoxarifado da Administração dos Portos do Paraná  conforme justificativas, quantidades e demais especificações  estabelecidas no termo de referência, edital e anexos.",APPA-Administração dos Portos de Paranaguá e Antonina,,,4.0,6.0,10.0,6.0,,,-0.16094154772420627,0
117,"Registro de Preços para fornecimento de Pontos de Acesso Wi-Fi, controladoras de gerenciamento de Wi-fi,  Virtual Data Plane e Filtro de URL com manutenção e suporte técnico.",CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná,,,2.0,4.0,121.0,6.0,9.0,,-0.07822260194081693,0
154,Fornecimento de materiais de uso na manutenção elétrica da UEL.,UEL-Universidade Estadual de Londrina,,,8.0,34.0,34.0,34.0,,,-0.0825679515488637,0
167,"Contratação de empresa especializada para execução dos serviços de engenharia para reforma do terceiro andar da unidade do IDR Paraná localizada na Rua da Bandeira, 500 - Curitiba - Paraná, conforme planilha orçamentaria de referencia constante  no Anexo XIII.",IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,,,2.0,14.0,17.0,18.0,,,-0.1353976344781725,0
176,Aquisição de materiais elétricos,IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER,,,2.0,3.0,24.0,24.0,,,-0.12525874650613994,0
6,"Contratação de empresa para prestação de Serviços de Engenharia de Reparos no Posto de Polícia Rodoviária de Siqueira Campos, localizado na PR - 092, KM 279 no município de Siqueira Campos- PR.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,2.0,7.0,26.0,13.0,16.0,,-0.036173917027274294,0
10,"Contratação de empresa para prestação de Serviços de Engenharia de Reparos na Superintendência Regional Oeste do DER de Cascavel, localizado na PR-486, KM 01, S/N, no município de Cascavel/PR.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,2.0,26.0,42.0,27.0,2.0,,-0.12520974099951548,0
15,Material Elétrico e Lâmpadas,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),44.0,11.0,2.0,35.0,43.0,46.0,813.0,,-0.07492086842157247,0
15,Material Elétrico e Lâmpadas,DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),44.0,11.0,2.0,35.0,43.0,46.0,813.0,,-0.07492086842157247,0
23,"Contratação de empresa para a prestação de serviços comuns de engenharia referentes a Reparos na Superintendência Regional Noroeste do DER/PR, com área total aproximada de 1.131,60 m2.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,3.0,5.0,7.0,6.0,,,-0.16062921190148083,0
35,"Contratação de empresa especializada para a prestação de serviços contínuos de manutenção preventiva e corretiva mensal dos aparelhos de ar-condicionado, incluindo, sob demanda, o fornecimento de materiais e serviços de instalações e desinstalações para atender as unidades do Departamento de Estradas de Rodagem do Paraná, pelo período de doze meses, conforme especificações contidas no Anexo I Termo de Referência.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,17.0,1.0,16.0,16.0,,,-0.09566449498583862,0
47,"Formação de registro de preços para aquisição de materiais elétricos, hidráulicos, de
sinalização, ferragens e materiais correlatos destinados à manutenção predial, visando a
conservação do patrimônio público, com vistas ao atendimento das demandas da
Assembleia Legislativa do Estado do Paraná, para permitir a manutenção das condições
adequadas e indispensáveis para a realização das atividades que compõem a missão
institucional deste Poder Legislativo.",ALEP-Assembleia Legislativa do Estado do Paraná,,,4.0,35.0,139.0,18.0,137.0,,-0.05480652086640603,0
75,"Contratação de empresa especializada para a prestação de Serviço de Manutenção Preventiva e Corretiva de Extintores de PQS, CO2, AP, ABC e Mangueiras de Incêndio com substituição de componentes, quando estimado no lote, para atender o Edifício Sede e demais unidades do Departamento de Estradas de Rodagem DER/PR",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,8.0,8.0,8.0,8.0,,,-0.10133436238594457,0
91,"Contratação de empresa para assessoria e serviços nas áreas de Engenharia Civil e Engenharia Elétrica para os imóveis de propriedade da PARANAPREVIDÊNCIA, atendendo as demandas da Instituição, respeitadas as especificações técnicas e quantidades descritas neste Edital.",PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA,,,3.0,4.0,13.0,4.0,10.0,,-0.09710232369885313,0
96,"Contratação de empresa para o fornecimento de bens e serviços de Tecnologia da Informação e Comunicação TIC, sendo uma Solução de Switches e Infraestrutura em Fibra Óptica, incluindo manutenção e suporte técnico e demais condições aqui estabelecidas, para o Departamento de Estradas de Rodagem do Paraná.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,4.0,9.0,81.0,8.0,,,-0.10906188594969668,0
98,"Prestação de serviços contínuos, sem regime de dedicação exclusiva de mão de obra, de manutenção preventiva mensal e corretiva conforme demanda, em aparelhos de ar-condicionado instalados, com fornecimento de peças à parte, para atender a necessidade da Secretaria de Estado da Administração e da Previdência e do Departamento de Arquivo Público.",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),,,3.0,3.0,5.0,3.0,,,-0.15463276201191833,0
100,"Contratação de empresa especializada para execução de serviços comuns de engenharia no
Colégio Estadual La Salle, localizado na Rua Dilermando Pereira de Almeida, 120, Pinheirinho,
telefone 41 3349-7160/3349-8653, no Município de Curitiba, Estado do Paraná",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,2.0,2.0,2.0,2.0,,,-0.17160395909420534,0
117,"A presente licitação tem por objeto a aquisição de materiais de consumo como materiais elétricos, e de laboratório para atender às necessidades do Campus de Paranaguá da UNESPAR, conforme especificações constantes no edital e em seus anexos.",UNESPAR-Universidade Estadual do Paraná,,,2.0,4.0,121.0,6.0,9.0,,-0.07822260194081693,0
122,"Prestação de serviços continuados de Manutenção preventiva e corretiva para o Sistema de Alarme e Detecção de Incêndio, sem fornecimento de peças de reposição para atender a demanda do Departamento Estadual de Arquivo Público",DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM),,,3.0,3.0,3.0,3.0,,,-0.17444084634191054,0
159,"Contratação de empresa para prestação de Serviço de confecção e instalação de Persianas Modelo Rollô, com fornecimento de todo o material e mão de obra necessário à confecção e instalação, para atender à demanda da 8ª Regional de Saúde  Francisco Beltrão Pr",SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,,,2.0,3.0,2.0,3.0,,,-0.17331005663311205,0
169,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Padre Cláudio Morelli, localizado na Rua Luiz Nichele, 08, Bairro Umbará, telefone 41 3348-4532 e  3348-2115, no Município de Curitiba, Estado do Paraná",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,2.0,2.0,2.0,2.0,,,-0.1744589081264371,0
184,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Professora Reni Correia Gamper, localizado na Rua Primeiro de Maio, 454, Centro, telefone 43 3435-1332, no Município de Manoel Ribas, Estado do Paraná",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,1.0,1.0,1.0,1.0,,,-0.16957088109314422,0
195,"Fornecimento, instalação, montagem, configuração, manutenção preventiva e manutenção corretiva assistência técnica de uma plataforma de colaboração IP em nuvem privada, com recursos de ramais, URA, gravação de ligações, licenças para 30 usuários e sobrevivência do ambiente para a Universidade Estadual do Paraná  UNESPAR, Campus de Paranaguá",UNESPAR-Universidade Estadual do Paraná,,,2.0,2.0,3.0,2.0,,,-0.17035783626740847,0
202,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual do Campo Professora Maria de Jesus Pacheco Guimarães, localizado na Rua Anadir Paulina Tonon, 01, Distrito de Guará, telefone 42 3649-1164, no Município de Guarapuava, Estado do Paraná.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,1.0,2.0,2.0,2.0,,,-0.17368366608574115,0
205,"Contratação de empresa especializada para execução de serviços comuns de engenharia para o Colégio Estadual Bento Mossurunga, localizado na Avenida Souza Naves, 2460, Centro, telefone 43 3472-2411, no Município de Ivaiporã.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,2.0,2.0,2.0,2.0,,,-0.17085067127183384,0
206,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Centro Estadual de Educação Básica para Jovens e Adultos  CEEBJA  Prof. Manoel Rodrigues da Silva, localizado na Rua Paranaguá, 430, Zona Sete, telefone  42  3262-2232, no Município de Maringá, Estado do Paraná",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,2.0,2.0,2.0,2.0,,,-0.162932909266918,0
227,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Professora Hercília França do Nascimento, localizado na Rua Governador Garcez, 674, Vila Verde, telefone 46  3243 1271, no Município de Mangueirinha, Estado do Paraná",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,2.0,2.0,2.0,2.0,,,-0.16408856723806203,0
228,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Doutor Mário Augusto Teixeira de Freitas, localizado na Avenida Paraná, 247, Centro, telefone 49 3644-2927, no Município de Barracão, Estado do Paraná.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,2.0,2.0,2.0,2.0,,,-0.13513941198671725,0
253,"Contratação de empresa para prestação de serviço de Concessão de espaço publico para funcionamento do Restaurante Universitário da Unioeste Campus de Cascavel, para uso de pessoa jurídica especializada no preparo e fornecimento de refeições almoço e jantar, ambos com bebida e sobremesa, a serem disponibilizadas em balcões refrigerados e aquecidos, e serem servidas em bandejões, bem como realizar a gestão, administração, higienização e manutenção dos referidos espaços",UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,,,1.0,1.0,2.0,2.0,,,-0.16530917253282168,0
261,"Prestação de serviço de Recarga e Manutenção de extintores, e Testes Hidrostáticos em extintores e mangueiras de combate a incêndio, para atender a demanda da 8ª Regional de Saúde e Hemonúcleo Regional de Francisco Beltrão Pr, a ser executado em parcelas anuais, mediante formalização de Contrato, por um período de 5 anos, com possibilidade de prorrogações, nos termos do art. 105 e 106 da Lei Federal 14.133/2021",SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,,,1.0,1.0,20.0,11.0,,,-0.07067119282478923,0
265,"A presente licitação tem como objeto a contratação de empresa especializada para a contratação  de serviço de recarga, inspeção e manutenção de segundo nível em extintores de incêndio, e mangueira hidrante, para atender as necessidades da 10ª regional de Saúde e Hemocentro em Cascvel Pr",SESA-FUNSAUDE-Fundo Estadual de Saúde do Paraná - FUNSAUDE,,,1.0,1.0,8.0,2.0,,,-0.16608937781061095,0
278,"Contratação de empresa especializada para a realização dos serviços de revitalização nos pavimentos 4, 5 e térreo do Edifício Anexo do Tribunal de Contas do Estado do Paraná, conforme Edital e seus anexos.",TCEPR-Tribunal do Contas do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.10480666179345766,0
294,"A presente licitação tem por objeto a prestação de serviço técnico continuado de manutenção preventiva e corretiva, assistência técnica, e suporte técnico aos sistemas de ar condicionado, climatizadores, ventilação mecânica, bombas e quadro de força para todos os equipamentos de ar condicionado, renovação de ar e exaustão do Palácio Iguaçu, conforme condições e exigências estabelecidas no Termo de Referencia, neste instrumento e seus anexos.",CASA CIVIL-Casa Civil do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.17175506809189495,0
297,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Presidente Kennedy, localizado na Rua Prefeito Roberto Miguel Guerdert, 100, Centro, telefone 43 3433-1078, no Município de Ariranha do Ivaí, Estado do Paraná.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,1.0,1.0,1.0,1.0,,,-0.15727112201941723,0
303,"Registro de preços, por período de 12 meses, para eventual contratação de empresa
especializada no fornecimento de bobinas de papel higiênico e de papel toalha, de refis 
de sabonete espuma, de gel antisséptico para mãos e de higienizador de assentos sanitários, bem como para o fornecimento,em regime de comodato, instalação e 
manutenção de equipamentos para armazenamento e disponibilização dos produtos, 
fornecimento de frascos e galões de álcool gel e lixeiras.",ALEP-Assembleia Legislativa do Estado do Paraná,,,,,8.0,5.0,8.0,,-0.1432647675714937,0
311,AQUISIÇÃO DE EQUIPAMENTOS DE ENGENHARIA,FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,,,3.0,4.0,6.0,6.0,,,-0.15787338791165223,0
312,"Contratação de empresa especializada para execução da obra de REVITALIZAÇÃO DOS CAMPI DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA COM ADEQUAÇÃO PARA ACESSIBILIDADE, no endereço Avenida Carlos Cavalcanti, 4748 Uvaranas Lote 01 e Lote 02 e na Praça Santos Andrade, 01 Centro e Rua Engenheiro Schamber, 654  Centro Lote 03, no município de Ponta Grossa, Paraná, conforme planilhas orçamentárias de referência constantes no ANEXO XIII.",UEPG-Universidade Estadual de Ponta Grossa,,,2.0,3.0,3.0,3.0,,,-0.15124037646079275,0
315,"Contratação de empresa especializada na prestação de serviços técnicos especializados
de sustentação de software, sem dedicação exclusiva de mão de obra, durante o período
de 24 meses.",TCEPR-Tribunal do Contas do Estado do Paraná,,,1.0,1.0,1.0,1.0,,,-0.13701958773336192,0
322,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Colégio Estadual Cívico-Militar Ipiranga, situado à rua Belo Horizonte, nº 221, Fone 44 3225-1757, no Município de Maringá, Estado do Paraná.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,1.0,1.0,1.0,1.0,,,-0.1670083270950835,0
335,"Aquisição de 12 licenças de usuário e 1 de administrador de Sistema de Gestão Jurídica pelo período de vinte e quatro meses, em conjunto com os serviços de treinamento, configuração, manutenção e suporte técnico, conforme as especificações descritas no Termo de Referência e seus anexos.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,,,1.0,1.0,,,-0.16772225404455993,0
337,Contratação de serviços técnicos especializados para a construção do sistema Novo Trâmite Processo Eletrônico Jurisdicional e Administrativo e desenvolvimento de novas funcionalidades.,TCEPR-Tribunal do Contas do Estado do Paraná,,,1.0,2.0,1.0,2.0,,,-0.13682418074148867,0
354,"Serviços comuns de engenharia no Auditório Espaço Multiarte, situado à rua Salvador Ferrante,1651, Boqueirão no Município de Curitiba, Estado do Paraná",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,1.0,1.0,1.0,1.0,,,-0.16845668613887027,0
371,"Contratação de Empresa Especializada em Engenharia e/ou Arquitetura para Execução de Serviços de Reestruturação dos Sistemas Elétricos dos Ares Condicionados nos Blocos B e C no Campus de Paranavaí - UNESPAR, conforme planilha orçamentária de referência constante no Anexo X e Pasta técnica.",UNESPAR-Universidade Estadual do Paraná,,,1.0,1.0,1.0,1.0,,,-0.17689405072223036,0
373,"Serviços comuns de engenharia no Colégio Estadual Pacaembu, situado à Rua Estácio de Sá, 667, Município de Cascavel, Estado do Paraná",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,1.0,1.0,1.0,1.0,,,-0.17173324357482705,0
375,Aquisição de Equipamentos de Proteção Individual para proteção em instalações elétricas.,UEPG-Universidade Estadual de Ponta Grossa,,,,46.0,50.0,50.0,,,-0.018212593674623412,0
376,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE MANUTENÇÃO AERONÁUTICA PREVENTIVA E CORRETIVA, COM FORNECIMENTO DE PEÇAS.",DPC-Departamento de Polícia Civil - SESP,,,1.0,1.0,1.0,1.0,,,-0.14696398928471194,0
377,"Contratação de empresa especializada para execução de serviços comuns de engenharia no Centro
Estadual de Educação Básica para Jovens e Adultos de Capanema - CEEBJA, localizado na Avenida
Paraná, 1181, Capanema, telefone 46 3552-1900, no Município de Capanema, Estado do Paraná.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,,1.0,1.0,1.0,1.0,,,-0.14929512284201213,0
381,"CONTRATAÇÃO DE EMPRESA PARA IMPLANTAÇÃO, TREINAMENTO, MANUTENÇÃO E LICENÇA DE USO DE SOFTWARE",UEM-Universidade Estadual de Maringá,,,1.0,1.0,1.0,1.0,,,-0.1703949112830252,0
394,"Contratação de empresa especializada para prestação de serviço com dedicação exclusiva de mão de obra, nas áreas de Apoio Maqueiros/Auxiliar de Almoxarifado, Hotelaria e Lavanderia auxiliar de lavanderia e encarregado, Manejo e direcionamento de resíduos coletor de resíduos, Atendimento ao público recepção hospitalar/porteiros, Serviço de Nutrição e Dietética cozinheiros, copeiros e auxiliar de cozinha visando à obtenção de adequadas condições de apoio e atendimento aos pacientes nas dependências do Hospital Universitário do Oeste do Paraná - HUOP.",UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná,,,1.0,3.0,1.0,1.0,,,-0.11771857004181119,0
395,"Aquisição de bomba hidráulica centrífuga, lavadora, de alta pressão, trena laser digital e bateria litio",UEM-Universidade Estadual de Maringá,,,,5.0,5.0,5.0,,,-0.16613224111303793,0
397,"Manutenção aeronáutica preventiva e corretiva, com fornecimento de peças e demais itens necessários, a fim de manter a aeronavegabilidade da aeronave de asa fixa da Marca Beechcraft, Modelo Baron 58, operada pelo Grupamento de Operações Aéreas da Polícia Civil do Paraná - GOA/PCPR",DPC-Departamento de Polícia Civil - SESP,,,1.0,1.0,1.0,1.0,,,-0.16959744267161247,0
403,"Registro de preços, por período de 12 meses, para eventual contratação de empresa especializada no fornecimento de bobinas de papel higiênico e de papel toalha, de refis de sabonete espuma, de gel antisséptico para mãos e de higienizador de assentos sanitários, bem como para o fornecimento, em regime de comodato, instalação e  manutenção de equipamentos para armazenamento e disponibilização dos produtos,  fornecimento de frascos e galões de álcool gel e lixeiras.",ALEP-Assembleia Legislativa do Estado do Paraná,,,5.0,5.0,8.0,5.0,8.0,,-0.12021842052252857,0
407,Registro de Preço de peças e acessórios para atender a demanda do Serviço de Engenharia Clínica do Hospital Universitário do Oeste do Paraná - HUOP.,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,,4.0,,59.0,42.0,42.0,42.0,,-0.05070215704406672,0
412,Prestação de serviços de conserto e manutenção de Incubadora Microprocessada.,UEPG-Universidade Estadual de Ponta Grossa,,,1.0,1.0,1.0,1.0,,,-0.1710465681962372,0
417,"Contratacao de empresa para prestacao de serviços técnico especialicao e modernizao de portais institucionais, desenvolvimento de aplicativo movel, evolução, manutencao sem dedicacao exclusiva de mao de obra, com fornecimento de licenciamento, implantacao, evolucao, manutencao e suporte de Plataforma de Experiencia Digital DXP, durante o período de 36 trinta e seis meses, podendo ser prorrogado por até 10 dez anos, na forma dos artigos 106 e 107 da Lei n 14.133, de 2021",TCEPR-Tribunal do Contas do Estado do Paraná,,,,,1.0,1.0,,,-0.15362335070333694,0
430,"Aquisição de C.A.U.Q. - Concreto Asfáltico Usinado a Quente, produzido com CAP 50/70, para
aplicação a frio, embalado em sacas de 25 Kg, conforme quantidades e especificações contidas no Termo de Referência Anexo 01 do Edital.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,,,2.0,2.0,2.0,2.0,,,-0.16786412848791138,0
431,"A presente licitação tem por objeto o Registro de Preços para futura e eventual contratação de empresa de engenharia ou arquitetura, pelo período de 1 ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para execução de serviços comuns de engenharia, em estabelecimentos de ensino do Estado do Paraná e prédios correlatos, divididos em 74 lotes.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,,183.0,276.0,75.0,74.0,74.0,74.0,,0.22584445221697869,1
438,AQUISIÇÃO DE MATERIAL ELÉTRICO,UEM-Universidade Estadual de Maringá,,,,13.0,13.0,13.0,,,-0.15255354935918825,0
